"obs_beta","true_beta","sim","ts_length","freq_cutoff"
0.0539952292537657,0,10,1825,0.1875
0.0278446858036363,0,10,1825,0.203125
0.0199437807320862,0,10,1825,0.21875
0.0602584838531722,0,10,1825,0.234375
0.0687125113058518,0,10,1825,0.25
0.0317727338510781,0,10,1825,0.265625
0.0596872096037704,0,10,1825,0.28125
0.0640388720887461,0,10,1825,0.296875
0.0477966674344465,0,10,1825,0.3125
0.0536424719550145,0,10,1825,0.328125
0.0556396663514659,0,10,1825,0.34375
0.0357989104019248,0,10,1825,0.359375
0.0574409770010832,0,10,1825,0.375
0.0727910902032574,0,10,1825,0.390625
0.0939786882577702,0,10,1825,0.40625
0.0870063713728533,0,10,1825,0.421875
0.103931482458386,0,10,1825,0.4375
0.0821330215529434,0,10,1825,0.453125
0.0622759808039336,0,10,1825,0.46875
0.0860109853040379,0,10,1825,0.484375
0.104545915432183,0,10,1825,0.5
0.0817293820472895,0,10,1825,0.515625
0.0775980035749792,0,10,1825,0.53125
0.0807902593194259,0,10,1825,0.546875
0.0537786925657025,0,10,1825,0.5625
0.0224598981980022,0,11,1825,0.015625
0.0795099031169925,0,11,1825,0.03125
0.21057983957036,0,11,1825,0.046875
0.269545177900934,0,11,1825,0.0625
0.200895275050482,0,11,1825,0.078125
0.230823055347863,0,11,1825,0.09375
0.272561166503056,0,11,1825,0.109375
0.27997375304064,0,11,1825,0.125
0.239239928137755,0,11,1825,0.140625
0.19895715628285,0,11,1825,0.15625
0.181865346470869,0,11,1825,0.171875
0.148508831514268,0,11,1825,0.1875
0.0563424187527803,0,11,1825,0.203125
0.0751302221359616,0,11,1825,0.21875
0.0836813572027716,0,11,1825,0.234375
0.0693209386798035,0,11,1825,0.25
0.0546631335061474,0,11,1825,0.265625
0.047956661843352,0,11,1825,0.28125
0.0776331226300631,0,11,1825,0.296875
0.0740744978190625,0,11,1825,0.3125
0.0620876220082571,0,11,1825,0.328125
0.0483182720476216,0,11,1825,0.34375
0.0502726902929482,0,11,1825,0.359375
0.0252039274423509,0,11,1825,0.375
0.0419128434027903,0,11,1825,0.390625
0.0423409643425757,0,11,1825,0.40625
0.0188663893696158,0,11,1825,0.421875
0.0120431181797741,0,11,1825,0.4375
0.00698357411993478,0,11,1825,0.453125
-0.0165200752523524,0,11,1825,0.46875
-0.0101627427744486,0,11,1825,0.484375
-0.00121202422989327,0,11,1825,0.5
-0.00452008605154801,0,11,1825,0.515625
-0.0177010860146863,0,11,1825,0.53125
-0.00510990184627933,0,11,1825,0.546875
0.00556844765979676,0,11,1825,0.5625
-0.753543752659278,0,12,1825,0.015625
-0.389516085277124,0,12,1825,0.03125
-0.143645284504397,0,12,1825,0.046875
0.00527377105484794,0,12,1825,0.0625
-0.0356964678014297,0,12,1825,0.078125
-0.0724355541698435,0,12,1825,0.09375
0.097342190948751,0,12,1825,0.109375
0.125182531594671,0,12,1825,0.125
0.118161340847897,0,12,1825,0.140625
0.165218905716607,0,12,1825,0.15625
0.219804826968405,0,12,1825,0.171875
0.228157305851032,0,12,1825,0.1875
0.2193093823737,0,12,1825,0.203125
0.175938847947008,0,12,1825,0.21875
0.161484506984601,0,12,1825,0.234375
0.155852701609861,0,12,1825,0.25
0.167619516760631,0,12,1825,0.265625
0.156021507651286,0,12,1825,0.28125
0.135679375468967,0,12,1825,0.296875
0.131582454450584,0,12,1825,0.3125
0.123456103216571,0,12,1825,0.328125
0.133596429122742,0,12,1825,0.34375
0.12200775996591,0,12,1825,0.359375
0.126184418804541,0,12,1825,0.375
0.116700548749845,0,12,1825,0.390625
0.0931770794511431,0,12,1825,0.40625
0.102621723322676,0,12,1825,0.421875
0.0957604087672014,0,12,1825,0.4375
0.0678124738793706,0,12,1825,0.453125
0.0593026181247547,0,12,1825,0.46875
0.0603203175107165,0,12,1825,0.484375
0.054900695644157,0,12,1825,0.5
0.0719772859917212,0,12,1825,0.515625
0.0654571769751008,0,12,1825,0.53125
0.0506267265895903,0,12,1825,0.546875
0.0605070540022872,0,12,1825,0.5625
-0.727732902853889,0,13,1825,0.015625
-0.7186785895136,0,13,1825,0.03125
-0.262934074484257,0,13,1825,0.046875
-0.311352174001486,0,13,1825,0.0625
-0.177834352782933,0,13,1825,0.078125
-0.103593094982799,0,13,1825,0.09375
-0.0825634431474586,0,13,1825,0.109375
-0.0721197273490691,0,13,1825,0.125
-0.0238875295912778,0,13,1825,0.140625
-0.043658247360064,0,13,1825,0.15625
-0.0903384660710093,0,13,1825,0.171875
-0.0831902956876924,0,13,1825,0.1875
-0.0787855137436708,0,13,1825,0.203125
