"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,186386,NA,NA,0.5,2.2
2,NA,NA,NA,0.5,2.2
3,NA,197005,NA,0.5,2.2
4,183568,183720,NA,0.5,2.2
5,185176,189493,NA,0.5,2.2
6,NA,187418,NA,0.5,2.2
7,145261,186740,NA,0.5,2.2
8,NA,176981,NA,0.5,2.2
9,188675,174003,NA,0.5,2.2
10,NA,182996,NA,0.5,2.2
11,NA,186049,NA,0.5,2.2
12,NA,188371,NA,0.5,2.2
13,NA,NA,NA,0.5,2.2
14,NA,NA,NA,0.5,2.2
15,NA,152010,NA,0.5,2.2
16,NA,186957,NA,0.5,2.2
17,NA,NA,197000,0.5,2.2
18,198303,186784,NA,0.5,2.2
19,NA,181667,NA,0.5,2.2
20,170130,187330,NA,0.5,2.2
21,NA,NA,NA,0.5,2.2
22,171578,NA,NA,0.5,2.2
23,196749,NA,NA,0.5,2.2
24,186240,183482,NA,0.5,2.2
25,NA,193653,NA,0.5,2.2
26,180472,NA,NA,0.5,2.2
27,191899,183456,NA,0.5,2.2
28,NA,NA,NA,0.5,2.2
29,186934,NA,189579,0.5,2.2
30,NA,NA,NA,0.5,2.2
31,NA,183927,NA,0.5,2.2
32,193287,164433,NA,0.5,2.2
33,NA,190529,NA,0.5,2.2
34,NA,NA,NA,0.5,2.2
35,NA,NA,NA,0.5,2.2
36,NA,168444,NA,0.5,2.2
37,NA,NA,NA,0.5,2.2
38,170542,187636,NA,0.5,2.2
39,NA,NA,NA,0.5,2.2
40,NA,179165,NA,0.5,2.2
41,NA,NA,NA,0.5,2.2
42,179894,NA,NA,0.5,2.2
43,192892,NA,NA,0.5,2.2
44,NA,NA,NA,0.5,2.2
45,183860,NA,NA,0.5,2.2
46,NA,193900,NA,0.5,2.2
47,NA,170385,NA,0.5,2.2
48,NA,172758,NA,0.5,2.2
49,182629,196283,NA,0.5,2.2
50,193374,NA,NA,0.5,2.2
51,NA,169125,NA,0.5,2.2
52,NA,199210,NA,0.5,2.2
53,NA,168820,NA,0.5,2.2
54,NA,196808,NA,0.5,2.2
55,199534,193191,NA,0.5,2.2
56,NA,168541,NA,0.5,2.2
57,187828,137949,NA,0.5,2.2
58,NA,NA,NA,0.5,2.2
59,NA,182204,NA,0.5,2.2
60,NA,187650,NA,0.5,2.2
61,NA,NA,NA,0.5,2.2
62,NA,183549,NA,0.5,2.2
63,NA,NA,NA,0.5,2.2
64,183148,174447,NA,0.5,2.2
65,185543,NA,NA,0.5,2.2
66,NA,NA,NA,0.5,2.2
67,191822,NA,NA,0.5,2.2
68,183312,164626,NA,0.5,2.2
69,NA,NA,NA,0.5,2.2
70,NA,96848,NA,0.5,2.2
71,196238,163803,NA,0.5,2.2
72,NA,NA,189042,0.5,2.2
73,NA,198984,NA,0.5,2.2
74,189331,NA,NA,0.5,2.2
75,NA,NA,NA,0.5,2.2
76,195341,182415,NA,0.5,2.2
77,189386,NA,NA,0.5,2.2
78,198919,183467,191246,0.5,2.2
79,NA,183958,NA,0.5,2.2
80,NA,199437,NA,0.5,2.2
81,NA,NA,NA,0.5,2.2
82,NA,184021,NA,0.5,2.2
83,NA,NA,NA,0.5,2.2
84,NA,189391,NA,0.5,2.2
85,NA,184998,NA,0.5,2.2
86,NA,177505,NA,0.5,2.2
87,NA,NA,NA,0.5,2.2
88,180102,177101,NA,0.5,2.2
89,NA,NA,NA,0.5,2.2
90,NA,169678,NA,0.5,2.2
91,198785,179594,NA,0.5,2.2
92,NA,NA,NA,0.5,2.2
93,NA,NA,NA,0.5,2.2
94,188639,193984,NA,0.5,2.2
95,NA,NA,NA,0.5,2.2
96,NA,NA,NA,0.5,2.2
97,NA,161560,NA,0.5,2.2
98,NA,192906,NA,0.5,2.2
99,NA,NA,NA,0.5,2.2
100,192181,NA,NA,0.5,2.2
101,NA,194949,NA,0.5,2.2
102,NA,151728,NA,0.5,2.2
103,188851,187501,NA,0.5,2.2
104,NA,198225,NA,0.5,2.2
105,NA,NA,NA,0.5,2.2
106,NA,NA,NA,0.5,2.2
107,NA,191695,NA,0.5,2.2
108,175926,NA,NA,0.5,2.2
109,NA,168385,NA,0.5,2.2
110,NA,184232,NA,0.5,2.2
111,NA,NA,NA,0.5,2.2
112,172927,195744,NA,0.5,2.2
113,NA,165153,NA,0.5,2.2
114,NA,NA,NA,0.5,2.2
115,180596,148785,NA,0.5,2.2
116,NA,193025,NA,0.5,2.2
117,NA,185466,NA,0.5,2.2
118,NA,NA,NA,0.5,2.2
119,199934,185961,NA,0.5,2.2
120,196929,197531,NA,0.5,2.2
121,NA,181502,NA,0.5,2.2
122,179067,173664,NA,0.5,2.2
123,198260,NA,NA,0.5,2.2
124,NA,177406,NA,0.5,2.2
125,NA,197470,NA,0.5,2.2
126,NA,199380,NA,0.5,2.2
127,191991,NA,NA,0.5,2.2
128,189076,NA,NA,0.5,2.2
129,NA,153383,NA,0.5,2.2
130,191385,188789,NA,0.5,2.2
131,NA,177080,193493,0.5,2.2
132,NA,185913,NA,0.5,2.2
133,NA,195512,88111,0.5,2.2
134,197698,199720,NA,0.5,2.2
135,184189,NA,195742,0.5,2.2
136,NA,195026,NA,0.5,2.2
137,NA,185466,NA,0.5,2.2
138,197798,185039,NA,0.5,2.2
139,NA,NA,NA,0.5,2.2
140,NA,NA,NA,0.5,2.2
141,NA,NA,NA,0.5,2.2
142,NA,NA,NA,0.5,2.2
143,192022,NA,191678,0.5,2.2
144,NA,NA,NA,0.5,2.2
145,NA,197403,NA,0.5,2.2
146,NA,NA,NA,0.5,2.2
147,NA,NA,NA,0.5,2.2
148,NA,178511,NA,0.5,2.2
149,NA,174682,NA,0.5,2.2
150,NA,183977,NA,0.5,2.2
151,NA,196051,NA,0.5,2.2
152,NA,NA,NA,0.5,2.2
153,NA,NA,NA,0.5,2.2
154,193992,190101,NA,0.5,2.2
155,153456,178130,NA,0.5,2.2
156,NA,NA,NA,0.5,2.2
157,198181,179108,186677,0.5,2.2
158,196765,NA,NA,0.5,2.2
159,NA,NA,NA,0.5,2.2
160,189660,NA,NA,0.5,2.2
161,NA,NA,NA,0.5,2.2
162,NA,184845,NA,0.5,2.2
163,196012,NA,NA,0.5,2.2
164,193527,NA,NA,0.5,2.2
165,NA,195160,NA,0.5,2.2
166,NA,158444,NA,0.5,2.2
167,NA,186695,NA,0.5,2.2
168,199027,NA,187123,0.5,2.2
169,195816,192977,NA,0.5,2.2
170,NA,NA,NA,0.5,2.2
171,172352,NA,NA,0.5,2.2
