"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,112683,129347,85981,0.9,1.7
2,NA,160933,NA,0.9,1.7
3,NA,97432,NA,0.9,1.7
4,181945,137497,NA,0.9,1.7
5,47296,173548,NA,0.9,1.7
6,63969,78085,182902,0.9,1.7
7,153534,176457,NA,0.9,1.7
8,34772,NA,179413,0.9,1.7
9,174505,117406,149289,0.9,1.7
10,163866,101284,NA,0.9,1.7
11,129383,69010,120815,0.9,1.7
12,30498,72817,112378,0.9,1.7
13,85363,134118,70928,0.9,1.7
14,120127,109418,101087,0.9,1.7
15,148111,178135,NA,0.9,1.7
16,66196,133351,NA,0.9,1.7
17,123558,151485,87863,0.9,1.7
18,49411,152887,143345,0.9,1.7
19,43321,136043,179668,0.9,1.7
20,151790,116135,161616,0.9,1.7
21,14408,131277,47324,0.9,1.7
22,NA,182469,193679,0.9,1.7
23,103463,190742,15958,0.9,1.7
24,154549,161274,NA,0.9,1.7
25,65311,32122,NA,0.9,1.7
26,183290,26708,181703,0.9,1.7
27,138850,NA,137806,0.9,1.7
28,NA,146174,NA,0.9,1.7
29,24746,42071,NA,0.9,1.7
30,83781,43415,99886,0.9,1.7
31,181286,184863,61126,0.9,1.7
32,146456,181121,165667,0.9,1.7
33,66195,152581,85068,0.9,1.7
34,40255,146452,41443,0.9,1.7
35,20344,165790,185507,0.9,1.7
36,164798,169780,185256,0.9,1.7
37,179567,153058,NA,0.9,1.7
38,174093,156257,NA,0.9,1.7
39,64444,42489,24929,0.9,1.7
40,67042,20081,115600,0.9,1.7
41,106680,71938,72972,0.9,1.7
42,NA,162652,155401,0.9,1.7
43,33994,107710,168837,0.9,1.7
44,171135,171657,92547,0.9,1.7
45,64261,153710,174327,0.9,1.7
46,190889,193681,170235,0.9,1.7
47,167536,82303,NA,0.9,1.7
48,150442,112215,NA,0.9,1.7
49,143868,175434,20080,0.9,1.7
50,NA,178548,NA,0.9,1.7
51,175100,147292,161715,0.9,1.7
52,56829,189467,196094,0.9,1.7
53,162347,192531,NA,0.9,1.7
54,NA,167171,76112,0.9,1.7
55,NA,170005,NA,0.9,1.7
56,192045,178924,NA,0.9,1.7
57,92585,166896,NA,0.9,1.7
58,161326,163713,NA,0.9,1.7
59,NA,174753,17430,0.9,1.7
60,51019,185975,146160,0.9,1.7
