"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,80974,31784,134247,0.5,1.2
2,4595,NA,71022,0.5,1.2
3,35372,61614,133726,0.5,1.2
4,8551,113177,180140,0.5,1.2
5,41585,1048,8839,0.5,1.2
6,65232,166151,11115,0.5,1.2
7,13585,84057,61833,0.5,1.2
8,55038,12332,58484,0.5,1.2
9,5321,3662,70920,0.5,1.2
10,109736,7272,91599,0.5,1.2
11,1103,45958,4195,0.5,1.2
12,66801,3185,69480,0.5,1.2
13,28961,1345,76761,0.5,1.2
14,18978,59937,140243,0.5,1.2
15,2345,74830,5070,0.5,1.2
16,41799,60337,20623,0.5,1.2
17,23613,4501,27901,0.5,1.2
18,21615,4445,44661,0.5,1.2
19,31231,94959,26311,0.5,1.2
20,10071,11937,71425,0.5,1.2
21,73878,10735,21799,0.5,1.2
22,89880,64216,129494,0.5,1.2
23,936,70278,60167,0.5,1.2
24,34213,86134,1239,0.5,1.2
25,41657,121827,28322,0.5,1.2
26,87394,18126,34571,0.5,1.2
27,1481,150175,178713,0.5,1.2
28,952,160159,7766,0.5,1.2
29,164744,22992,10269,0.5,1.2
30,167303,15892,NA,0.5,1.2
31,74131,95521,6700,0.5,1.2
32,3663,67820,62196,0.5,1.2
33,1234,97191,136521,0.5,1.2
34,151293,45733,115154,0.5,1.2
35,131122,123662,30878,0.5,1.2
36,13620,125636,5614,0.5,1.2
37,11865,1633,42675,0.5,1.2
38,623,15909,50165,0.5,1.2
39,6586,50540,68357,0.5,1.2
40,15860,144526,74082,0.5,1.2
41,NA,41801,58591,0.5,1.2
42,1099,28242,6738,0.5,1.2
43,41006,68651,12112,0.5,1.2
44,1779,24174,58515,0.5,1.2
45,26210,143450,152719,0.5,1.2
46,50615,20121,100510,0.5,1.2
47,10102,169008,9979,0.5,1.2
48,96178,21132,96254,0.5,1.2
49,6184,6171,77188,0.5,1.2
50,52760,5006,121914,0.5,1.2
51,22482,6083,144057,0.5,1.2
52,1933,3563,4733,0.5,1.2
53,104854,44544,29648,0.5,1.2
54,37349,3642,83712,0.5,1.2
55,1994,43376,13426,0.5,1.2
56,80472,616,16536,0.5,1.2
57,28024,879,33076,0.5,1.2
58,1644,22561,1575,0.5,1.2
59,43871,8462,59851,0.5,1.2
60,1019,143405,1320,0.5,1.2
61,29150,142439,12862,0.5,1.2
62,105864,137603,2918,0.5,1.2
63,4112,104083,5762,0.5,1.2
64,7461,160036,12677,0.5,1.2
65,91714,5524,5710,0.5,1.2
66,36706,120542,32069,0.5,1.2
67,23788,1668,9826,0.5,1.2
68,2705,10744,728,0.5,1.2
69,8999,6678,2777,0.5,1.2
70,1634,2785,136754,0.5,1.2
71,10562,3519,107367,0.5,1.2
72,9511,173301,127474,0.5,1.2
73,4406,10899,2265,0.5,1.2
74,151167,2851,56985,0.5,1.2
75,10530,151393,2499,0.5,1.2
76,46001,23612,135284,0.5,1.2
77,30366,148197,4783,0.5,1.2
78,33410,2053,5195,0.5,1.2
79,1599,10646,19051,0.5,1.2
80,31192,140916,2512,0.5,1.2
81,3378,690,36796,0.5,1.2
82,51985,55127,131515,0.5,1.2
83,161327,121418,3360,0.5,1.2
84,7802,6020,26442,0.5,1.2
85,20051,33896,9526,0.5,1.2
86,3311,81095,1044,0.5,1.2
87,19049,127427,67630,0.5,1.2
88,23267,118516,22373,0.5,1.2
89,77009,25149,173088,0.5,1.2
90,89100,43550,71819,0.5,1.2
91,4352,1573,36820,0.5,1.2
92,13350,11411,7175,0.5,1.2
93,31981,52095,150107,0.5,1.2
94,44327,3201,74427,0.5,1.2
95,40237,1731,132877,0.5,1.2
96,45924,6043,1619,0.5,1.2
97,54005,3324,130697,0.5,1.2
98,7949,6441,110058,0.5,1.2
99,141138,9351,115060,0.5,1.2
100,52804,464,4145,0.5,1.2
101,146647,21819,74467,0.5,1.2
102,3242,108443,1762,0.5,1.2
103,59323,149741,109710,0.5,1.2
104,75369,141110,74514,0.5,1.2
105,7725,NA,50094,0.5,1.2
106,152892,160139,111405,0.5,1.2
107,20800,135001,5181,0.5,1.2
108,90023,116287,156242,0.5,1.2
109,544,21413,18374,0.5,1.2
110,51581,8451,130653,0.5,1.2
111,10068,1027,70930,0.5,1.2
112,57352,120853,125150,0.5,1.2
113,1921,155796,9519,0.5,1.2
114,118867,2802,24875,0.5,1.2
115,186516,32215,8190,0.5,1.2
116,78183,63960,13322,0.5,1.2
117,7570,978,140238,0.5,1.2
118,153929,38046,19670,0.5,1.2
119,84530,30573,20793,0.5,1.2
120,141527,59093,63508,0.5,1.2
121,42562,142500,6494,0.5,1.2
122,110100,943,61749,0.5,1.2
123,5157,43337,9611,0.5,1.2
124,30773,142878,54035,0.5,1.2
125,2908,53954,5179,0.5,1.2
126,40258,606,8338,0.5,1.2
127,3294,17739,75664,0.5,1.2
128,6130,97684,84052,0.5,1.2
129,9618,92138,2494,0.5,1.2
130,69125,836,137780,0.5,1.2
131,10355,131073,146317,0.5,1.2
132,41222,167494,101654,0.5,1.2
133,12423,6974,16655,0.5,1.2
134,141467,1386,161240,0.5,1.2
135,34941,4094,5133,0.5,1.2
136,1492,31343,95706,0.5,1.2
137,1253,115376,4909,0.5,1.2
138,12774,40111,129114,0.5,1.2
139,104734,31559,3315,0.5,1.2
140,108259,3418,40630,0.5,1.2
141,160164,160686,13796,0.5,1.2
142,129032,142774,41007,0.5,1.2
143,121250,12195,13705,0.5,1.2
144,97102,27527,60343,0.5,1.2
145,18892,80079,143593,0.5,1.2
146,103069,120153,15726,0.5,1.2
147,35726,113182,30070,0.5,1.2
148,77034,5213,1179,0.5,1.2
149,9885,2181,50198,0.5,1.2
150,157697,116741,2860,0.5,1.2
151,38459,4190,71469,0.5,1.2
152,101812,115329,16292,0.5,1.2
153,94065,123951,81719,0.5,1.2
154,30230,66763,23886,0.5,1.2
155,21039,7113,16531,0.5,1.2
156,1206,138202,50076,0.5,1.2
157,45421,128168,20475,0.5,1.2
158,6483,1806,86209,0.5,1.2
159,888,31125,49196,0.5,1.2
160,147003,152296,43992,0.5,1.2
161,15698,75395,13352,0.5,1.2
162,90030,61624,49396,0.5,1.2
163,32679,21469,22812,0.5,1.2
164,38782,106826,98036,0.5,1.2
165,59497,11808,5551,0.5,1.2
166,61943,14086,110762,0.5,1.2
167,3158,1155,4366,0.5,1.2
168,143309,2682,5639,0.5,1.2
169,99995,142976,13713,0.5,1.2
170,20502,81368,6891,0.5,1.2
171,22365,149801,151100,0.5,1.2
172,9170,36595,5067,0.5,1.2
173,107411,91497,137462,0.5,1.2
174,4391,37848,13430,0.5,1.2
175,90356,90063,1768,0.5,1.2
176,936,20646,70231,0.5,1.2
177,1878,6948,82183,0.5,1.2
178,2093,23148,1294,0.5,1.2
179,150995,72997,6906,0.5,1.2
180,50193,71304,60092,0.5,1.2
181,72958,45426,24373,0.5,1.2
182,57495,61932,922,0.5,1.2
183,30441,31603,2072,0.5,1.2
184,144466,152022,49873,0.5,1.2
185,3245,1020,140227,0.5,1.2
186,117759,101474,165910,0.5,1.2
187,1950,28524,10028,0.5,1.2
188,1531,8221,49713,0.5,1.2
189,20361,161040,90445,0.5,1.2
190,149981,146861,3750,0.5,1.2
191,120163,83344,23381,0.5,1.2
192,16429,2362,90048,0.5,1.2
193,55044,720,392,0.5,1.2
194,2181,14438,1356,0.5,1.2
195,137179,46267,61645,0.5,1.2
196,2307,74957,10965,0.5,1.2
197,51201,12297,21536,0.5,1.2
198,106358,74921,55461,0.5,1.2
199,106103,154733,102818,0.5,1.2
200,105885,96615,13606,0.5,1.2
201,125358,67680,2187,0.5,1.2
202,51056,26143,47539,0.5,1.2
203,1148,51034,6338,0.5,1.2
204,40124,22425,164892,0.5,1.2
205,1129,64871,3020,0.5,1.2
206,592,40583,145586,0.5,1.2
207,160193,60054,894,0.5,1.2
208,40534,15522,1565,0.5,1.2
209,83203,171532,102378,0.5,1.2
210,80549,41447,62779,0.5,1.2
211,115879,1367,10002,0.5,1.2
212,61934,76924,109588,0.5,1.2
213,38477,91002,57684,0.5,1.2
214,131551,101762,6709,0.5,1.2
215,753,172706,11392,0.5,1.2
216,2147,10439,64935,0.5,1.2
217,123688,170015,3029,0.5,1.2
218,22505,56465,66227,0.5,1.2
219,42188,82620,135400,0.5,1.2
220,10129,85729,44964,0.5,1.2
221,3546,3950,100160,0.5,1.2
222,9283,151260,160444,0.5,1.2
223,55674,86985,150636,0.5,1.2
224,83871,30613,24099,0.5,1.2
225,53399,60274,9459,0.5,1.2
226,96688,258,160330,0.5,1.2
227,5120,10922,32585,0.5,1.2
228,10983,53844,13524,0.5,1.2
229,15265,7073,144540,0.5,1.2
230,10457,5300,3489,0.5,1.2
231,91269,2452,6074,0.5,1.2
232,2099,115827,162779,0.5,1.2
233,61148,5888,125554,0.5,1.2
234,34848,50237,8331,0.5,1.2
235,95043,22063,43975,0.5,1.2
236,21877,30876,9841,0.5,1.2
237,22842,63810,7445,0.5,1.2
238,30694,5088,717,0.5,1.2
239,139876,45118,154470,0.5,1.2
240,15568,2833,4663,0.5,1.2
241,10523,29631,61128,0.5,1.2
242,1739,110738,164381,0.5,1.2
243,91968,2164,180180,0.5,1.2
244,3290,11457,107768,0.5,1.2
245,4019,3707,31105,0.5,1.2
246,5299,2423,7976,0.5,1.2
247,10047,131399,131447,0.5,1.2
248,80921,31864,8845,0.5,1.2
249,8465,20629,120359,0.5,1.2
250,14599,88415,105419,0.5,1.2
251,20485,NA,115891,0.5,1.2
252,140044,4111,20929,0.5,1.2
253,19639,13868,6375,0.5,1.2
254,113458,78846,13862,0.5,1.2
255,146336,1879,153245,0.5,1.2
256,81163,80014,32625,0.5,1.2
257,10177,134074,4778,0.5,1.2
258,179660,51331,2529,0.5,1.2
259,1629,92025,1410,0.5,1.2
260,70895,20996,34178,0.5,1.2
261,70447,4443,71385,0.5,1.2
262,26005,12540,131641,0.5,1.2
263,1742,3171,12290,0.5,1.2
264,5475,115269,60579,0.5,1.2
265,105726,628,20475,0.5,1.2
266,88039,29617,20912,0.5,1.2
267,4819,50369,11732,0.5,1.2
268,25445,71982,64093,0.5,1.2
269,36834,44362,21122,0.5,1.2
270,170955,12513,32398,0.5,1.2
271,112442,4348,152057,0.5,1.2
272,31298,3659,17191,0.5,1.2
273,19311,42736,16955,0.5,1.2
274,102010,8702,146434,0.5,1.2
275,136038,2695,6024,0.5,1.2
276,17785,87196,1940,0.5,1.2
277,160535,30148,99963,0.5,1.2
278,36669,11144,102051,0.5,1.2
