"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,NA,NA,0.9,2.4
2,183250,NA,NA,0.9,2.4
3,NA,186868,NA,0.9,2.4
4,175840,199149,NA,0.9,2.4
5,NA,185964,NA,0.9,2.4
6,NA,192654,NA,0.9,2.4
7,NA,NA,NA,0.9,2.4
8,NA,NA,NA,0.9,2.4
9,NA,NA,NA,0.9,2.4
10,NA,NA,NA,0.9,2.4
11,175803,187009,NA,0.9,2.4
12,199016,182872,NA,0.9,2.4
13,NA,192242,NA,0.9,2.4
14,199739,170078,NA,0.9,2.4
15,NA,173869,NA,0.9,2.4
16,NA,192799,NA,0.9,2.4
17,187877,178930,NA,0.9,2.4
18,NA,193133,NA,0.9,2.4
19,NA,NA,NA,0.9,2.4
20,192368,NA,NA,0.9,2.4
21,NA,NA,NA,0.9,2.4
22,185082,NA,196226,0.9,2.4
23,NA,NA,NA,0.9,2.4
24,NA,NA,NA,0.9,2.4
25,187234,NA,196312,0.9,2.4
26,NA,NA,NA,0.9,2.4
27,NA,NA,NA,0.9,2.4
28,174999,187391,NA,0.9,2.4
29,NA,NA,NA,0.9,2.4
30,NA,NA,NA,0.9,2.4
31,NA,196355,NA,0.9,2.4
32,NA,183193,197902,0.9,2.4
33,197932,NA,189828,0.9,2.4
34,NA,NA,NA,0.9,2.4
35,NA,NA,NA,0.9,2.4
36,NA,190973,NA,0.9,2.4
37,186514,185759,NA,0.9,2.4
38,NA,185026,NA,0.9,2.4
39,NA,188457,NA,0.9,2.4
40,NA,189358,NA,0.9,2.4
41,NA,190987,NA,0.9,2.4
42,182117,NA,NA,0.9,2.4
43,NA,NA,NA,0.9,2.4
44,NA,181979,NA,0.9,2.4
45,NA,NA,NA,0.9,2.4
46,NA,NA,NA,0.9,2.4
47,NA,179319,NA,0.9,2.4
48,NA,NA,189422,0.9,2.4
49,NA,178374,NA,0.9,2.4
50,NA,NA,NA,0.9,2.4
51,NA,NA,NA,0.9,2.4
52,NA,186201,NA,0.9,2.4
53,191122,194715,NA,0.9,2.4
54,NA,193813,NA,0.9,2.4
55,NA,194821,NA,0.9,2.4
56,NA,NA,NA,0.9,2.4
57,NA,174928,NA,0.9,2.4
58,NA,183795,NA,0.9,2.4
59,NA,185395,NA,0.9,2.4
60,NA,183786,NA,0.9,2.4
61,196088,NA,NA,0.9,2.4
62,NA,NA,NA,0.9,2.4
63,185093,NA,NA,0.9,2.4
64,NA,NA,NA,0.9,2.4
65,NA,NA,NA,0.9,2.4
66,NA,NA,NA,0.9,2.4
67,NA,191496,197646,0.9,2.4
68,NA,176107,NA,0.9,2.4
69,NA,NA,NA,0.9,2.4
70,184203,164722,NA,0.9,2.4
71,NA,175373,197255,0.9,2.4
72,187022,NA,NA,0.9,2.4
73,NA,192264,NA,0.9,2.4
74,183985,NA,NA,0.9,2.4
75,180103,185890,NA,0.9,2.4
76,NA,NA,NA,0.9,2.4
77,189851,191510,NA,0.9,2.4
78,NA,196733,NA,0.9,2.4
79,187530,NA,NA,0.9,2.4
80,194571,187959,NA,0.9,2.4
81,NA,NA,NA,0.9,2.4
82,192576,NA,NA,0.9,2.4
83,NA,NA,NA,0.9,2.4
84,NA,191263,NA,0.9,2.4
85,NA,NA,NA,0.9,2.4
86,187750,189037,NA,0.9,2.4
87,NA,NA,NA,0.9,2.4
88,190896,NA,NA,0.9,2.4
89,NA,NA,NA,0.9,2.4
90,NA,NA,NA,0.9,2.4
91,182918,187057,NA,0.9,2.4
92,NA,196675,NA,0.9,2.4
93,NA,NA,NA,0.9,2.4
94,NA,NA,NA,0.9,2.4
95,NA,194084,NA,0.9,2.4
96,NA,NA,NA,0.9,2.4
97,NA,160417,NA,0.9,2.4
98,NA,197029,NA,0.9,2.4
99,NA,NA,NA,0.9,2.4
100,195622,NA,NA,0.9,2.4
101,NA,NA,191825,0.9,2.4
