"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,104,41,0.5,0.9
2,2,3,201,0.5,0.9
3,143,2,2,0.5,0.9
4,33,43,150,0.5,0.9
5,84,2,188,0.5,0.9
6,2,2,2,0.5,0.9
7,2,14,17,0.5,0.9
8,2,2,2,0.5,0.9
9,185,204,2,0.5,0.9
10,2,2,42,0.5,0.9
11,2,2,2,0.5,0.9
12,2,2,98,0.5,0.9
13,2,24,17,0.5,0.9
14,2,16,15,0.5,0.9
15,76,2,27,0.5,0.9
16,116,92,2,0.5,0.9
17,18,2,20,0.5,0.9
18,2,34,2,0.5,0.9
19,2,2,5,0.5,0.9
20,10,2,2,0.5,0.9
21,2,2,50,0.5,0.9
22,2,2,2,0.5,0.9
23,2,3,31,0.5,0.9
24,2,15,2,0.5,0.9
25,2,2,75,0.5,0.9
26,34,2,13,0.5,0.9
27,4,50,124,0.5,0.9
28,2,2,2,0.5,0.9
29,94,62,2,0.5,0.9
30,2,2,34,0.5,0.9
31,2,63,30,0.5,0.9
32,94,69,3,0.5,0.9
33,2,33,30,0.5,0.9
34,170,73,51,0.5,0.9
35,2,2,2,0.5,0.9
36,2,2,2,0.5,0.9
37,152,2,2,0.5,0.9
38,17,27,2,0.5,0.9
39,44,2,2,0.5,0.9
40,5,2,2,0.5,0.9
41,25,2,2,0.5,0.9
42,2,2,2,0.5,0.9
43,43,3,2,0.5,0.9
44,10,31,5,0.5,0.9
45,2,2,4,0.5,0.9
46,2,2,2,0.5,0.9
47,2,2,2,0.5,0.9
48,62,227,4,0.5,0.9
49,2,2,34,0.5,0.9
50,2,46,78,0.5,0.9
51,7,2,45,0.5,0.9
52,28,2,2,0.5,0.9
53,3,70,2,0.5,0.9
54,2,7,72,0.5,0.9
55,2,2,174,0.5,0.9
56,20,2,2,0.5,0.9
57,2,18,2,0.5,0.9
58,6,2,2,0.5,0.9
59,2,3,469,0.5,0.9
60,93,126,10,0.5,0.9
61,2,2,2,0.5,0.9
62,2,3,2,0.5,0.9
63,3,2,2,0.5,0.9
64,2,2,40,0.5,0.9
65,3,2,2,0.5,0.9
