"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,16,38,19,0.1,0.6
2,50,19,15,0.1,0.6
3,37,18,33,0.1,0.6
4,28,31,45,0.1,0.6
5,30,29,15,0.1,0.6
6,25,75,32,0.1,0.6
7,15,17,19,0.1,0.6
8,37,51,101,0.1,0.6
9,48,19,13,0.1,0.6
10,17,50,30,0.1,0.6
11,17,12,33,0.1,0.6
12,35,26,40,0.1,0.6
13,21,15,26,0.1,0.6
14,12,89,18,0.1,0.6
15,22,23,18,0.1,0.6
16,27,21,59,0.1,0.6
17,15,34,22,0.1,0.6
18,23,31,60,0.1,0.6
19,18,26,34,0.1,0.6
20,42,32,52,0.1,0.6
21,19,25,19,0.1,0.6
22,19,14,26,0.1,0.6
23,22,41,35,0.1,0.6
24,28,27,37,0.1,0.6
25,49,100,30,0.1,0.6
26,36,40,18,0.1,0.6
27,14,21,32,0.1,0.6
28,13,33,53,0.1,0.6
29,18,14,52,0.1,0.6
30,17,44,54,0.1,0.6
31,21,21,26,0.1,0.6
32,14,68,21,0.1,0.6
33,30,16,55,0.1,0.6
34,46,42,31,0.1,0.6
35,18,27,17,0.1,0.6
36,31,22,66,0.1,0.6
37,52,40,29,0.1,0.6
38,20,18,26,0.1,0.6
39,11,43,11,0.1,0.6
40,21,31,20,0.1,0.6
41,20,21,42,0.1,0.6
42,29,32,63,0.1,0.6
43,53,22,26,0.1,0.6
44,27,27,36,0.1,0.6
45,39,53,23,0.1,0.6
46,28,13,27,0.1,0.6
47,15,33,20,0.1,0.6
48,12,59,16,0.1,0.6
49,21,36,26,0.1,0.6
50,65,34,21,0.1,0.6
51,21,77,53,0.1,0.6
52,86,42,17,0.1,0.6
53,19,30,13,0.1,0.6
54,14,79,28,0.1,0.6
55,41,51,45,0.1,0.6
56,24,18,50,0.1,0.6
57,49,56,90,0.1,0.6
58,17,44,25,0.1,0.6
59,27,28,26,0.1,0.6
60,24,24,21,0.1,0.6
61,35,20,16,0.1,0.6
62,47,19,15,0.1,0.6
63,20,13,40,0.1,0.6
64,12,36,32,0.1,0.6
65,14,22,32,0.1,0.6
66,14,28,36,0.1,0.6
67,39,24,47,0.1,0.6
68,39,14,148,0.1,0.6
69,20,17,30,0.1,0.6
70,45,17,39,0.1,0.6
71,24,19,20,0.1,0.6
72,35,12,17,0.1,0.6
73,33,79,49,0.1,0.6
74,16,66,37,0.1,0.6
75,32,49,30,0.1,0.6
76,20,19,34,0.1,0.6
77,34,109,25,0.1,0.6
78,22,31,20,0.1,0.6
79,49,39,19,0.1,0.6
80,21,18,33,0.1,0.6
81,26,48,46,0.1,0.6
82,18,31,23,0.1,0.6
83,67,92,21,0.1,0.6
84,37,48,20,0.1,0.6
85,48,47,24,0.1,0.6
86,37,32,13,0.1,0.6
87,59,58,30,0.1,0.6
88,27,32,36,0.1,0.6
89,25,16,34,0.1,0.6
90,19,31,47,0.1,0.6
91,49,34,13,0.1,0.6
92,43,14,19,0.1,0.6
93,14,11,34,0.1,0.6
94,20,20,21,0.1,0.6
95,45,13,22,0.1,0.6
96,83,24,33,0.1,0.6
97,26,28,23,0.1,0.6
98,41,21,28,0.1,0.6
99,45,24,33,0.1,0.6
100,40,38,97,0.1,0.6
101,23,84,17,0.1,0.6
102,23,26,23,0.1,0.6
103,45,34,21,0.1,0.6
104,35,24,24,0.1,0.6
105,23,54,79,0.1,0.6
106,40,23,30,0.1,0.6
107,14,25,21,0.1,0.6
108,55,23,59,0.1,0.6
109,23,25,17,0.1,0.6
110,28,14,36,0.1,0.6
111,22,34,17,0.1,0.6
112,21,36,13,0.1,0.6
