"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,192977,NA,0.9,1.9
2,193869,NA,NA,0.9,1.9
3,147285,181641,NA,0.9,1.9
4,181508,NA,NA,0.9,1.9
5,NA,163338,NA,0.9,1.9
6,NA,168091,NA,0.9,1.9
7,NA,195000,NA,0.9,1.9
8,NA,182587,NA,0.9,1.9
9,196171,NA,188632,0.9,1.9
10,189563,167597,NA,0.9,1.9
11,NA,192816,NA,0.9,1.9
12,NA,NA,NA,0.9,1.9
13,171214,192987,197155,0.9,1.9
14,54892,NA,NA,0.9,1.9
15,NA,165838,NA,0.9,1.9
16,NA,174533,NA,0.9,1.9
17,186581,189444,NA,0.9,1.9
18,NA,NA,111442,0.9,1.9
19,NA,192299,NA,0.9,1.9
20,83010,191921,NA,0.9,1.9
21,183856,NA,73363,0.9,1.9
22,NA,172253,NA,0.9,1.9
23,198721,NA,181254,0.9,1.9
24,NA,131047,NA,0.9,1.9
25,NA,129468,NA,0.9,1.9
26,NA,168063,178164,0.9,1.9
27,NA,162582,NA,0.9,1.9
28,NA,187451,NA,0.9,1.9
29,NA,156382,116904,0.9,1.9
30,124024,NA,NA,0.9,1.9
31,180254,NA,NA,0.9,1.9
32,NA,199748,NA,0.9,1.9
33,172036,106032,NA,0.9,1.9
34,171456,75895,NA,0.9,1.9
35,176453,NA,NA,0.9,1.9
36,185106,172414,NA,0.9,1.9
37,158464,164959,NA,0.9,1.9
38,183838,176830,NA,0.9,1.9
39,NA,NA,170002,0.9,1.9
40,NA,139721,NA,0.9,1.9
41,199696,180413,191151,0.9,1.9
42,186904,197671,NA,0.9,1.9
43,53266,NA,NA,0.9,1.9
44,15403,173783,NA,0.9,1.9
45,NA,68775,106910,0.9,1.9
46,197941,152577,NA,0.9,1.9
47,157321,193599,NA,0.9,1.9
48,NA,NA,178378,0.9,1.9
49,162629,181273,NA,0.9,1.9
50,156171,167452,NA,0.9,1.9
51,NA,168090,74488,0.9,1.9
52,144516,180879,NA,0.9,1.9
53,NA,194714,NA,0.9,1.9
