"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,145631,NA,0.1,2.1
2,188129,116757,182136,0.1,2.1
3,185625,179599,NA,0.1,2.1
4,169041,175101,179086,0.1,2.1
5,110512,167487,NA,0.1,2.1
6,152297,166049,100459,0.1,2.1
7,125582,165282,168104,0.1,2.1
8,164444,157546,174150,0.1,2.1
9,162306,160070,174573,0.1,2.1
10,165918,NA,181383,0.1,2.1
11,174199,156853,170677,0.1,2.1
12,190797,120744,179852,0.1,2.1
13,154209,101147,NA,0.1,2.1
14,147510,181718,191033,0.1,2.1
15,117154,174664,NA,0.1,2.1
16,130886,168165,141351,0.1,2.1
17,178623,177337,160745,0.1,2.1
18,NA,149357,176277,0.1,2.1
19,159289,172453,NA,0.1,2.1
20,193363,167971,156072,0.1,2.1
21,142047,175450,162776,0.1,2.1
22,115906,103278,NA,0.1,2.1
23,NA,161545,NA,0.1,2.1
24,127678,96216,168505,0.1,2.1
25,173407,175959,183099,0.1,2.1
26,NA,172353,176413,0.1,2.1
27,166978,NA,NA,0.1,2.1
28,140160,158645,103363,0.1,2.1
29,155374,196568,NA,0.1,2.1
30,145608,145951,NA,0.1,2.1
31,NA,146242,NA,0.1,2.1
32,125175,154587,178434,0.1,2.1
33,NA,166847,164227,0.1,2.1
34,171695,154594,150167,0.1,2.1
35,151008,143378,181473,0.1,2.1
36,129057,185890,NA,0.1,2.1
37,189610,165934,186315,0.1,2.1
38,179775,169188,194741,0.1,2.1
39,165341,169968,145263,0.1,2.1
40,168665,146227,NA,0.1,2.1
41,NA,191087,149171,0.1,2.1
42,172934,103900,180930,0.1,2.1
43,184948,137223,172326,0.1,2.1
44,NA,NA,168931,0.1,2.1
45,169198,161227,NA,0.1,2.1
46,198199,168039,169954,0.1,2.1
47,169278,179878,164152,0.1,2.1
48,46240,162411,137419,0.1,2.1
49,120911,169727,158385,0.1,2.1
50,NA,197954,180915,0.1,2.1
51,153922,161219,165581,0.1,2.1
52,193693,83552,180874,0.1,2.1
53,144818,157892,175774,0.1,2.1
54,163934,168074,NA,0.1,2.1
55,175824,148853,176672,0.1,2.1
56,180148,176549,NA,0.1,2.1
57,167572,122272,140194,0.1,2.1
58,152992,174996,NA,0.1,2.1
59,40430,191528,167399,0.1,2.1
60,193672,169116,NA,0.1,2.1
61,140269,114431,49850,0.1,2.1
62,NA,137308,NA,0.1,2.1
63,155051,NA,169859,0.1,2.1
64,144532,119436,164495,0.1,2.1
65,153396,168956,180683,0.1,2.1
66,158757,196115,170073,0.1,2.1
67,120802,170997,178965,0.1,2.1
68,166708,153631,NA,0.1,2.1
69,NA,173582,NA,0.1,2.1
70,124504,119868,159459,0.1,2.1
71,NA,152949,139910,0.1,2.1
72,94303,155585,172427,0.1,2.1
73,158586,166923,NA,0.1,2.1
74,176767,93336,187636,0.1,2.1
75,143785,174237,157155,0.1,2.1
76,170530,158412,NA,0.1,2.1
77,148999,145741,38745,0.1,2.1
78,NA,84382,173466,0.1,2.1
79,198337,155396,192224,0.1,2.1
80,137074,177831,163207,0.1,2.1
81,NA,154087,188396,0.1,2.1
82,NA,122295,176309,0.1,2.1
83,165766,171559,NA,0.1,2.1
84,NA,171458,NA,0.1,2.1
85,146321,182744,NA,0.1,2.1
86,167501,154065,176323,0.1,2.1
87,188167,NA,151869,0.1,2.1
88,194599,150537,NA,0.1,2.1
89,178273,NA,NA,0.1,2.1
90,75291,NA,NA,0.1,2.1
91,129866,169875,NA,0.1,2.1
92,166859,164058,161268,0.1,2.1
93,121456,133705,178713,0.1,2.1
94,164613,164080,NA,0.1,2.1
95,154836,174478,NA,0.1,2.1
96,114252,161664,161505,0.1,2.1
97,149843,162763,NA,0.1,2.1
98,161953,183900,NA,0.1,2.1
99,144707,140034,NA,0.1,2.1
100,149273,89041,NA,0.1,2.1
101,173122,176172,172651,0.1,2.1
102,174992,124757,178358,0.1,2.1
103,27332,162181,153599,0.1,2.1
104,NA,172758,180473,0.1,2.1
105,151020,184653,NA,0.1,2.1
106,103142,149418,140845,0.1,2.1
107,191699,NA,165242,0.1,2.1
108,112545,140830,189114,0.1,2.1
109,172777,160758,NA,0.1,2.1
110,185880,155334,167949,0.1,2.1
111,NA,174867,182267,0.1,2.1
112,NA,185125,181995,0.1,2.1
113,174425,181823,155008,0.1,2.1
114,49603,71247,NA,0.1,2.1
115,167030,182325,NA,0.1,2.1
116,144087,184555,172882,0.1,2.1
117,161769,158104,181537,0.1,2.1
118,148027,176148,166353,0.1,2.1
119,NA,172064,179207,0.1,2.1
120,171900,195468,NA,0.1,2.1
121,168481,132422,197969,0.1,2.1
122,183094,103103,150776,0.1,2.1
123,48826,174308,69209,0.1,2.1
124,155284,160129,159021,0.1,2.1
125,183960,166252,156042,0.1,2.1
126,176743,167480,NA,0.1,2.1
127,165692,153878,180076,0.1,2.1
128,71033,168824,NA,0.1,2.1
