"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,164495,115599,166281,0.1,1.9
2,45802,154537,90357,0.1,1.9
3,161819,108884,NA,0.1,1.9
4,72861,139361,137147,0.1,1.9
5,94214,121934,165482,0.1,1.9
6,180643,47614,120335,0.1,1.9
7,NA,151356,NA,0.1,1.9
8,150472,183228,148277,0.1,1.9
9,166266,166137,NA,0.1,1.9
10,192887,21727,NA,0.1,1.9
11,21840,79457,144863,0.1,1.9
12,NA,148614,NA,0.1,1.9
13,117597,154873,73539,0.1,1.9
14,129452,155494,176475,0.1,1.9
15,106863,167041,167313,0.1,1.9
16,175442,109052,162287,0.1,1.9
17,150461,157070,176643,0.1,1.9
18,63472,153855,36599,0.1,1.9
19,161043,198206,65786,0.1,1.9
20,130604,170577,NA,0.1,1.9
21,142552,191998,187185,0.1,1.9
22,95806,166681,134424,0.1,1.9
23,180102,155298,NA,0.1,1.9
24,29187,119557,93029,0.1,1.9
25,143953,179814,NA,0.1,1.9
26,175471,137108,179109,0.1,1.9
27,150423,73867,91601,0.1,1.9
28,97344,138861,NA,0.1,1.9
29,151690,158575,87020,0.1,1.9
30,150621,160213,23527,0.1,1.9
31,NA,148322,173475,0.1,1.9
32,180089,170573,NA,0.1,1.9
33,184270,165384,45667,0.1,1.9
34,102605,32368,177645,0.1,1.9
35,163984,167147,NA,0.1,1.9
36,152441,132430,NA,0.1,1.9
37,166035,174875,NA,0.1,1.9
38,143565,193178,154667,0.1,1.9
39,155469,172845,188346,0.1,1.9
40,33763,137421,174986,0.1,1.9
41,106237,151970,NA,0.1,1.9
42,99286,127282,NA,0.1,1.9
43,122357,107487,166734,0.1,1.9
44,152787,193539,149209,0.1,1.9
45,69943,189630,187120,0.1,1.9
46,85195,192401,188074,0.1,1.9
47,178315,163203,193499,0.1,1.9
48,151460,176998,74116,0.1,1.9
49,151725,143837,177720,0.1,1.9
50,152573,173006,73028,0.1,1.9
51,166119,NA,187184,0.1,1.9
52,110886,182615,154678,0.1,1.9
53,123596,180327,132547,0.1,1.9
54,139668,146211,146538,0.1,1.9
55,136115,169815,NA,0.1,1.9
56,175575,118379,45667,0.1,1.9
57,136350,89420,28218,0.1,1.9
58,195265,115691,134516,0.1,1.9
59,136665,134201,57964,0.1,1.9
60,132280,51325,183488,0.1,1.9
61,151650,59998,117830,0.1,1.9
62,140776,163698,153453,0.1,1.9
63,119815,117349,NA,0.1,1.9
64,146461,158003,148986,0.1,1.9
65,162251,169053,159649,0.1,1.9
66,175742,132096,161188,0.1,1.9
67,168050,158362,NA,0.1,1.9
68,199507,155455,NA,0.1,1.9
69,155159,NA,186659,0.1,1.9
70,29154,73291,NA,0.1,1.9
71,168211,168849,152376,0.1,1.9
72,21739,166977,149683,0.1,1.9
73,84083,32626,119272,0.1,1.9
74,121246,139318,NA,0.1,1.9
75,113084,151959,58397,0.1,1.9
76,142068,160559,175096,0.1,1.9
77,38228,108051,139785,0.1,1.9
78,164972,24263,164037,0.1,1.9
79,NA,153951,116309,0.1,1.9
80,192221,26933,117956,0.1,1.9
81,131906,137718,168930,0.1,1.9
82,182597,162513,167177,0.1,1.9
83,168384,188652,108548,0.1,1.9
84,79195,158301,171562,0.1,1.9
85,133487,111218,139795,0.1,1.9
86,58964,NA,86955,0.1,1.9
87,134133,69787,169952,0.1,1.9
88,43945,148756,179641,0.1,1.9
89,18458,126148,NA,0.1,1.9
90,131144,188035,163987,0.1,1.9
91,165569,148634,180716,0.1,1.9
92,136238,116198,190793,0.1,1.9
93,176885,130579,NA,0.1,1.9
94,162352,158713,70785,0.1,1.9
95,95381,110108,186203,0.1,1.9
96,36512,30562,94259,0.1,1.9
97,133260,179781,116469,0.1,1.9
98,191814,197221,137275,0.1,1.9
99,171842,88409,108787,0.1,1.9
100,96028,140913,198423,0.1,1.9
101,74598,185586,143317,0.1,1.9
102,135532,150826,177732,0.1,1.9
103,187951,130508,164164,0.1,1.9
104,157019,148134,112154,0.1,1.9
105,177043,164071,166254,0.1,1.9
106,91857,116116,NA,0.1,1.9
107,74866,140798,144887,0.1,1.9
108,182251,162423,157558,0.1,1.9
109,129425,194925,NA,0.1,1.9
110,191152,95829,149094,0.1,1.9
111,171030,99449,166732,0.1,1.9
112,25695,111296,171618,0.1,1.9
113,159729,88866,NA,0.1,1.9
114,87722,123256,157341,0.1,1.9
115,50483,152187,169526,0.1,1.9
116,NA,160577,192283,0.1,1.9
117,148256,193028,NA,0.1,1.9
118,100872,149867,NA,0.1,1.9
119,145326,164284,103038,0.1,1.9
120,129718,152536,140985,0.1,1.9
121,190973,150591,NA,0.1,1.9
122,123038,107928,NA,0.1,1.9
123,132022,82148,174109,0.1,1.9
124,185255,137979,NA,0.1,1.9
125,181783,121877,185884,0.1,1.9
126,65949,167596,146914,0.1,1.9
127,123914,90747,115733,0.1,1.9
128,141150,72625,158896,0.1,1.9
129,106868,174703,176786,0.1,1.9
130,48441,199098,125214,0.1,1.9
131,180267,191493,82508,0.1,1.9
132,178081,128808,128214,0.1,1.9
133,126363,168085,181334,0.1,1.9
134,146618,147606,NA,0.1,1.9
135,119591,191680,168298,0.1,1.9
136,88609,133328,68726,0.1,1.9
137,166512,167445,192976,0.1,1.9
138,174068,173829,153096,0.1,1.9
139,156224,154212,149001,0.1,1.9
140,66130,140858,122980,0.1,1.9
141,156400,169833,NA,0.1,1.9
142,159924,151637,190425,0.1,1.9
143,91229,145609,131230,0.1,1.9
144,117360,59891,173233,0.1,1.9
145,151218,126094,143138,0.1,1.9
146,154374,65889,121661,0.1,1.9
147,NA,152220,168874,0.1,1.9
148,52717,118311,153323,0.1,1.9
149,167446,165785,49983,0.1,1.9
150,97132,144794,165940,0.1,1.9
151,91297,162426,53779,0.1,1.9
152,99433,155300,NA,0.1,1.9
153,136894,158103,159510,0.1,1.9
154,61950,39372,179098,0.1,1.9
155,139648,188270,115571,0.1,1.9
156,163838,NA,35999,0.1,1.9
157,147754,180346,NA,0.1,1.9
158,130890,123200,NA,0.1,1.9
159,147800,54053,172518,0.1,1.9
160,180027,148018,140880,0.1,1.9
161,145530,194113,152043,0.1,1.9
162,119181,146378,120894,0.1,1.9
163,197387,125448,153205,0.1,1.9
164,134389,138154,164638,0.1,1.9
165,173101,161608,NA,0.1,1.9
166,166161,142444,190879,0.1,1.9
167,103541,142069,170921,0.1,1.9
168,142909,161589,176210,0.1,1.9
169,152650,150046,40071,0.1,1.9
170,57640,NA,NA,0.1,1.9
171,189826,167078,NA,0.1,1.9
172,123253,179304,161786,0.1,1.9
173,159826,NA,129448,0.1,1.9
174,180572,104244,132116,0.1,1.9
175,NA,128268,155373,0.1,1.9
176,96397,156208,57677,0.1,1.9
177,17067,95628,133929,0.1,1.9
178,144671,158189,99606,0.1,1.9
179,83081,168287,152529,0.1,1.9
180,115427,190640,162915,0.1,1.9
181,175863,131587,157871,0.1,1.9
182,166704,107429,182370,0.1,1.9
183,157902,128037,184426,0.1,1.9
184,191367,159909,154906,0.1,1.9
185,58262,41615,180768,0.1,1.9
186,48851,NA,NA,0.1,1.9
187,NA,72450,147555,0.1,1.9
188,175338,94070,191011,0.1,1.9
189,76184,190812,53042,0.1,1.9
190,NA,118286,149413,0.1,1.9
191,175319,173078,NA,0.1,1.9
192,42942,148562,NA,0.1,1.9
193,114227,167800,NA,0.1,1.9
194,160571,116050,NA,0.1,1.9
195,179742,134273,159956,0.1,1.9
196,152935,192293,188369,0.1,1.9
197,41731,146067,193322,0.1,1.9
198,196639,173708,NA,0.1,1.9
199,NA,159011,175584,0.1,1.9
200,NA,46231,138457,0.1,1.9
201,137766,185813,141360,0.1,1.9
202,100197,110615,129690,0.1,1.9
203,112021,153072,165585,0.1,1.9
204,152489,159634,170769,0.1,1.9
205,190083,147978,158201,0.1,1.9
206,150699,135659,NA,0.1,1.9
207,142706,142990,64521,0.1,1.9
208,138068,104637,137364,0.1,1.9
209,196607,168916,170456,0.1,1.9
210,147318,145553,176121,0.1,1.9
211,175744,80235,NA,0.1,1.9
212,132636,122996,163360,0.1,1.9
213,170709,167866,17112,0.1,1.9
214,80148,156865,132518,0.1,1.9
215,102487,169753,179707,0.1,1.9
216,119339,131938,NA,0.1,1.9
217,NA,NA,169384,0.1,1.9
218,NA,52350,NA,0.1,1.9
219,128857,114765,194635,0.1,1.9
220,NA,174052,162343,0.1,1.9
221,185390,171517,NA,0.1,1.9
222,159537,119545,188645,0.1,1.9
223,125539,90654,NA,0.1,1.9
224,187420,155268,162423,0.1,1.9
225,47865,136416,171440,0.1,1.9
226,180082,188969,95967,0.1,1.9
227,166200,190874,NA,0.1,1.9
228,132748,173130,NA,0.1,1.9
229,95729,182551,164788,0.1,1.9
230,127698,49078,NA,0.1,1.9
231,163600,152724,71612,0.1,1.9
232,160742,113301,117945,0.1,1.9
233,147601,147370,143144,0.1,1.9
234,153397,64324,168353,0.1,1.9
235,82395,153706,197119,0.1,1.9
236,93190,192146,NA,0.1,1.9
237,NA,152395,137480,0.1,1.9
238,167913,172798,156035,0.1,1.9
239,51929,165944,NA,0.1,1.9
240,130566,133106,184344,0.1,1.9
241,184537,139529,NA,0.1,1.9
242,183537,153119,153259,0.1,1.9
243,150281,145238,NA,0.1,1.9
244,158913,158967,163194,0.1,1.9
245,162540,191015,84893,0.1,1.9
246,16962,145775,NA,0.1,1.9
247,116993,177374,NA,0.1,1.9
248,129568,122992,132768,0.1,1.9
249,175279,164170,NA,0.1,1.9
250,180336,89141,106747,0.1,1.9
251,176306,143320,122250,0.1,1.9
252,163269,156680,NA,0.1,1.9
253,NA,78396,NA,0.1,1.9
254,157155,137869,170949,0.1,1.9
255,49726,120313,NA,0.1,1.9
256,140887,155009,183112,0.1,1.9
257,175659,175744,NA,0.1,1.9
258,150676,91656,145766,0.1,1.9
259,55973,156314,181322,0.1,1.9
260,181636,146816,NA,0.1,1.9
261,NA,134974,43044,0.1,1.9
