"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,33,4,2,0.5,0.7
2,120,4,115,0.5,0.7
3,2,3,2,0.5,0.7
4,2,42,20,0.5,0.7
5,5,27,61,0.5,0.7
6,2,2,2,0.5,0.7
7,2,34,14,0.5,0.7
8,2,2,8,0.5,0.7
9,2,2,42,0.5,0.7
10,2,63,2,0.5,0.7
11,44,80,2,0.5,0.7
12,2,2,2,0.5,0.7
13,2,2,2,0.5,0.7
14,2,2,2,0.5,0.7
15,22,2,54,0.5,0.7
16,147,2,8,0.5,0.7
17,87,2,2,0.5,0.7
18,2,2,2,0.5,0.7
19,2,2,2,0.5,0.7
20,68,2,2,0.5,0.7
21,2,2,51,0.5,0.7
22,2,2,14,0.5,0.7
23,28,2,14,0.5,0.7
24,55,2,2,0.5,0.7
25,57,174,2,0.5,0.7
26,34,200,2,0.5,0.7
27,227,2,2,0.5,0.7
28,2,89,234,0.5,0.7
29,2,2,63,0.5,0.7
30,66,2,3,0.5,0.7
31,2,2,58,0.5,0.7
32,32,2,83,0.5,0.7
33,69,2,2,0.5,0.7
34,2,2,61,0.5,0.7
35,2,17,2,0.5,0.7
36,2,85,46,0.5,0.7
37,2,2,2,0.5,0.7
38,3,2,2,0.5,0.7
39,2,2,4,0.5,0.7
40,19,2,2,0.5,0.7
41,2,2,83,0.5,0.7
42,2,4,2,0.5,0.7
43,72,2,2,0.5,0.7
44,69,2,2,0.5,0.7
45,2,2,66,0.5,0.7
46,134,10,2,0.5,0.7
47,2,2,2,0.5,0.7
48,166,3,2,0.5,0.7
49,2,61,2,0.5,0.7
50,18,126,2,0.5,0.7
51,2,2,102,0.5,0.7
52,2,2,2,0.5,0.7
53,33,2,2,0.5,0.7
54,2,2,7,0.5,0.7
55,2,105,2,0.5,0.7
56,2,2,2,0.5,0.7
57,2,2,2,0.5,0.7
58,2,33,59,0.5,0.7
59,3,2,5,0.5,0.7
60,181,2,2,0.5,0.7
61,2,2,263,0.5,0.7
62,115,2,2,0.5,0.7
63,2,2,2,0.5,0.7
64,2,2,2,0.5,0.7
65,2,28,271,0.5,0.7
66,2,2,2,0.5,0.7
67,115,2,2,0.5,0.7
68,2,13,2,0.5,0.7
69,2,2,19,0.5,0.7
70,41,24,68,0.5,0.7
71,2,75,2,0.5,0.7
72,86,2,54,0.5,0.7
73,2,2,2,0.5,0.7
74,2,2,9,0.5,0.7
75,2,2,43,0.5,0.7
76,2,2,3,0.5,0.7
77,2,2,2,0.5,0.7
78,2,76,100,0.5,0.7
79,72,192,2,0.5,0.7
80,31,2,50,0.5,0.7
