"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,116017,93639,49506,0.1,1.7
2,175922,160599,33636,0.1,1.7
3,132349,100949,40680,0.1,1.7
4,125913,171592,161185,0.1,1.7
5,32812,160577,171557,0.1,1.7
6,103939,155563,16862,0.1,1.7
7,155328,86380,42820,0.1,1.7
8,154923,32792,NA,0.1,1.7
9,145371,164328,160146,0.1,1.7
10,136402,27552,112347,0.1,1.7
11,122851,116996,135671,0.1,1.7
12,162649,49326,37988,0.1,1.7
13,146763,144730,NA,0.1,1.7
14,152920,161091,NA,0.1,1.7
15,103664,102350,63973,0.1,1.7
16,173347,114103,157257,0.1,1.7
17,167037,NA,160049,0.1,1.7
18,129961,115864,112041,0.1,1.7
19,91557,153862,68963,0.1,1.7
20,148003,71126,168247,0.1,1.7
21,112435,18556,141514,0.1,1.7
22,30447,140031,97990,0.1,1.7
23,55728,154050,131783,0.1,1.7
24,174587,154001,89373,0.1,1.7
25,104585,152130,152525,0.1,1.7
26,161593,114978,91332,0.1,1.7
27,144901,161018,119913,0.1,1.7
28,154631,7797,51637,0.1,1.7
29,153563,98125,179827,0.1,1.7
30,95514,150751,196133,0.1,1.7
31,23096,166353,47359,0.1,1.7
32,169710,161999,169752,0.1,1.7
33,105980,105377,NA,0.1,1.7
34,7509,74731,198558,0.1,1.7
35,45991,40286,142746,0.1,1.7
36,117142,104066,121051,0.1,1.7
37,170250,177392,124700,0.1,1.7
38,120026,119712,163049,0.1,1.7
39,30542,171634,NA,0.1,1.7
40,153078,168374,117504,0.1,1.7
41,23003,46142,140793,0.1,1.7
42,49253,62314,NA,0.1,1.7
43,74100,198079,124697,0.1,1.7
44,169236,142287,157335,0.1,1.7
45,88748,16975,137430,0.1,1.7
46,103656,17081,25389,0.1,1.7
47,15036,42500,161861,0.1,1.7
48,91117,150086,61121,0.1,1.7
49,NA,175164,170292,0.1,1.7
50,163628,18864,169375,0.1,1.7
51,147856,174275,138042,0.1,1.7
52,166431,128840,166579,0.1,1.7
53,125890,180016,182551,0.1,1.7
54,150381,96080,NA,0.1,1.7
55,137717,135205,163220,0.1,1.7
