"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,191597,NA,187019,0.9,2.3
2,190313,NA,NA,0.9,2.3
3,NA,176744,NA,0.9,2.3
4,NA,177786,197604,0.9,2.3
5,NA,198996,NA,0.9,2.3
6,NA,176836,NA,0.9,2.3
7,NA,196678,NA,0.9,2.3
8,NA,188783,189633,0.9,2.3
9,NA,NA,NA,0.9,2.3
10,176641,NA,NA,0.9,2.3
11,199731,183829,NA,0.9,2.3
12,NA,182798,NA,0.9,2.3
13,NA,197579,182608,0.9,2.3
14,180002,184127,NA,0.9,2.3
15,185079,NA,NA,0.9,2.3
16,NA,192155,NA,0.9,2.3
17,169888,NA,NA,0.9,2.3
18,NA,NA,NA,0.9,2.3
19,NA,170013,NA,0.9,2.3
20,199377,NA,NA,0.9,2.3
21,194015,198292,NA,0.9,2.3
22,NA,186832,NA,0.9,2.3
23,NA,189835,NA,0.9,2.3
24,NA,194685,NA,0.9,2.3
25,NA,198558,NA,0.9,2.3
26,196357,NA,NA,0.9,2.3
27,NA,NA,NA,0.9,2.3
28,NA,192278,NA,0.9,2.3
29,NA,185288,NA,0.9,2.3
30,NA,NA,NA,0.9,2.3
31,NA,NA,NA,0.9,2.3
32,193709,NA,NA,0.9,2.3
33,NA,198427,NA,0.9,2.3
34,NA,178131,NA,0.9,2.3
35,NA,185550,NA,0.9,2.3
36,NA,NA,NA,0.9,2.3
37,181807,NA,NA,0.9,2.3
38,177448,195584,193229,0.9,2.3
39,NA,96589,NA,0.9,2.3
40,NA,184886,NA,0.9,2.3
41,179028,NA,NA,0.9,2.3
42,NA,NA,NA,0.9,2.3
43,NA,196238,NA,0.9,2.3
44,NA,187660,NA,0.9,2.3
45,NA,NA,NA,0.9,2.3
46,NA,NA,NA,0.9,2.3
47,NA,175573,199704,0.9,2.3
48,181308,189067,NA,0.9,2.3
49,NA,NA,NA,0.9,2.3
50,NA,NA,NA,0.9,2.3
51,NA,184392,NA,0.9,2.3
52,NA,185934,NA,0.9,2.3
53,189810,186965,NA,0.9,2.3
54,180214,190878,NA,0.9,2.3
55,NA,NA,NA,0.9,2.3
56,191636,NA,NA,0.9,2.3
57,NA,188367,NA,0.9,2.3
58,194105,NA,NA,0.9,2.3
59,NA,NA,NA,0.9,2.3
60,NA,191420,NA,0.9,2.3
61,NA,NA,NA,0.9,2.3
62,NA,NA,NA,0.9,2.3
63,NA,NA,196470,0.9,2.3
64,NA,NA,NA,0.9,2.3
65,189269,175310,NA,0.9,2.3
66,NA,NA,NA,0.9,2.3
67,NA,NA,NA,0.9,2.3
68,NA,NA,NA,0.9,2.3
69,NA,190150,NA,0.9,2.3
70,NA,NA,NA,0.9,2.3
71,NA,NA,NA,0.9,2.3
72,NA,NA,NA,0.9,2.3
73,NA,NA,NA,0.9,2.3
74,196366,NA,NA,0.9,2.3
75,194143,NA,NA,0.9,2.3
76,182899,198294,NA,0.9,2.3
77,NA,NA,NA,0.9,2.3
78,NA,191785,NA,0.9,2.3
79,NA,NA,196937,0.9,2.3
80,170147,180295,NA,0.9,2.3
81,196518,177292,NA,0.9,2.3
82,NA,NA,NA,0.9,2.3
83,NA,NA,NA,0.9,2.3
84,NA,NA,NA,0.9,2.3
85,NA,187265,NA,0.9,2.3
86,NA,166748,187494,0.9,2.3
87,NA,196774,NA,0.9,2.3
88,NA,189117,NA,0.9,2.3
89,NA,162378,197451,0.9,2.3
90,NA,NA,NA,0.9,2.3
91,184900,178843,NA,0.9,2.3
92,196241,189047,NA,0.9,2.3
93,NA,162148,NA,0.9,2.3
94,NA,NA,NA,0.9,2.3
95,194547,NA,NA,0.9,2.3
96,NA,189125,NA,0.9,2.3
97,NA,179562,NA,0.9,2.3
98,194370,NA,NA,0.9,2.3
99,191068,98602,NA,0.9,2.3
100,NA,NA,NA,0.9,2.3
101,NA,194657,NA,0.9,2.3
102,NA,174927,NA,0.9,2.3
103,NA,177473,NA,0.9,2.3
104,NA,179736,NA,0.9,2.3
105,169080,194470,NA,0.9,2.3
106,197028,NA,NA,0.9,2.3
107,NA,189843,NA,0.9,2.3
108,NA,NA,NA,0.9,2.3
109,NA,NA,NA,0.9,2.3
110,NA,198133,NA,0.9,2.3
111,185942,189702,NA,0.9,2.3
112,NA,194455,NA,0.9,2.3
113,NA,180954,NA,0.9,2.3
114,NA,175823,NA,0.9,2.3
115,NA,192169,NA,0.9,2.3
116,185945,NA,NA,0.9,2.3
117,197283,NA,NA,0.9,2.3
118,169811,NA,NA,0.9,2.3
119,NA,NA,NA,0.9,2.3
120,NA,162238,NA,0.9,2.3
121,194330,173661,NA,0.9,2.3
122,198635,NA,NA,0.9,2.3
123,NA,NA,NA,0.9,2.3
124,NA,NA,NA,0.9,2.3
125,177996,NA,NA,0.9,2.3
126,NA,NA,NA,0.9,2.3
127,NA,NA,NA,0.9,2.3
128,NA,184968,NA,0.9,2.3
129,189179,198695,NA,0.9,2.3
130,NA,196973,NA,0.9,2.3
131,NA,NA,NA,0.9,2.3
132,199470,182577,NA,0.9,2.3
133,191771,NA,NA,0.9,2.3
134,NA,197135,NA,0.9,2.3
135,NA,NA,NA,0.9,2.3
136,NA,189306,NA,0.9,2.3
137,NA,182693,NA,0.9,2.3
138,NA,NA,NA,0.9,2.3
139,193529,NA,167916,0.9,2.3
140,185064,NA,NA,0.9,2.3
141,NA,173628,NA,0.9,2.3
142,NA,NA,NA,0.9,2.3
143,NA,NA,NA,0.9,2.3
144,NA,183408,NA,0.9,2.3
145,196399,NA,NA,0.9,2.3
146,NA,NA,NA,0.9,2.3
147,194351,NA,NA,0.9,2.3
148,192352,NA,NA,0.9,2.3
149,NA,188306,NA,0.9,2.3
150,195669,188327,NA,0.9,2.3
151,NA,NA,NA,0.9,2.3
152,175133,192021,NA,0.9,2.3
153,NA,197924,NA,0.9,2.3
154,NA,NA,192363,0.9,2.3
155,NA,NA,NA,0.9,2.3
156,195988,179539,NA,0.9,2.3
157,NA,NA,NA,0.9,2.3
158,NA,NA,NA,0.9,2.3
159,NA,NA,NA,0.9,2.3
160,NA,183408,NA,0.9,2.3
161,176624,NA,NA,0.9,2.3
162,168508,194735,NA,0.9,2.3
163,NA,NA,NA,0.9,2.3
164,NA,186853,NA,0.9,2.3
165,198572,NA,NA,0.9,2.3
166,NA,NA,NA,0.9,2.3
167,NA,NA,NA,0.9,2.3
168,NA,160296,NA,0.9,2.3
169,177143,165810,193410,0.9,2.3
170,NA,NA,NA,0.9,2.3
171,NA,NA,NA,0.9,2.3
172,199000,198556,NA,0.9,2.3
173,NA,183462,NA,0.9,2.3
174,NA,198326,NA,0.9,2.3
175,NA,199091,NA,0.9,2.3
176,193365,197705,193334,0.9,2.3
177,184738,NA,NA,0.9,2.3
178,NA,179466,NA,0.9,2.3
179,NA,180289,194971,0.9,2.3
180,NA,NA,NA,0.9,2.3
181,184008,175769,NA,0.9,2.3
182,NA,196112,NA,0.9,2.3
183,168605,189341,NA,0.9,2.3
184,NA,167282,NA,0.9,2.3
185,NA,NA,NA,0.9,2.3
186,177876,NA,NA,0.9,2.3
187,NA,NA,NA,0.9,2.3
188,175484,184101,NA,0.9,2.3
189,NA,NA,NA,0.9,2.3
190,NA,NA,NA,0.9,2.3
191,NA,188407,NA,0.9,2.3
192,162781,181409,NA,0.9,2.3
193,194717,NA,NA,0.9,2.3
194,NA,189219,NA,0.9,2.3
195,NA,194389,NA,0.9,2.3
196,NA,197612,NA,0.9,2.3
197,NA,176423,NA,0.9,2.3
198,NA,NA,NA,0.9,2.3
199,NA,198233,NA,0.9,2.3
200,NA,187779,NA,0.9,2.3
201,NA,NA,NA,0.9,2.3
202,175915,NA,NA,0.9,2.3
203,NA,183240,NA,0.9,2.3
204,NA,188895,NA,0.9,2.3
205,NA,176052,NA,0.9,2.3
206,183685,NA,187991,0.9,2.3
207,NA,188543,NA,0.9,2.3
208,197510,NA,NA,0.9,2.3
209,NA,NA,NA,0.9,2.3
210,NA,176472,NA,0.9,2.3
211,NA,184410,NA,0.9,2.3
212,NA,NA,NA,0.9,2.3
213,157554,179224,NA,0.9,2.3
214,NA,170721,NA,0.9,2.3
215,NA,195021,NA,0.9,2.3
216,NA,NA,NA,0.9,2.3
217,NA,NA,194820,0.9,2.3
218,194852,188414,195469,0.9,2.3
219,NA,190917,189844,0.9,2.3
220,NA,NA,NA,0.9,2.3
221,NA,172257,NA,0.9,2.3
222,NA,NA,NA,0.9,2.3
223,NA,NA,NA,0.9,2.3
224,NA,NA,NA,0.9,2.3
225,185523,182472,188182,0.9,2.3
226,187975,NA,NA,0.9,2.3
227,NA,198263,NA,0.9,2.3
228,199420,196187,NA,0.9,2.3
229,NA,NA,NA,0.9,2.3
230,197504,175735,NA,0.9,2.3
231,182035,189343,196245,0.9,2.3
232,188836,182083,NA,0.9,2.3
233,NA,NA,NA,0.9,2.3
234,NA,NA,NA,0.9,2.3
235,188383,193206,NA,0.9,2.3
236,NA,168424,196745,0.9,2.3
237,186175,NA,NA,0.9,2.3
238,NA,176402,NA,0.9,2.3
239,NA,195533,NA,0.9,2.3
240,197394,NA,NA,0.9,2.3
241,NA,183100,NA,0.9,2.3
242,NA,NA,NA,0.9,2.3
243,NA,NA,NA,0.9,2.3
244,NA,177402,190103,0.9,2.3
245,NA,NA,NA,0.9,2.3
246,NA,NA,NA,0.9,2.3
247,179065,196637,193261,0.9,2.3
248,NA,NA,NA,0.9,2.3
249,NA,184642,NA,0.9,2.3
250,NA,187003,NA,0.9,2.3
251,182694,NA,NA,0.9,2.3
252,182264,180960,NA,0.9,2.3
253,NA,NA,NA,0.9,2.3
254,NA,NA,190662,0.9,2.3
255,NA,NA,NA,0.9,2.3
256,NA,178043,NA,0.9,2.3
257,NA,163769,NA,0.9,2.3
258,NA,183940,NA,0.9,2.3
259,NA,NA,NA,0.9,2.3
260,NA,186572,NA,0.9,2.3
261,NA,198448,NA,0.9,2.3
262,NA,NA,NA,0.9,2.3
263,NA,NA,NA,0.9,2.3
264,NA,NA,NA,0.9,2.3
265,NA,NA,NA,0.9,2.3
266,NA,180666,NA,0.9,2.3
267,NA,198091,NA,0.9,2.3
268,NA,181118,NA,0.9,2.3
269,NA,NA,NA,0.9,2.3
270,NA,184332,NA,0.9,2.3
271,NA,NA,NA,0.9,2.3
272,196484,192936,NA,0.9,2.3
273,46086,181061,NA,0.9,2.3
274,NA,191704,NA,0.9,2.3
275,NA,NA,NA,0.9,2.3
276,NA,NA,NA,0.9,2.3
277,NA,177721,NA,0.9,2.3
278,NA,199165,NA,0.9,2.3
279,NA,194085,NA,0.9,2.3
280,NA,186658,NA,0.9,2.3
281,184204,NA,NA,0.9,2.3
282,NA,184462,NA,0.9,2.3
283,NA,NA,NA,0.9,2.3
284,NA,174015,NA,0.9,2.3
285,NA,NA,NA,0.9,2.3
286,NA,NA,NA,0.9,2.3
287,NA,NA,NA,0.9,2.3
288,NA,193612,NA,0.9,2.3
289,NA,NA,199145,0.9,2.3
290,NA,NA,NA,0.9,2.3
291,NA,NA,NA,0.9,2.3
292,NA,177282,NA,0.9,2.3
293,NA,NA,196421,0.9,2.3
294,NA,NA,NA,0.9,2.3
295,NA,NA,NA,0.9,2.3
296,178577,NA,NA,0.9,2.3
297,189342,187017,NA,0.9,2.3
298,NA,NA,NA,0.9,2.3
299,186267,NA,NA,0.9,2.3
300,NA,NA,NA,0.9,2.3
301,NA,NA,NA,0.9,2.3
302,NA,183399,NA,0.9,2.3
303,NA,NA,195557,0.9,2.3
304,NA,179400,NA,0.9,2.3
305,195186,NA,NA,0.9,2.3
306,199988,NA,NA,0.9,2.3
307,NA,NA,NA,0.9,2.3
308,179945,NA,NA,0.9,2.3
309,NA,196525,NA,0.9,2.3
310,177137,NA,NA,0.9,2.3
311,172431,NA,NA,0.9,2.3
312,NA,188318,NA,0.9,2.3
313,177183,NA,NA,0.9,2.3
314,NA,NA,NA,0.9,2.3
315,NA,NA,NA,0.9,2.3
316,NA,195204,NA,0.9,2.3
317,NA,NA,NA,0.9,2.3
318,184984,181317,NA,0.9,2.3
319,NA,NA,NA,0.9,2.3
320,197042,183046,NA,0.9,2.3
321,NA,197054,NA,0.9,2.3
322,NA,179951,NA,0.9,2.3
323,NA,198413,NA,0.9,2.3
324,197897,193987,NA,0.9,2.3
325,NA,184049,NA,0.9,2.3
326,97882,176967,178889,0.9,2.3
327,NA,NA,NA,0.9,2.3
328,NA,NA,NA,0.9,2.3
329,NA,181800,NA,0.9,2.3
330,195448,NA,NA,0.9,2.3
331,195956,NA,NA,0.9,2.3
332,NA,NA,NA,0.9,2.3
333,195465,188903,NA,0.9,2.3
334,NA,190987,NA,0.9,2.3
335,184053,NA,NA,0.9,2.3
336,NA,199632,NA,0.9,2.3
337,183777,193308,184103,0.9,2.3
338,NA,183895,NA,0.9,2.3
339,185427,180526,NA,0.9,2.3
340,NA,NA,NA,0.9,2.3
341,184579,196993,NA,0.9,2.3
342,NA,193060,NA,0.9,2.3
343,186770,159579,NA,0.9,2.3
344,190283,161477,NA,0.9,2.3
345,NA,193382,NA,0.9,2.3
346,NA,183089,NA,0.9,2.3
347,NA,198513,NA,0.9,2.3
348,NA,179144,NA,0.9,2.3
349,NA,186877,NA,0.9,2.3
350,NA,NA,NA,0.9,2.3
351,195379,NA,NA,0.9,2.3
352,183613,186942,NA,0.9,2.3
353,188929,NA,NA,0.9,2.3
354,189248,192395,NA,0.9,2.3
355,176297,188321,NA,0.9,2.3
356,NA,NA,NA,0.9,2.3
357,NA,NA,NA,0.9,2.3
358,192096,189654,NA,0.9,2.3
359,NA,190523,193451,0.9,2.3
360,NA,NA,NA,0.9,2.3
361,NA,189740,NA,0.9,2.3
362,NA,83445,NA,0.9,2.3
363,184083,NA,NA,0.9,2.3
364,196721,170758,NA,0.9,2.3
365,NA,174971,NA,0.9,2.3
366,NA,181325,NA,0.9,2.3
367,NA,NA,NA,0.9,2.3
368,181467,198721,NA,0.9,2.3
369,NA,NA,NA,0.9,2.3
370,NA,195386,NA,0.9,2.3
371,NA,198638,NA,0.9,2.3
372,NA,181651,NA,0.9,2.3
373,196524,NA,NA,0.9,2.3
374,NA,192750,NA,0.9,2.3
375,NA,NA,NA,0.9,2.3
376,NA,NA,NA,0.9,2.3
377,NA,NA,NA,0.9,2.3
378,NA,NA,NA,0.9,2.3
379,NA,NA,NA,0.9,2.3
380,NA,197295,NA,0.9,2.3
381,NA,190323,NA,0.9,2.3
382,NA,160006,NA,0.9,2.3
383,174321,NA,NA,0.9,2.3
384,NA,172463,NA,0.9,2.3
385,NA,172027,NA,0.9,2.3
386,NA,172607,NA,0.9,2.3
387,NA,NA,NA,0.9,2.3
388,NA,178602,NA,0.9,2.3
389,NA,NA,NA,0.9,2.3
390,198443,194452,NA,0.9,2.3
391,NA,199352,NA,0.9,2.3
392,NA,NA,NA,0.9,2.3
393,NA,197106,182804,0.9,2.3
394,NA,197728,NA,0.9,2.3
395,184238,NA,NA,0.9,2.3
396,NA,NA,NA,0.9,2.3
397,190657,189112,NA,0.9,2.3
398,NA,180642,NA,0.9,2.3
399,NA,167634,NA,0.9,2.3
400,198120,197631,NA,0.9,2.3
401,178720,NA,NA,0.9,2.3
