"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,17,35,61,0.1,0.4
2,27,42,44,0.1,0.4
3,34,38,23,0.1,0.4
4,14,35,22,0.1,0.4
5,19,41,22,0.1,0.4
6,50,30,34,0.1,0.4
7,18,17,65,0.1,0.4
8,50,55,20,0.1,0.4
9,21,25,35,0.1,0.4
10,21,23,17,0.1,0.4
11,19,29,22,0.1,0.4
12,60,26,19,0.1,0.4
13,35,14,62,0.1,0.4
14,27,21,19,0.1,0.4
15,14,53,15,0.1,0.4
16,23,25,32,0.1,0.4
17,16,11,36,0.1,0.4
18,27,45,14,0.1,0.4
19,16,60,21,0.1,0.4
20,66,44,42,0.1,0.4
21,28,65,29,0.1,0.4
22,76,13,57,0.1,0.4
23,32,18,37,0.1,0.4
24,12,44,15,0.1,0.4
25,19,21,27,0.1,0.4
26,11,25,27,0.1,0.4
27,31,41,31,0.1,0.4
28,31,14,51,0.1,0.4
29,20,33,25,0.1,0.4
30,15,14,53,0.1,0.4
31,42,33,21,0.1,0.4
32,71,25,44,0.1,0.4
33,10,21,12,0.1,0.4
34,17,35,11,0.1,0.4
35,67,19,30,0.1,0.4
36,19,82,25,0.1,0.4
37,25,58,21,0.1,0.4
38,42,33,39,0.1,0.4
39,41,42,16,0.1,0.4
40,38,60,32,0.1,0.4
41,92,47,70,0.1,0.4
42,20,25,29,0.1,0.4
43,26,13,31,0.1,0.4
44,18,40,52,0.1,0.4
45,33,46,20,0.1,0.4
46,50,44,54,0.1,0.4
47,26,47,29,0.1,0.4
48,34,34,16,0.1,0.4
49,40,22,17,0.1,0.4
50,71,20,24,0.1,0.4
51,55,13,20,0.1,0.4
52,25,29,22,0.1,0.4
53,18,51,23,0.1,0.4
54,21,27,18,0.1,0.4
55,37,14,58,0.1,0.4
56,38,28,20,0.1,0.4
57,32,32,19,0.1,0.4
58,14,12,18,0.1,0.4
59,68,64,25,0.1,0.4
60,21,24,41,0.1,0.4
61,21,22,19,0.1,0.4
62,17,21,19,0.1,0.4
63,30,58,18,0.1,0.4
64,13,19,18,0.1,0.4
65,96,39,23,0.1,0.4
66,22,16,20,0.1,0.4
67,10,80,18,0.1,0.4
68,37,22,17,0.1,0.4
69,24,25,33,0.1,0.4
70,25,39,82,0.1,0.4
71,16,37,18,0.1,0.4
72,16,20,32,0.1,0.4
73,19,30,86,0.1,0.4
74,18,29,32,0.1,0.4
75,23,28,55,0.1,0.4
76,30,17,20,0.1,0.4
77,29,36,18,0.1,0.4
78,50,11,15,0.1,0.4
79,15,60,13,0.1,0.4
80,51,52,14,0.1,0.4
81,19,50,12,0.1,0.4
82,62,12,12,0.1,0.4
83,25,55,30,0.1,0.4
84,23,29,34,0.1,0.4
85,12,17,25,0.1,0.4
86,69,33,23,0.1,0.4
87,33,21,20,0.1,0.4
88,35,27,26,0.1,0.4
89,27,22,172,0.1,0.4
90,22,19,13,0.1,0.4
91,29,54,27,0.1,0.4
92,40,14,42,0.1,0.4
93,66,48,56,0.1,0.4
94,17,23,19,0.1,0.4
