"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,47,2,0.5,0.6
2,2,2,2,0.5,0.6
3,2,65,50,0.5,0.6
4,3,68,2,0.5,0.6
5,44,2,2,0.5,0.6
6,3,2,6,0.5,0.6
7,2,2,2,0.5,0.6
8,71,2,2,0.5,0.6
9,2,2,2,0.5,0.6
10,43,2,2,0.5,0.6
11,136,2,2,0.5,0.6
12,2,2,129,0.5,0.6
13,2,86,22,0.5,0.6
14,2,3,2,0.5,0.6
15,2,2,2,0.5,0.6
16,111,52,2,0.5,0.6
17,2,2,3,0.5,0.6
18,42,2,27,0.5,0.6
19,230,2,2,0.5,0.6
20,3,2,2,0.5,0.6
21,5,2,7,0.5,0.6
22,13,45,2,0.5,0.6
23,2,55,5,0.5,0.6
24,33,586,2,0.5,0.6
25,2,2,2,0.5,0.6
26,18,7,59,0.5,0.6
27,176,2,2,0.5,0.6
28,2,2,2,0.5,0.6
29,2,36,118,0.5,0.6
30,2,2,14,0.5,0.6
31,2,2,2,0.5,0.6
32,2,43,15,0.5,0.6
33,28,3,2,0.5,0.6
34,2,2,2,0.5,0.6
35,4,38,3,0.5,0.6
36,140,2,2,0.5,0.6
37,11,58,53,0.5,0.6
38,2,2,8,0.5,0.6
39,2,213,114,0.5,0.6
40,29,2,2,0.5,0.6
41,2,74,2,0.5,0.6
42,54,167,2,0.5,0.6
43,2,2,10,0.5,0.6
44,94,2,2,0.5,0.6
45,2,2,144,0.5,0.6
46,12,18,28,0.5,0.6
47,21,65,2,0.5,0.6
48,2,2,31,0.5,0.6
49,2,172,200,0.5,0.6
50,29,107,2,0.5,0.6
51,3,2,2,0.5,0.6
52,138,2,2,0.5,0.6
53,29,2,2,0.5,0.6
54,2,2,2,0.5,0.6
55,6,77,15,0.5,0.6
56,2,2,67,0.5,0.6
57,116,2,136,0.5,0.6
58,2,93,2,0.5,0.6
59,2,2,78,0.5,0.6
60,2,3,2,0.5,0.6
61,2,76,2,0.5,0.6
62,266,2,2,0.5,0.6
63,2,33,2,0.5,0.6
64,39,23,3,0.5,0.6
65,2,3,230,0.5,0.6
66,2,12,5,0.5,0.6
67,2,2,2,0.5,0.6
68,2,2,54,0.5,0.6
69,15,64,2,0.5,0.6
70,2,7,64,0.5,0.6
71,2,2,2,0.5,0.6
72,97,48,2,0.5,0.6
73,2,67,2,0.5,0.6
74,2,2,2,0.5,0.6
75,2,2,2,0.5,0.6
76,2,4,2,0.5,0.6
77,182,2,2,0.5,0.6
78,2,52,2,0.5,0.6
79,2,25,2,0.5,0.6
80,29,160,60,0.5,0.6
81,2,97,5,0.5,0.6
82,2,2,142,0.5,0.6
83,8,2,2,0.5,0.6
84,2,2,3,0.5,0.6
85,62,3,2,0.5,0.6
86,2,80,2,0.5,0.6
87,2,2,103,0.5,0.6
88,2,22,2,0.5,0.6
89,140,212,65,0.5,0.6
90,4,2,2,0.5,0.6
91,2,2,2,0.5,0.6
92,2,65,8,0.5,0.6
93,83,2,116,0.5,0.6
94,2,2,2,0.5,0.6
95,2,20,23,0.5,0.6
96,2,53,2,0.5,0.6
97,2,2,2,0.5,0.6
98,2,2,29,0.5,0.6
99,2,16,2,0.5,0.6
100,2,77,2,0.5,0.6
101,2,4,2,0.5,0.6
102,2,2,144,0.5,0.6
103,2,88,2,0.5,0.6
104,2,23,122,0.5,0.6
105,46,2,10,0.5,0.6
106,8,2,2,0.5,0.6
107,116,2,104,0.5,0.6
108,28,2,2,0.5,0.6
109,2,2,2,0.5,0.6
110,2,36,29,0.5,0.6
111,2,29,160,0.5,0.6
112,31,2,2,0.5,0.6
113,2,199,2,0.5,0.6
114,35,2,2,0.5,0.6
115,2,10,33,0.5,0.6
116,2,2,79,0.5,0.6
117,187,24,2,0.5,0.6
118,76,255,2,0.5,0.6
119,116,2,2,0.5,0.6
120,2,2,2,0.5,0.6
121,2,2,2,0.5,0.6
122,152,9,2,0.5,0.6
123,2,2,2,0.5,0.6
124,42,97,114,0.5,0.6
125,2,2,2,0.5,0.6
126,2,35,2,0.5,0.6
127,2,15,2,0.5,0.6
128,147,47,2,0.5,0.6
129,218,23,2,0.5,0.6
130,119,2,156,0.5,0.6
131,2,50,2,0.5,0.6
132,63,2,31,0.5,0.6
133,27,58,2,0.5,0.6
134,163,43,20,0.5,0.6
135,2,16,2,0.5,0.6
136,148,69,2,0.5,0.6
137,2,2,2,0.5,0.6
138,2,2,2,0.5,0.6
139,32,2,2,0.5,0.6
140,2,32,2,0.5,0.6
141,17,17,14,0.5,0.6
142,80,5,2,0.5,0.6
143,2,7,2,0.5,0.6
144,78,37,46,0.5,0.6
145,2,2,57,0.5,0.6
146,54,2,2,0.5,0.6
147,2,113,4,0.5,0.6
148,2,114,2,0.5,0.6
149,2,240,2,0.5,0.6
150,2,2,2,0.5,0.6
151,2,228,2,0.5,0.6
152,5,17,4,0.5,0.6
153,14,2,2,0.5,0.6
154,2,2,88,0.5,0.6
155,2,2,319,0.5,0.6
156,19,2,2,0.5,0.6
157,2,2,2,0.5,0.6
158,2,2,62,0.5,0.6
159,2,2,2,0.5,0.6
160,2,2,2,0.5,0.6
161,2,2,2,0.5,0.6
162,2,2,44,0.5,0.6
163,9,2,2,0.5,0.6
164,2,63,2,0.5,0.6
165,189,9,2,0.5,0.6
166,2,117,65,0.5,0.6
167,2,2,2,0.5,0.6
168,2,2,199,0.5,0.6
169,71,12,2,0.5,0.6
170,2,2,2,0.5,0.6
171,200,2,2,0.5,0.6
172,2,2,2,0.5,0.6
173,3,49,2,0.5,0.6
174,91,2,6,0.5,0.6
175,2,27,2,0.5,0.6
176,72,78,3,0.5,0.6
177,2,2,32,0.5,0.6
178,15,16,4,0.5,0.6
179,45,2,2,0.5,0.6
180,74,2,2,0.5,0.6
181,2,14,2,0.5,0.6
182,2,2,2,0.5,0.6
