"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,NA,NA,0.5,2.2
2,195888,NA,195176,0.5,2.2
3,197370,NA,NA,0.5,2.2
4,NA,191287,NA,0.5,2.2
5,NA,197386,NA,0.5,2.2
6,NA,NA,NA,0.5,2.2
7,192484,185771,NA,0.5,2.2
8,NA,177056,NA,0.5,2.2
9,175343,NA,NA,0.5,2.2
10,NA,177495,NA,0.5,2.2
11,191159,NA,NA,0.5,2.2
12,NA,NA,NA,0.5,2.2
13,183851,NA,NA,0.5,2.2
14,NA,NA,187993,0.5,2.2
15,NA,185538,NA,0.5,2.2
16,NA,186455,NA,0.5,2.2
17,164689,191802,NA,0.5,2.2
18,NA,NA,NA,0.5,2.2
19,NA,NA,NA,0.5,2.2
20,199279,NA,NA,0.5,2.2
21,199937,199714,NA,0.5,2.2
22,NA,187630,NA,0.5,2.2
23,NA,182606,NA,0.5,2.2
24,NA,NA,NA,0.5,2.2
25,179146,173807,NA,0.5,2.2
26,NA,192741,NA,0.5,2.2
27,NA,NA,199122,0.5,2.2
28,189837,171876,NA,0.5,2.2
29,NA,194790,NA,0.5,2.2
30,NA,171227,NA,0.5,2.2
31,NA,NA,NA,0.5,2.2
32,NA,NA,NA,0.5,2.2
33,NA,172017,NA,0.5,2.2
34,183390,NA,NA,0.5,2.2
35,NA,NA,NA,0.5,2.2
36,NA,NA,NA,0.5,2.2
37,NA,NA,NA,0.5,2.2
38,NA,180258,187802,0.5,2.2
39,NA,169345,NA,0.5,2.2
40,NA,NA,NA,0.5,2.2
41,NA,NA,NA,0.5,2.2
42,NA,NA,NA,0.5,2.2
43,181406,NA,NA,0.5,2.2
44,185521,NA,NA,0.5,2.2
45,NA,184038,NA,0.5,2.2
46,NA,183713,NA,0.5,2.2
47,174651,199347,NA,0.5,2.2
48,NA,NA,NA,0.5,2.2
49,197934,180687,NA,0.5,2.2
50,NA,199832,NA,0.5,2.2
51,NA,NA,NA,0.5,2.2
52,NA,195328,NA,0.5,2.2
