"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,124542,146949,155749,0.1,1.8
2,163949,167357,48676,0.1,1.8
3,178410,98571,160856,0.1,1.8
4,164547,60241,175984,0.1,1.8
5,154536,161327,169421,0.1,1.8
6,NA,120320,28744,0.1,1.8
7,108170,20645,169977,0.1,1.8
8,117304,100824,181485,0.1,1.8
9,155194,104540,107244,0.1,1.8
10,120849,140725,121596,0.1,1.8
11,171665,72708,141896,0.1,1.8
12,129488,50692,186670,0.1,1.8
13,116073,135527,144561,0.1,1.8
14,182334,141610,137196,0.1,1.8
15,58805,150659,187848,0.1,1.8
16,144859,159007,65670,0.1,1.8
17,87111,132689,184209,0.1,1.8
18,148512,42900,164573,0.1,1.8
19,178319,163552,NA,0.1,1.8
20,177106,166030,134846,0.1,1.8
21,136191,136118,17948,0.1,1.8
22,123311,148278,121807,0.1,1.8
23,51761,134407,107191,0.1,1.8
24,168280,129007,142990,0.1,1.8
25,150769,122215,NA,0.1,1.8
26,168183,158817,125865,0.1,1.8
27,132798,54418,47165,0.1,1.8
28,166809,128593,NA,0.1,1.8
29,89216,175142,14271,0.1,1.8
30,115921,115232,166294,0.1,1.8
31,154275,184450,144639,0.1,1.8
32,172272,7057,158669,0.1,1.8
33,154320,40853,169633,0.1,1.8
34,55427,169483,63706,0.1,1.8
35,172666,70882,NA,0.1,1.8
36,153300,192641,177402,0.1,1.8
37,55014,112096,NA,0.1,1.8
38,149926,20995,76999,0.1,1.8
39,174312,71913,99774,0.1,1.8
40,65234,155763,NA,0.1,1.8
41,147202,174341,150097,0.1,1.8
42,166540,174912,145199,0.1,1.8
43,147324,160485,85960,0.1,1.8
44,160572,22553,NA,0.1,1.8
45,134939,110751,126699,0.1,1.8
46,185227,124609,195036,0.1,1.8
47,143878,43374,89233,0.1,1.8
48,83600,145311,176507,0.1,1.8
49,158191,127429,183393,0.1,1.8
50,139600,187079,185320,0.1,1.8
51,181372,62969,119300,0.1,1.8
52,152004,149296,NA,0.1,1.8
53,149284,109035,173442,0.1,1.8
54,19439,161063,169379,0.1,1.8
55,167313,65842,60042,0.1,1.8
56,52049,172493,183347,0.1,1.8
57,NA,26938,NA,0.1,1.8
58,50307,169959,29460,0.1,1.8
59,196521,173917,161613,0.1,1.8
60,153001,191162,154102,0.1,1.8
61,118206,151878,NA,0.1,1.8
62,179867,143292,168136,0.1,1.8
63,170843,17532,159810,0.1,1.8
64,129726,180685,197428,0.1,1.8
65,23685,116693,117652,0.1,1.8
66,75280,145538,184733,0.1,1.8
67,161881,141298,91776,0.1,1.8
68,181649,162691,NA,0.1,1.8
69,NA,NA,173666,0.1,1.8
70,124823,107490,71543,0.1,1.8
71,180001,163365,26064,0.1,1.8
72,162084,169262,162468,0.1,1.8
73,140029,159822,95410,0.1,1.8
74,182335,115019,197083,0.1,1.8
75,161532,147927,99041,0.1,1.8
76,179972,115447,127749,0.1,1.8
77,181643,94396,182809,0.1,1.8
78,137277,37458,150846,0.1,1.8
79,155586,147384,45716,0.1,1.8
80,121713,148873,42369,0.1,1.8
81,182227,27886,109608,0.1,1.8
82,150780,19881,107535,0.1,1.8
83,22149,NA,NA,0.1,1.8
84,50651,141464,134874,0.1,1.8
85,21190,176847,159230,0.1,1.8
86,84062,152227,177644,0.1,1.8
87,20140,147738,142007,0.1,1.8
88,176748,145699,196562,0.1,1.8
89,165909,130144,138370,0.1,1.8
90,59363,178970,NA,0.1,1.8
91,80168,158927,135613,0.1,1.8
92,154460,135813,NA,0.1,1.8
93,137260,142597,165887,0.1,1.8
94,101172,114669,NA,0.1,1.8
95,NA,59059,106921,0.1,1.8
96,78577,155014,NA,0.1,1.8
97,27909,37825,NA,0.1,1.8
98,192236,142347,56277,0.1,1.8
99,180252,157908,189144,0.1,1.8
100,104142,100930,41763,0.1,1.8
101,34396,148761,147018,0.1,1.8
102,103314,147043,60680,0.1,1.8
103,78333,146151,NA,0.1,1.8
104,163548,168864,185205,0.1,1.8
105,140754,74316,162732,0.1,1.8
106,173829,153818,NA,0.1,1.8
107,145502,25812,171093,0.1,1.8
108,113061,38509,178275,0.1,1.8
109,154892,119280,40634,0.1,1.8
110,110915,78248,46151,0.1,1.8
111,122611,151021,112165,0.1,1.8
112,141507,110028,115676,0.1,1.8
113,162218,169017,147974,0.1,1.8
114,112177,159452,132573,0.1,1.8
115,117509,107310,123561,0.1,1.8
116,130911,71384,142909,0.1,1.8
117,NA,127817,142537,0.1,1.8
118,160806,62627,163920,0.1,1.8
119,142801,52249,141844,0.1,1.8
120,177798,166162,57131,0.1,1.8
121,20501,158404,179272,0.1,1.8
122,61177,125658,156914,0.1,1.8
123,94636,50653,188294,0.1,1.8
124,135318,123479,161708,0.1,1.8
125,146068,108382,183414,0.1,1.8
126,198697,159081,177611,0.1,1.8
127,108991,178942,NA,0.1,1.8
128,147219,57526,87138,0.1,1.8
129,79425,86889,152788,0.1,1.8
130,158576,98717,160914,0.1,1.8
131,172330,114074,160747,0.1,1.8
132,143985,172273,110104,0.1,1.8
133,NA,141135,156446,0.1,1.8
134,59406,85590,111405,0.1,1.8
135,157075,138643,157596,0.1,1.8
136,144444,41730,36842,0.1,1.8
137,73769,73474,177630,0.1,1.8
138,84977,46744,155448,0.1,1.8
139,141242,62448,173797,0.1,1.8
140,68231,131502,NA,0.1,1.8
141,167501,109480,135652,0.1,1.8
142,140904,109571,160257,0.1,1.8
143,NA,134107,166236,0.1,1.8
144,161486,34076,83195,0.1,1.8
145,191261,164571,177185,0.1,1.8
146,56397,153693,174840,0.1,1.8
