"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,94581,143593,58259,0.1,1.6
2,16478,63017,NA,0.1,1.6
3,169249,63928,81749,0.1,1.6
4,34878,176341,181394,0.1,1.6
5,63764,156904,NA,0.1,1.6
6,NA,86143,11211,0.1,1.6
7,72717,159663,88712,0.1,1.6
8,145812,13636,147823,0.1,1.6
9,174062,39578,132016,0.1,1.6
10,71018,171146,32832,0.1,1.6
11,84257,84739,190282,0.1,1.6
12,29334,87453,112827,0.1,1.6
13,19336,103456,169177,0.1,1.6
14,87786,7478,31188,0.1,1.6
15,67924,23997,184795,0.1,1.6
16,72050,148280,173733,0.1,1.6
17,56996,27045,180710,0.1,1.6
18,62912,31054,49551,0.1,1.6
19,132267,131992,26915,0.1,1.6
20,177657,146703,169383,0.1,1.6
21,120575,160911,65140,0.1,1.6
22,118870,113660,145162,0.1,1.6
23,56359,66348,41612,0.1,1.6
24,20317,127022,138657,0.1,1.6
25,18597,57237,160404,0.1,1.6
26,12731,55231,18507,0.1,1.6
27,145473,155209,122692,0.1,1.6
28,106811,180297,41452,0.1,1.6
29,99725,145075,77977,0.1,1.6
30,136863,122256,119502,0.1,1.6
31,20700,154102,38779,0.1,1.6
32,130911,15525,51185,0.1,1.6
33,43909,117259,27696,0.1,1.6
34,67739,61005,171439,0.1,1.6
35,147788,134531,16854,0.1,1.6
36,117851,129348,NA,0.1,1.6
37,168170,12241,5166,0.1,1.6
38,50765,39338,35581,0.1,1.6
39,24793,19305,77860,0.1,1.6
40,153217,80189,123187,0.1,1.6
41,29972,108750,60475,0.1,1.6
42,147743,120125,150521,0.1,1.6
43,158094,122294,40234,0.1,1.6
44,132356,68996,150936,0.1,1.6
45,148403,123604,18512,0.1,1.6
46,126501,56547,135489,0.1,1.6
47,114204,20851,117350,0.1,1.6
48,146845,69741,160079,0.1,1.6
49,95856,26821,14418,0.1,1.6
50,138915,52349,19680,0.1,1.6
51,91803,81098,45250,0.1,1.6
52,173156,130761,152802,0.1,1.6
53,125819,62299,160817,0.1,1.6
54,106903,73247,23081,0.1,1.6
55,56609,44962,129092,0.1,1.6
56,167263,99738,134323,0.1,1.6
57,36784,56920,163233,0.1,1.6
58,28439,131459,61304,0.1,1.6
59,165728,118459,149289,0.1,1.6
60,120991,69093,163111,0.1,1.6
61,90111,105959,181041,0.1,1.6
62,12349,71748,17033,0.1,1.6
63,13157,121151,69175,0.1,1.6
64,29229,98867,24292,0.1,1.6
65,133555,65980,171576,0.1,1.6
66,112350,152171,143773,0.1,1.6
67,113224,172665,111156,0.1,1.6
68,85506,112342,69184,0.1,1.6
