"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,13702,108379,19021,0.1,1.3
2,84248,171279,74073,0.1,1.3
3,129444,110492,57437,0.1,1.3
4,94220,41259,72457,0.1,1.3
5,161964,71988,26141,0.1,1.3
6,4991,45924,22167,0.1,1.3
7,1678,108283,50406,0.1,1.3
8,130946,20015,17776,0.1,1.3
9,128234,10911,12413,0.1,1.3
10,99395,146776,125614,0.1,1.3
11,104993,3164,136858,0.1,1.3
12,7380,82577,138578,0.1,1.3
13,70721,17035,140667,0.1,1.3
14,50348,114656,32683,0.1,1.3
15,7497,16049,156599,0.1,1.3
16,143638,33334,185871,0.1,1.3
17,43885,61992,71708,0.1,1.3
18,135086,142222,73693,0.1,1.3
19,51976,24552,136373,0.1,1.3
20,11208,100311,45132,0.1,1.3
21,4089,29546,134623,0.1,1.3
22,28555,112418,88539,0.1,1.3
23,150602,112542,6889,0.1,1.3
24,936,1465,50631,0.1,1.3
25,12340,141248,6096,0.1,1.3
26,49962,30929,36876,0.1,1.3
27,2872,20872,71344,0.1,1.3
28,133225,6308,85518,0.1,1.3
29,37340,10142,23219,0.1,1.3
30,85329,96770,20124,0.1,1.3
31,13697,8850,39173,0.1,1.3
32,115349,2549,157375,0.1,1.3
33,69005,60036,12972,0.1,1.3
34,4532,41994,82481,0.1,1.3
35,151236,60127,2679,0.1,1.3
36,3426,3487,126230,0.1,1.3
37,35338,115518,9161,0.1,1.3
38,88927,11908,4600,0.1,1.3
39,151343,3244,3538,0.1,1.3
40,26590,50372,60495,0.1,1.3
41,134244,82279,53139,0.1,1.3
42,4605,104525,17721,0.1,1.3
43,42011,55239,105883,0.1,1.3
44,100194,139569,180743,0.1,1.3
45,87990,50336,3705,0.1,1.3
46,66587,87656,57391,0.1,1.3
47,31754,53558,48500,0.1,1.3
48,82671,135515,43251,0.1,1.3
49,66954,4731,26408,0.1,1.3
50,3335,42669,8671,0.1,1.3
51,10289,166523,105718,0.1,1.3
52,3201,23632,31299,0.1,1.3
53,37506,39694,70288,0.1,1.3
54,162956,28800,96647,0.1,1.3
55,13219,5800,12995,0.1,1.3
56,24210,155541,142178,0.1,1.3
57,57659,14773,119676,0.1,1.3
58,159034,2591,171409,0.1,1.3
59,9741,52560,24048,0.1,1.3
60,42691,94647,1682,0.1,1.3
61,83718,31844,11112,0.1,1.3
62,4156,24215,42269,0.1,1.3
63,8627,150758,114706,0.1,1.3
64,144542,7569,37643,0.1,1.3
65,50496,63327,16476,0.1,1.3
66,47761,50461,150154,0.1,1.3
67,50315,115998,91123,0.1,1.3
68,127134,50946,175365,0.1,1.3
69,11235,5455,12559,0.1,1.3
70,171941,119544,61305,0.1,1.3
71,53850,44860,6257,0.1,1.3
72,142799,58086,136048,0.1,1.3
73,1767,41570,91641,0.1,1.3
74,10086,30498,34859,0.1,1.3
75,143947,71240,42198,0.1,1.3
76,10509,22304,14005,0.1,1.3
77,41376,33012,119495,0.1,1.3
78,16172,96929,141956,0.1,1.3
79,NA,140337,26359,0.1,1.3
80,151741,49318,78274,0.1,1.3
81,136984,140090,72639,0.1,1.3
82,1147,170581,87995,0.1,1.3
83,51768,102931,140124,0.1,1.3
84,93701,38837,155730,0.1,1.3
85,10042,141400,47195,0.1,1.3
86,82310,37704,72589,0.1,1.3
87,58308,147902,14750,0.1,1.3
88,155262,71789,105263,0.1,1.3
89,129053,170378,7446,0.1,1.3
90,134527,81638,91254,0.1,1.3
91,35355,42286,11818,0.1,1.3
92,30371,158314,88604,0.1,1.3
93,1017,157372,172394,0.1,1.3
94,130838,166874,133921,0.1,1.3
95,134556,133028,12657,0.1,1.3
96,84718,51217,112334,0.1,1.3
97,22429,86464,160317,0.1,1.3
98,2907,65886,158044,0.1,1.3
99,5035,162227,140159,0.1,1.3
100,3618,73105,29491,0.1,1.3
101,58897,33877,98294,0.1,1.3
102,134527,55696,62629,0.1,1.3
103,9119,10717,6743,0.1,1.3
104,12558,152803,127183,0.1,1.3
105,62387,23564,10507,0.1,1.3
106,22002,1039,6199,0.1,1.3
107,9672,3143,12597,0.1,1.3
108,13599,131851,5874,0.1,1.3
109,5269,147292,149470,0.1,1.3
110,33328,3940,22257,0.1,1.3
111,20962,2041,55284,0.1,1.3
112,10148,19276,82528,0.1,1.3
113,9094,3432,144559,0.1,1.3
114,58086,123983,102730,0.1,1.3
115,104423,152352,15002,0.1,1.3
116,11987,164553,76918,0.1,1.3
117,164105,51973,49953,0.1,1.3
118,2783,30794,62675,0.1,1.3
119,3488,31449,4115,0.1,1.3
120,51332,9358,147497,0.1,1.3
121,2226,131572,17149,0.1,1.3
122,160744,133902,20903,0.1,1.3
123,153560,142491,150400,0.1,1.3
124,31892,25096,69957,0.1,1.3
125,41473,42192,35077,0.1,1.3
126,32499,3905,56413,0.1,1.3
127,162639,107520,5877,0.1,1.3
128,10694,11927,13339,0.1,1.3
129,117121,154461,54416,0.1,1.3
130,4515,2033,60387,0.1,1.3
131,83168,134657,7077,0.1,1.3
132,153569,127584,166803,0.1,1.3
133,7418,163478,2048,0.1,1.3
134,130340,108596,3706,0.1,1.3
135,3309,90618,51559,0.1,1.3
136,42069,79063,82450,0.1,1.3
137,53522,61588,21997,0.1,1.3
138,77695,123979,31393,0.1,1.3
139,81229,31058,146972,0.1,1.3
140,141832,26122,18813,0.1,1.3
141,25147,7245,26812,0.1,1.3
142,84704,130741,19617,0.1,1.3
143,5894,66063,40977,0.1,1.3
144,80215,6562,85386,0.1,1.3
145,153219,46075,60571,0.1,1.3
146,30885,162460,60657,0.1,1.3
147,3877,22504,7404,0.1,1.3
148,130235,69934,2231,0.1,1.3
149,77119,120206,8927,0.1,1.3
150,28219,16610,11792,0.1,1.3
151,100680,118752,1982,0.1,1.3
152,77231,171115,72415,0.1,1.3
153,137596,86134,131319,0.1,1.3
154,157354,18732,131354,0.1,1.3
155,137640,1452,49036,0.1,1.3
156,16189,75852,20064,0.1,1.3
157,157778,7902,28225,0.1,1.3
158,12732,75704,84999,0.1,1.3
159,1337,9889,130530,0.1,1.3
160,65701,29939,127624,0.1,1.3
161,9834,150165,96877,0.1,1.3
162,5392,51792,139242,0.1,1.3
163,165738,105055,53646,0.1,1.3
164,9622,112810,36071,0.1,1.3
165,26236,116302,129572,0.1,1.3
166,119998,53771,67428,0.1,1.3
167,65227,78644,25752,0.1,1.3
168,27698,139689,145474,0.1,1.3
169,14265,5688,25844,0.1,1.3
170,6149,73467,130999,0.1,1.3
171,13411,53004,92124,0.1,1.3
172,16533,51541,4639,0.1,1.3
173,1247,81179,29334,0.1,1.3
174,48019,69393,6999,0.1,1.3
175,4872,30718,107584,0.1,1.3
176,1315,14488,152498,0.1,1.3
177,5435,4672,155513,0.1,1.3
178,8566,131198,143917,0.1,1.3
179,4891,143691,7716,0.1,1.3
180,979,35634,6343,0.1,1.3
181,10212,81495,127410,0.1,1.3
182,6997,12019,83381,0.1,1.3
183,4367,10107,19527,0.1,1.3
184,26074,76924,33227,0.1,1.3
185,66524,38318,44758,0.1,1.3
186,7174,48651,13316,0.1,1.3
187,6681,81463,96691,0.1,1.3
188,38019,20232,35830,0.1,1.3
189,116453,21382,150826,0.1,1.3
190,20079,12454,38877,0.1,1.3
191,122390,75873,45854,0.1,1.3
192,20805,30034,150732,0.1,1.3
193,70604,13680,79720,0.1,1.3
194,50303,146611,14768,0.1,1.3
195,19246,4307,147914,0.1,1.3
196,40172,153533,160577,0.1,1.3
197,124148,121110,43136,0.1,1.3
198,30378,170295,154631,0.1,1.3
199,104409,45746,3528,0.1,1.3
200,18701,69491,60383,0.1,1.3
201,131696,153762,67436,0.1,1.3
202,139104,10433,104813,0.1,1.3
203,150287,52637,153259,0.1,1.3
204,37440,119037,5477,0.1,1.3
205,18452,130681,141923,0.1,1.3
206,25362,90585,139801,0.1,1.3
207,21015,172698,9101,0.1,1.3
208,11058,120172,72688,0.1,1.3
209,99157,156746,10140,0.1,1.3
210,99190,137515,92399,0.1,1.3
211,43660,8513,5513,0.1,1.3
212,31766,79978,21285,0.1,1.3
213,151798,68925,161212,0.1,1.3
214,8323,159113,27666,0.1,1.3
215,21646,150870,45850,0.1,1.3
216,110936,96256,151334,0.1,1.3
217,22564,8733,7063,0.1,1.3
218,5520,111943,9002,0.1,1.3
219,174699,123772,1930,0.1,1.3
