"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,56539,69225,NA,0.5,1.3
2,4694,50452,130449,0.5,1.3
3,50299,20947,172112,0.5,1.3
4,32940,80137,85180,0.5,1.3
5,171889,117766,58054,0.5,1.3
6,5915,112604,151416,0.5,1.3
7,40442,32672,81788,0.5,1.3
8,37596,160581,120570,0.5,1.3
9,139207,40500,45463,0.5,1.3
10,23924,31842,174228,0.5,1.3
11,60393,21418,23697,0.5,1.3
12,111541,6629,141390,0.5,1.3
13,2312,114532,30193,0.5,1.3
14,66207,112011,53962,0.5,1.3
15,3798,2134,5262,0.5,1.3
16,57827,13978,44389,0.5,1.3
17,2543,69761,47965,0.5,1.3
18,152659,12320,12134,0.5,1.3
19,3564,153582,145620,0.5,1.3
20,116097,10487,5640,0.5,1.3
21,150555,134720,44857,0.5,1.3
22,12683,101344,100115,0.5,1.3
23,145416,40270,95048,0.5,1.3
24,85694,5025,23753,0.5,1.3
25,113988,60518,14757,0.5,1.3
26,92391,5515,96572,0.5,1.3
27,15778,10201,173071,0.5,1.3
28,10442,152864,45624,0.5,1.3
29,1233,14503,106288,0.5,1.3
30,127438,157800,137883,0.5,1.3
31,152072,3195,159690,0.5,1.3
32,44894,101389,182942,0.5,1.3
33,120937,146050,166939,0.5,1.3
34,20970,65051,NA,0.5,1.3
35,80117,35901,159454,0.5,1.3
36,100064,40390,516,0.5,1.3
37,121966,52227,132324,0.5,1.3
38,4146,150574,126122,0.5,1.3
39,21684,90159,160606,0.5,1.3
40,9901,130451,85088,0.5,1.3
41,10996,7686,173718,0.5,1.3
42,118064,45365,6217,0.5,1.3
43,127636,14610,50509,0.5,1.3
44,1212,136389,45642,0.5,1.3
45,53310,30011,145201,0.5,1.3
46,11006,37228,124445,0.5,1.3
47,6288,26056,3006,0.5,1.3
48,13072,28779,96710,0.5,1.3
49,150108,108421,20507,0.5,1.3
50,50500,72579,168176,0.5,1.3
51,67740,9706,52116,0.5,1.3
52,46176,13423,3847,0.5,1.3
53,13569,5744,5028,0.5,1.3
54,4090,20241,165389,0.5,1.3
55,146589,10045,135053,0.5,1.3
56,79520,7031,7660,0.5,1.3
57,3477,10028,131803,0.5,1.3
58,20161,5024,106986,0.5,1.3
59,21786,142121,82537,0.5,1.3
60,161225,125875,108824,0.5,1.3
61,135678,6878,36325,0.5,1.3
62,140859,44504,108851,0.5,1.3
63,103037,164651,4869,0.5,1.3
64,72665,120429,128587,0.5,1.3
65,8535,45687,69038,0.5,1.3
66,132576,20740,37736,0.5,1.3
67,24787,150998,42851,0.5,1.3
68,43989,162397,13036,0.5,1.3
69,1160,36711,140071,0.5,1.3
70,20090,100369,5832,0.5,1.3
71,8784,112335,43323,0.5,1.3
72,160187,4090,124527,0.5,1.3
73,2650,120161,7371,0.5,1.3
74,5887,20615,180983,0.5,1.3
75,15508,1916,70061,0.5,1.3
76,134104,8553,62518,0.5,1.3
77,152155,29304,12414,0.5,1.3
78,6343,30966,151037,0.5,1.3
79,87450,120278,5388,0.5,1.3
80,1429,146574,39671,0.5,1.3
81,4400,100800,10568,0.5,1.3
82,40507,170347,179108,0.5,1.3
83,72347,1155,37123,0.5,1.3
84,105984,171680,3122,0.5,1.3
85,107769,136809,23118,0.5,1.3
86,10368,164337,62658,0.5,1.3
87,117024,160032,115950,0.5,1.3
88,136502,5946,128030,0.5,1.3
89,103873,20805,5752,0.5,1.3
90,6923,3314,80328,0.5,1.3
91,3530,102001,24284,0.5,1.3
92,53223,144174,155483,0.5,1.3
93,11051,126577,160206,0.5,1.3
94,78837,12212,105665,0.5,1.3
95,20881,21406,17768,0.5,1.3
96,91351,18046,29415,0.5,1.3
97,4427,86487,NA,0.5,1.3
98,150341,12631,131183,0.5,1.3
99,49351,167412,163473,0.5,1.3
100,190988,30039,12421,0.5,1.3
101,80186,75054,141153,0.5,1.3
102,13700,92726,23831,0.5,1.3
103,22738,45194,3065,0.5,1.3
104,10074,137520,28671,0.5,1.3
105,1424,44663,5158,0.5,1.3
106,155829,168506,151572,0.5,1.3
107,4159,7618,38520,0.5,1.3
108,10865,101026,18910,0.5,1.3
109,5339,5061,142363,0.5,1.3
110,2473,60090,23563,0.5,1.3
111,150706,5074,157790,0.5,1.3
112,157601,12470,21237,0.5,1.3
113,40281,3247,4627,0.5,1.3
114,71861,61794,30474,0.5,1.3
115,29818,90369,36932,0.5,1.3
116,101218,150040,160385,0.5,1.3
117,3351,57694,46659,0.5,1.3
118,181501,4980,137770,0.5,1.3
119,26906,122509,101850,0.5,1.3
120,1185,105508,62122,0.5,1.3
121,151751,150481,49666,0.5,1.3
122,104551,16069,71435,0.5,1.3
123,102549,64687,88083,0.5,1.3
124,40199,51009,54282,0.5,1.3
125,2765,103816,110208,0.5,1.3
126,40003,170434,164621,0.5,1.3
127,109221,121436,84280,0.5,1.3
128,113314,133537,154353,0.5,1.3
129,104747,104530,16772,0.5,1.3
130,134347,109052,25151,0.5,1.3
131,130055,11141,21643,0.5,1.3
132,93289,23896,6421,0.5,1.3
