"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,63093,132692,65639,0.5,1.2
2,120196,23149,10988,0.5,1.2
3,1833,160406,158363,0.5,1.2
4,2643,133599,7815,0.5,1.2
5,1225,179168,57421,0.5,1.2
6,40659,64734,65842,0.5,1.2
7,6576,40099,73169,0.5,1.2
8,1133,65765,40570,0.5,1.2
9,145989,31067,100341,0.5,1.2
10,80907,151924,4244,0.5,1.2
11,2638,44560,17668,0.5,1.2
12,123659,109700,5175,0.5,1.2
13,50493,12003,111261,0.5,1.2
14,20489,126752,190108,0.5,1.2
15,613,134101,25616,0.5,1.2
16,24705,373,79659,0.5,1.2
17,12270,4684,156865,0.5,1.2
18,9925,62673,5343,0.5,1.2
19,24974,3304,2416,0.5,1.2
20,5932,83490,28246,0.5,1.2
21,1103,108365,3695,0.5,1.2
22,20149,20611,121397,0.5,1.2
23,2325,1603,31446,0.5,1.2
24,160244,160091,1660,0.5,1.2
25,115577,1433,1631,0.5,1.2
26,4505,126181,100812,0.5,1.2
27,151294,120647,126973,0.5,1.2
28,124854,4131,28962,0.5,1.2
29,170899,10322,7686,0.5,1.2
30,22218,21511,61680,0.5,1.2
31,78127,6862,45358,0.5,1.2
32,1824,122180,11521,0.5,1.2
33,163640,37723,6168,0.5,1.2
34,4116,831,131569,0.5,1.2
35,17174,60225,76493,0.5,1.2
36,37934,130876,20804,0.5,1.2
37,33902,14035,24091,0.5,1.2
38,52938,62047,36446,0.5,1.2
39,4097,111340,73848,0.5,1.2
40,982,1538,3057,0.5,1.2
41,9057,40489,30486,0.5,1.2
42,11254,31965,50445,0.5,1.2
43,173259,140654,7220,0.5,1.2
44,17306,60964,94527,0.5,1.2
45,13398,101112,27590,0.5,1.2
46,11276,4418,918,0.5,1.2
47,121257,102929,106582,0.5,1.2
48,91686,2006,2887,0.5,1.2
49,4062,32182,3275,0.5,1.2
50,2636,3300,80237,0.5,1.2
51,30037,33432,3528,0.5,1.2
52,9014,142309,22728,0.5,1.2
53,516,161654,9318,0.5,1.2
54,113225,18570,94181,0.5,1.2
55,85112,172142,27392,0.5,1.2
56,85746,25858,47382,0.5,1.2
57,100031,400,2801,0.5,1.2
58,94410,133756,4001,0.5,1.2
59,37204,84332,110240,0.5,1.2
60,6184,7184,1398,0.5,1.2
61,46581,21599,5432,0.5,1.2
62,20575,10710,40336,0.5,1.2
63,63663,78476,1798,0.5,1.2
64,22980,5689,NA,0.5,1.2
65,112073,1752,1592,0.5,1.2
66,130484,10771,20850,0.5,1.2
67,26333,61857,1411,0.5,1.2
68,110232,141658,55437,0.5,1.2
69,4392,2225,30244,0.5,1.2
70,118967,154586,150947,0.5,1.2
71,53122,150355,71355,0.5,1.2
72,124313,51436,63627,0.5,1.2
73,8232,14965,110255,0.5,1.2
74,94507,66260,81489,0.5,1.2
75,121735,155074,31594,0.5,1.2
76,6326,161146,11608,0.5,1.2
77,374,127500,5217,0.5,1.2
78,108599,81821,95543,0.5,1.2
79,30195,130752,14444,0.5,1.2
80,1785,63646,30174,0.5,1.2
81,161780,1985,12995,0.5,1.2
82,20040,80681,101276,0.5,1.2
83,70205,4864,3798,0.5,1.2
84,172218,99084,40028,0.5,1.2
85,860,505,122768,0.5,1.2
86,106781,1175,60977,0.5,1.2
87,80122,112387,3195,0.5,1.2
88,131493,106297,120220,0.5,1.2
89,4751,148620,1296,0.5,1.2
90,10367,4078,6148,0.5,1.2
91,19969,20409,100778,0.5,1.2
92,80198,10497,28227,0.5,1.2
93,32295,3010,61371,0.5,1.2
94,160686,120560,140526,0.5,1.2
95,90298,999,2787,0.5,1.2
96,48175,108319,1582,0.5,1.2
97,42300,12406,84171,0.5,1.2
98,170323,1580,3358,0.5,1.2
99,14826,107868,100812,0.5,1.2
100,1734,102015,55013,0.5,1.2
101,132878,1369,170231,0.5,1.2
102,62621,144545,60143,0.5,1.2
