"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,168150,166733,178513,0.1,2.3
2,NA,152382,NA,0.1,2.3
3,136894,184785,NA,0.1,2.3
4,NA,NA,191159,0.1,2.3
5,155936,130035,195120,0.1,2.3
6,188323,150487,171765,0.1,2.3
7,164287,156086,161482,0.1,2.3
8,144841,198420,NA,0.1,2.3
9,NA,187236,194010,0.1,2.3
10,168691,175851,NA,0.1,2.3
11,184566,146579,137983,0.1,2.3
12,NA,156870,182217,0.1,2.3
13,168262,160929,187376,0.1,2.3
14,157803,181343,NA,0.1,2.3
15,155709,190453,175144,0.1,2.3
16,147109,117936,NA,0.1,2.3
17,178588,172730,NA,0.1,2.3
18,153417,158417,171124,0.1,2.3
19,152860,159740,185592,0.1,2.3
20,177241,174541,151898,0.1,2.3
21,NA,183988,147062,0.1,2.3
22,179631,158871,184086,0.1,2.3
23,135079,NA,NA,0.1,2.3
24,173969,165085,194181,0.1,2.3
25,187320,160948,157108,0.1,2.3
26,161523,NA,173343,0.1,2.3
27,NA,163957,166039,0.1,2.3
28,180953,174806,188405,0.1,2.3
29,171738,129097,190352,0.1,2.3
30,NA,165904,181006,0.1,2.3
31,127105,157420,160410,0.1,2.3
32,146102,164412,NA,0.1,2.3
33,170506,166536,NA,0.1,2.3
34,169471,182480,195877,0.1,2.3
35,187003,178247,NA,0.1,2.3
36,149035,172307,NA,0.1,2.3
37,56971,184156,196900,0.1,2.3
38,179709,189752,NA,0.1,2.3
39,190327,172301,192512,0.1,2.3
40,183000,110961,166310,0.1,2.3
41,170200,166580,166759,0.1,2.3
42,154162,140384,NA,0.1,2.3
43,151860,180731,155238,0.1,2.3
44,163710,170207,157542,0.1,2.3
45,130757,150807,173198,0.1,2.3
46,193246,158937,158004,0.1,2.3
47,142185,121812,170618,0.1,2.3
48,162939,159268,163018,0.1,2.3
49,131545,172324,161107,0.1,2.3
50,159287,172371,NA,0.1,2.3
51,NA,158559,189651,0.1,2.3
52,191518,NA,152317,0.1,2.3
53,142245,NA,188684,0.1,2.3
54,NA,170715,181482,0.1,2.3
55,171900,188654,198329,0.1,2.3
56,195617,133750,158404,0.1,2.3
57,150604,168836,194708,0.1,2.3
58,169233,151302,196807,0.1,2.3
59,NA,159251,146625,0.1,2.3
