"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2764,87341,7945,0.5,1.3
2,139452,14537,1432,0.5,1.3
3,67203,6505,43759,0.5,1.3
4,25217,21360,161353,0.5,1.3
5,2821,135068,122347,0.5,1.3
6,6554,47682,58208,0.5,1.3
7,6788,131156,170378,0.5,1.3
8,84032,52881,160784,0.5,1.3
9,2323,27288,132778,0.5,1.3
10,27261,3506,4414,0.5,1.3
11,156690,21786,146331,0.5,1.3
12,7436,16045,52944,0.5,1.3
13,167478,132232,170064,0.5,1.3
14,89389,38180,43782,0.5,1.3
15,41824,6646,91291,0.5,1.3
16,89575,20089,159766,0.5,1.3
17,10056,21653,100148,0.5,1.3
18,98627,1513,57925,0.5,1.3
19,1349,972,50152,0.5,1.3
20,159989,75209,114933,0.5,1.3
21,17108,87695,NA,0.5,1.3
22,52104,7333,29964,0.5,1.3
23,70933,2920,100828,0.5,1.3
24,60918,46592,169028,0.5,1.3
25,1050,66501,32766,0.5,1.3
26,143737,68069,118047,0.5,1.3
27,13552,8387,124298,0.5,1.3
28,26355,143188,80570,0.5,1.3
29,110403,146036,87363,0.5,1.3
30,132517,11600,40931,0.5,1.3
31,10101,83141,39531,0.5,1.3
32,83075,155629,51906,0.5,1.3
33,150022,2565,NA,0.5,1.3
34,135403,160498,26147,0.5,1.3
35,26186,33902,56539,0.5,1.3
36,14751,36536,12740,0.5,1.3
37,142627,19618,36578,0.5,1.3
38,74361,100949,71968,0.5,1.3
39,134736,21034,4746,0.5,1.3
40,131275,6266,82183,0.5,1.3
41,42007,1662,2136,0.5,1.3
42,115612,20397,9210,0.5,1.3
43,140166,35479,144235,0.5,1.3
44,101466,6457,27816,0.5,1.3
45,191932,99797,20211,0.5,1.3
46,60144,153539,121072,0.5,1.3
47,115374,25522,45527,0.5,1.3
48,81286,54825,7487,0.5,1.3
49,131121,150881,12973,0.5,1.3
50,42417,8921,73032,0.5,1.3
51,6483,80000,132513,0.5,1.3
52,70496,148453,17723,0.5,1.3
53,65161,819,4117,0.5,1.3
54,4911,5401,181819,0.5,1.3
55,4362,59827,22063,0.5,1.3
56,127358,131112,23768,0.5,1.3
57,32452,83711,104850,0.5,1.3
58,16323,148815,110027,0.5,1.3
59,3678,10401,4780,0.5,1.3
60,60816,2758,90517,0.5,1.3
61,44187,8071,123674,0.5,1.3
62,17155,84540,63376,0.5,1.3
63,160504,165959,81846,0.5,1.3
64,131035,66644,102287,0.5,1.3
65,7540,30142,12418,0.5,1.3
66,19623,1518,21711,0.5,1.3
67,165603,75926,41543,0.5,1.3
68,20390,623,183225,0.5,1.3
69,104043,6981,144207,0.5,1.3
70,12383,156481,165564,0.5,1.3
71,85912,6032,74632,0.5,1.3
72,81581,170491,81273,0.5,1.3
73,91303,109876,54573,0.5,1.3
74,39871,12211,5122,0.5,1.3
75,16604,50643,161137,0.5,1.3
76,3628,69320,15527,0.5,1.3
77,6596,41605,57011,0.5,1.3
78,174980,140904,92916,0.5,1.3
79,75805,139239,153985,0.5,1.3
80,3080,95666,96762,0.5,1.3
81,55381,154705,67445,0.5,1.3
82,68740,161970,151728,0.5,1.3
83,100812,94944,1895,0.5,1.3
84,161830,126082,157234,0.5,1.3
85,21098,1271,63856,0.5,1.3
86,69512,16134,166204,0.5,1.3
87,3566,161134,31374,0.5,1.3
88,110585,21008,70234,0.5,1.3
89,168018,160939,73923,0.5,1.3
90,24367,133197,58334,0.5,1.3
91,9572,44889,21354,0.5,1.3
92,129596,104138,74404,0.5,1.3
93,4856,122539,45453,0.5,1.3
94,18600,5669,37803,0.5,1.3
95,120333,23110,50305,0.5,1.3
96,23903,3491,4352,0.5,1.3
97,3592,116344,121628,0.5,1.3
98,19908,19572,146236,0.5,1.3
99,31819,4355,16275,0.5,1.3
100,146130,117744,170173,0.5,1.3
101,180377,131447,147432,0.5,1.3
102,48236,113010,188441,0.5,1.3
103,10113,2540,23882,0.5,1.3
104,40828,56776,115183,0.5,1.3
105,132992,2342,3604,0.5,1.3
