"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,171384,38052,148432,0.5,1.4
2,151073,96330,92590,0.5,1.4
3,158981,70454,62643,0.5,1.4
4,54088,52620,101706,0.5,1.4
5,3559,152219,172771,0.5,1.4
6,112291,170699,9628,0.5,1.4
7,140994,114896,106739,0.5,1.4
8,157506,140472,107695,0.5,1.4
9,50899,85924,130247,0.5,1.4
10,114917,2382,NA,0.5,1.4
11,93610,187096,71186,0.5,1.4
12,4064,76136,151040,0.5,1.4
13,170394,60694,20446,0.5,1.4
14,156163,102752,37199,0.5,1.4
15,2731,166059,31291,0.5,1.4
16,23728,130162,32379,0.5,1.4
17,13660,148739,73579,0.5,1.4
18,113977,194247,113795,0.5,1.4
19,178411,158499,99477,0.5,1.4
20,3501,90802,125326,0.5,1.4
21,95188,107535,37496,0.5,1.4
22,5019,17234,28554,0.5,1.4
23,12002,120825,79527,0.5,1.4
24,126583,4679,45267,0.5,1.4
25,125205,14002,52160,0.5,1.4
26,119482,25575,8781,0.5,1.4
27,4452,120404,153723,0.5,1.4
28,34272,100460,9003,0.5,1.4
29,175063,17798,6690,0.5,1.4
30,20921,163814,72270,0.5,1.4
31,66376,27833,156630,0.5,1.4
32,4353,17706,179211,0.5,1.4
33,7050,NA,174998,0.5,1.4
34,43247,176961,NA,0.5,1.4
35,23789,40441,79947,0.5,1.4
36,42301,58855,165695,0.5,1.4
37,27456,143851,44162,0.5,1.4
38,171655,163909,41202,0.5,1.4
39,131659,168680,4784,0.5,1.4
40,65085,165953,131889,0.5,1.4
41,126541,83040,NA,0.5,1.4
42,73821,8716,19583,0.5,1.4
43,57635,20167,6180,0.5,1.4
44,74444,177100,184300,0.5,1.4
45,30897,31266,NA,0.5,1.4
46,25404,8106,165110,0.5,1.4
47,23909,60220,161170,0.5,1.4
48,120646,NA,NA,0.5,1.4
49,5220,102296,170653,0.5,1.4
50,40360,20319,113574,0.5,1.4
51,152095,13963,165412,0.5,1.4
52,4110,46678,141890,0.5,1.4
53,23601,116294,174644,0.5,1.4
54,8552,36676,NA,0.5,1.4
55,180736,12888,55838,0.5,1.4
56,69502,71000,116313,0.5,1.4
57,51100,56363,19627,0.5,1.4
58,110855,127622,117780,0.5,1.4
59,168717,3569,156480,0.5,1.4
60,72986,78962,131594,0.5,1.4
61,18249,191623,149747,0.5,1.4
62,104117,129502,78379,0.5,1.4
63,61659,140191,37764,0.5,1.4
64,11938,163523,109225,0.5,1.4
65,170029,7527,114092,0.5,1.4
66,66721,126957,180288,0.5,1.4
67,134174,32468,63506,0.5,1.4
68,173069,89349,42700,0.5,1.4
69,80896,98949,13000,0.5,1.4
70,154623,90223,18746,0.5,1.4
71,119441,12229,14467,0.5,1.4
72,1456,148353,NA,0.5,1.4
73,161012,31241,13597,0.5,1.4
74,39406,107614,34393,0.5,1.4
75,5607,153490,24769,0.5,1.4
76,2042,172483,74393,0.5,1.4
77,91259,7295,136221,0.5,1.4
78,153229,60907,93654,0.5,1.4
79,46416,4631,103008,0.5,1.4
80,5107,22548,11590,0.5,1.4
81,69141,76374,NA,0.5,1.4
82,37260,3553,158977,0.5,1.4
83,91843,20273,39351,0.5,1.4
84,141354,15959,9792,0.5,1.4
85,12681,34285,17180,0.5,1.4
86,16544,30338,52428,0.5,1.4
87,97386,122247,64546,0.5,1.4
88,101942,38477,25721,0.5,1.4
89,34749,4024,123404,0.5,1.4
90,100639,73216,156445,0.5,1.4
91,9848,141333,16934,0.5,1.4
92,50074,7786,70634,0.5,1.4
93,16149,176264,71370,0.5,1.4
94,144362,183580,56108,0.5,1.4
95,176267,5395,180301,0.5,1.4
96,47000,177320,13231,0.5,1.4
97,12590,18615,55578,0.5,1.4
98,152067,12947,122326,0.5,1.4
99,25938,7606,125400,0.5,1.4
100,35068,109346,15360,0.5,1.4
101,93424,158960,168939,0.5,1.4
102,145252,133771,109183,0.5,1.4
103,55512,70994,50228,0.5,1.4
104,14604,27737,65160,0.5,1.4
105,137707,11150,152956,0.5,1.4
106,151447,4864,21526,0.5,1.4
107,45657,11048,52062,0.5,1.4
108,153885,161429,5253,0.5,1.4
109,68186,31025,92099,0.5,1.4
110,148770,92373,69791,0.5,1.4
111,13805,16216,67574,0.5,1.4
112,61356,117141,137166,0.5,1.4
113,58443,52132,177194,0.5,1.4
114,137887,140297,7057,0.5,1.4
115,21968,142423,53870,0.5,1.4
116,2642,127642,111489,0.5,1.4
117,128976,112905,153773,0.5,1.4
118,30864,170224,23518,0.5,1.4
119,23626,98073,131489,0.5,1.4
120,24542,80035,82296,0.5,1.4
121,51346,90634,160806,0.5,1.4
122,18106,140810,143054,0.5,1.4
123,92837,88348,20817,0.5,1.4
124,99501,170426,3128,0.5,1.4
125,82477,129847,97883,0.5,1.4
126,30098,114094,168012,0.5,1.4
127,10902,136520,153998,0.5,1.4
128,20805,11103,5385,0.5,1.4
129,100427,131651,6230,0.5,1.4
130,9417,165852,147777,0.5,1.4
131,71771,160971,77034,0.5,1.4
132,4728,10137,172976,0.5,1.4
133,63135,159601,79687,0.5,1.4
134,174198,110757,168112,0.5,1.4
135,98604,19368,100151,0.5,1.4
136,9465,13011,67436,0.5,1.4
137,14261,35982,7891,0.5,1.4
138,55845,27705,73646,0.5,1.4
139,145311,20717,5424,0.5,1.4
140,8741,144712,3916,0.5,1.4
141,150152,11141,55459,0.5,1.4
142,80121,9497,170632,0.5,1.4
