"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,57,23,21,0.1,0.3
2,15,30,29,0.1,0.3
3,25,168,24,0.1,0.3
4,20,17,50,0.1,0.3
5,36,99,23,0.1,0.3
6,15,49,16,0.1,0.3
7,26,18,39,0.1,0.3
8,10,28,24,0.1,0.3
9,18,33,13,0.1,0.3
10,16,13,38,0.1,0.3
11,48,20,25,0.1,0.3
12,54,25,19,0.1,0.3
13,16,34,35,0.1,0.3
14,19,35,35,0.1,0.3
15,16,71,31,0.1,0.3
16,18,21,40,0.1,0.3
17,24,17,39,0.1,0.3
18,93,40,23,0.1,0.3
19,53,47,34,0.1,0.3
20,71,59,33,0.1,0.3
21,28,19,13,0.1,0.3
22,28,55,34,0.1,0.3
23,46,65,56,0.1,0.3
24,23,8,36,0.1,0.3
25,32,32,26,0.1,0.3
26,15,45,74,0.1,0.3
27,14,30,57,0.1,0.3
28,39,18,25,0.1,0.3
29,45,52,23,0.1,0.3
30,18,46,47,0.1,0.3
31,31,20,39,0.1,0.3
32,41,58,52,0.1,0.3
33,24,51,14,0.1,0.3
34,23,48,19,0.1,0.3
35,16,41,35,0.1,0.3
36,51,17,21,0.1,0.3
37,34,13,19,0.1,0.3
38,14,15,164,0.1,0.3
39,50,35,26,0.1,0.3
40,52,18,44,0.1,0.3
41,84,28,48,0.1,0.3
42,10,22,55,0.1,0.3
43,11,40,18,0.1,0.3
44,75,44,22,0.1,0.3
45,67,32,17,0.1,0.3
46,21,14,75,0.1,0.3
47,37,23,44,0.1,0.3
48,18,57,32,0.1,0.3
49,21,22,40,0.1,0.3
50,56,47,23,0.1,0.3
51,17,80,51,0.1,0.3
52,60,37,81,0.1,0.3
53,25,322,21,0.1,0.3
54,14,17,17,0.1,0.3
55,26,10,15,0.1,0.3
56,40,26,25,0.1,0.3
57,62,19,23,0.1,0.3
58,49,16,12,0.1,0.3
59,51,59,19,0.1,0.3
60,38,38,25,0.1,0.3
61,30,70,32,0.1,0.3
62,35,84,27,0.1,0.3
63,24,18,23,0.1,0.3
64,87,58,13,0.1,0.3
65,13,11,14,0.1,0.3
66,10,17,12,0.1,0.3
67,20,NA,114,0.1,0.3
68,33,25,36,0.1,0.3
69,22,26,20,0.1,0.3
70,30,18,22,0.1,0.3
71,93,16,80,0.1,0.3
72,36,15,34,0.1,0.3
73,36,24,12,0.1,0.3
74,16,14,26,0.1,0.3
75,14,11,26,0.1,0.3
76,35,41,32,0.1,0.3
77,64,12,17,0.1,0.3
78,9,17,40,0.1,0.3
79,39,47,28,0.1,0.3
80,33,35,32,0.1,0.3
81,24,16,19,0.1,0.3
82,18,28,26,0.1,0.3
83,14,47,32,0.1,0.3
84,11,42,44,0.1,0.3
85,47,15,21,0.1,0.3
86,25,18,59,0.1,0.3
87,64,24,14,0.1,0.3
88,16,21,20,0.1,0.3
89,25,35,52,0.1,0.3
90,12,49,30,0.1,0.3
91,19,19,22,0.1,0.3
92,20,21,12,0.1,0.3
93,57,56,33,0.1,0.3
94,19,32,11,0.1,0.3
95,24,22,105,0.1,0.3
96,NA,16,39,0.1,0.3
97,9,36,16,0.1,0.3
98,21,69,16,0.1,0.3
99,42,39,65,0.1,0.3
100,38,30,36,0.1,0.3
101,87,21,18,0.1,0.3
102,24,35,34,0.1,0.3
103,40,63,19,0.1,0.3
104,21,62,11,0.1,0.3
105,67,36,29,0.1,0.3
106,27,50,23,0.1,0.3
107,30,144,41,0.1,0.3
108,20,16,35,0.1,0.3
109,13,30,23,0.1,0.3
110,38,24,14,0.1,0.3
111,45,32,53,0.1,0.3
112,18,27,25,0.1,0.3
113,29,32,17,0.1,0.3
