"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,190603,NA,0.9,2.6
2,187070,NA,NA,0.9,2.6
3,193804,193578,NA,0.9,2.6
4,NA,181373,NA,0.9,2.6
5,NA,173852,NA,0.9,2.6
6,NA,191046,NA,0.9,2.6
7,NA,NA,NA,0.9,2.6
8,NA,NA,NA,0.9,2.6
9,NA,NA,NA,0.9,2.6
10,NA,195869,NA,0.9,2.6
11,NA,185332,NA,0.9,2.6
12,NA,182391,NA,0.9,2.6
13,NA,184282,NA,0.9,2.6
14,197730,197884,NA,0.9,2.6
15,NA,183272,NA,0.9,2.6
16,NA,181039,NA,0.9,2.6
17,NA,188325,NA,0.9,2.6
18,NA,193419,NA,0.9,2.6
19,184125,188149,NA,0.9,2.6
20,188223,193078,NA,0.9,2.6
21,NA,182198,NA,0.9,2.6
22,194365,175665,NA,0.9,2.6
23,NA,NA,NA,0.9,2.6
24,198029,186862,NA,0.9,2.6
25,NA,195855,NA,0.9,2.6
26,NA,178225,NA,0.9,2.6
27,196276,185827,NA,0.9,2.6
28,NA,180131,NA,0.9,2.6
29,NA,190111,NA,0.9,2.6
30,NA,181357,NA,0.9,2.6
31,NA,194628,NA,0.9,2.6
32,194566,195760,NA,0.9,2.6
33,NA,194955,NA,0.9,2.6
34,NA,NA,198698,0.9,2.6
35,NA,187457,NA,0.9,2.6
36,NA,NA,NA,0.9,2.6
37,193025,197395,NA,0.9,2.6
38,NA,NA,NA,0.9,2.6
39,NA,NA,NA,0.9,2.6
40,194541,189297,NA,0.9,2.6
41,198093,NA,NA,0.9,2.6
42,NA,195453,NA,0.9,2.6
43,186783,NA,NA,0.9,2.6
44,NA,183867,NA,0.9,2.6
45,NA,196886,NA,0.9,2.6
46,186917,168677,NA,0.9,2.6
47,NA,187321,NA,0.9,2.6
48,NA,198450,NA,0.9,2.6
49,NA,NA,NA,0.9,2.6
50,NA,193022,NA,0.9,2.6
51,NA,NA,NA,0.9,2.6
52,193594,NA,NA,0.9,2.6
53,191342,188962,190847,0.9,2.6
54,NA,192126,184245,0.9,2.6
55,191238,NA,NA,0.9,2.6
56,NA,NA,NA,0.9,2.6
57,NA,NA,NA,0.9,2.6
58,193584,187152,NA,0.9,2.6
59,NA,193280,NA,0.9,2.6
60,NA,184753,NA,0.9,2.6
61,181368,NA,NA,0.9,2.6
62,NA,179162,NA,0.9,2.6
63,199504,192229,NA,0.9,2.6
64,178282,177906,NA,0.9,2.6
65,NA,195843,NA,0.9,2.6
66,NA,176452,NA,0.9,2.6
67,NA,177894,NA,0.9,2.6
68,NA,197019,NA,0.9,2.6
69,188902,188183,NA,0.9,2.6
70,195250,188269,NA,0.9,2.6
71,NA,193372,NA,0.9,2.6
72,182176,NA,NA,0.9,2.6
73,187885,185095,NA,0.9,2.6
74,196248,175374,NA,0.9,2.6
75,NA,NA,NA,0.9,2.6
76,NA,192096,NA,0.9,2.6
77,NA,196110,NA,0.9,2.6
78,NA,NA,NA,0.9,2.6
79,NA,182986,NA,0.9,2.6
80,NA,185954,NA,0.9,2.6
81,195383,190314,NA,0.9,2.6
82,NA,181726,NA,0.9,2.6
83,NA,NA,NA,0.9,2.6
84,NA,194926,NA,0.9,2.6
85,NA,NA,NA,0.9,2.6
86,NA,NA,NA,0.9,2.6
87,NA,NA,NA,0.9,2.6
88,185311,NA,NA,0.9,2.6
89,NA,NA,NA,0.9,2.6
90,189793,189224,NA,0.9,2.6
91,NA,185657,NA,0.9,2.6
92,NA,NA,NA,0.9,2.6
93,189655,NA,NA,0.9,2.6
94,NA,191471,NA,0.9,2.6
95,NA,NA,NA,0.9,2.6
96,196021,197241,NA,0.9,2.6
97,189138,187959,NA,0.9,2.6
98,NA,191706,NA,0.9,2.6
99,NA,NA,NA,0.9,2.6
100,196724,NA,NA,0.9,2.6
101,185946,198501,NA,0.9,2.6
102,196763,NA,NA,0.9,2.6
103,NA,183362,NA,0.9,2.6
104,NA,NA,NA,0.9,2.6
105,179030,177227,NA,0.9,2.6
106,NA,165865,NA,0.9,2.6
107,190436,NA,NA,0.9,2.6
108,NA,189603,NA,0.9,2.6
109,NA,190191,NA,0.9,2.6
110,NA,195671,NA,0.9,2.6
111,NA,NA,NA,0.9,2.6
112,181824,NA,NA,0.9,2.6
113,196527,191497,NA,0.9,2.6
114,NA,NA,NA,0.9,2.6
115,NA,184392,NA,0.9,2.6
116,186301,195881,NA,0.9,2.6
117,NA,186950,NA,0.9,2.6
118,NA,199219,NA,0.9,2.6
119,NA,190492,NA,0.9,2.6
120,NA,189019,NA,0.9,2.6
121,NA,193272,NA,0.9,2.6
122,NA,NA,NA,0.9,2.6
123,NA,196110,NA,0.9,2.6
124,193663,195086,NA,0.9,2.6
125,NA,185249,NA,0.9,2.6
126,189065,184204,NA,0.9,2.6
127,NA,NA,NA,0.9,2.6
128,199268,199517,NA,0.9,2.6
129,NA,170830,NA,0.9,2.6
130,NA,186399,NA,0.9,2.6
131,NA,185879,NA,0.9,2.6
