"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,192519,NA,NA,0.9,2.1
2,116715,190663,193180,0.9,2.1
3,NA,183838,NA,0.9,2.1
4,NA,NA,197866,0.9,2.1
5,NA,179468,NA,0.9,2.1
6,NA,193065,NA,0.9,2.1
7,NA,189516,182180,0.9,2.1
8,199221,NA,NA,0.9,2.1
9,NA,NA,NA,0.9,2.1
10,NA,NA,NA,0.9,2.1
11,NA,NA,NA,0.9,2.1
12,191511,181482,NA,0.9,2.1
13,175459,179676,NA,0.9,2.1
14,182312,155682,NA,0.9,2.1
15,196619,177623,NA,0.9,2.1
16,NA,124729,NA,0.9,2.1
17,44135,NA,NA,0.9,2.1
18,NA,NA,NA,0.9,2.1
19,NA,NA,NA,0.9,2.1
20,NA,176557,NA,0.9,2.1
21,NA,NA,196724,0.9,2.1
22,NA,190208,NA,0.9,2.1
23,NA,NA,NA,0.9,2.1
24,170407,180307,196387,0.9,2.1
25,NA,NA,192010,0.9,2.1
26,NA,186592,NA,0.9,2.1
27,188791,NA,NA,0.9,2.1
28,198410,142116,NA,0.9,2.1
29,191270,180295,NA,0.9,2.1
30,138649,142426,NA,0.9,2.1
31,NA,191143,NA,0.9,2.1
32,NA,174036,NA,0.9,2.1
33,NA,NA,NA,0.9,2.1
34,NA,139854,174997,0.9,2.1
35,NA,129021,NA,0.9,2.1
36,NA,192331,NA,0.9,2.1
37,NA,178568,170041,0.9,2.1
38,186170,NA,NA,0.9,2.1
39,NA,NA,NA,0.9,2.1
40,NA,187641,NA,0.9,2.1
41,NA,NA,NA,0.9,2.1
42,NA,188865,NA,0.9,2.1
43,NA,199342,NA,0.9,2.1
44,NA,NA,NA,0.9,2.1
45,NA,NA,NA,0.9,2.1
46,NA,186329,NA,0.9,2.1
47,NA,199618,NA,0.9,2.1
48,NA,NA,NA,0.9,2.1
49,NA,NA,NA,0.9,2.1
50,176880,177366,NA,0.9,2.1
51,109105,NA,NA,0.9,2.1
52,NA,183300,NA,0.9,2.1
53,192417,NA,NA,0.9,2.1
54,NA,140054,NA,0.9,2.1
55,NA,199893,NA,0.9,2.1
56,NA,174305,NA,0.9,2.1
57,NA,185711,NA,0.9,2.1
58,195180,163534,NA,0.9,2.1
59,182252,163745,NA,0.9,2.1
60,NA,NA,NA,0.9,2.1
61,NA,193821,NA,0.9,2.1
62,193924,NA,NA,0.9,2.1
63,191149,NA,NA,0.9,2.1
64,NA,183845,NA,0.9,2.1
65,NA,NA,NA,0.9,2.1
66,NA,173797,NA,0.9,2.1
67,199018,193461,NA,0.9,2.1
68,NA,NA,NA,0.9,2.1
69,NA,NA,NA,0.9,2.1
70,NA,158039,NA,0.9,2.1
71,NA,NA,NA,0.9,2.1
72,NA,190118,NA,0.9,2.1
73,NA,NA,195072,0.9,2.1
74,NA,183040,NA,0.9,2.1
75,188840,NA,NA,0.9,2.1
76,NA,NA,NA,0.9,2.1
77,NA,NA,NA,0.9,2.1
78,NA,NA,NA,0.9,2.1
79,NA,191146,NA,0.9,2.1
80,NA,188647,NA,0.9,2.1
81,NA,136947,NA,0.9,2.1
82,177319,NA,191364,0.9,2.1
83,NA,NA,NA,0.9,2.1
84,188880,175296,NA,0.9,2.1
85,NA,NA,NA,0.9,2.1
86,160406,181041,NA,0.9,2.1
87,NA,NA,NA,0.9,2.1
88,NA,NA,NA,0.9,2.1
89,163993,185617,NA,0.9,2.1
90,187513,NA,NA,0.9,2.1
91,NA,174392,NA,0.9,2.1
92,NA,186389,NA,0.9,2.1
93,NA,NA,NA,0.9,2.1
94,NA,183117,NA,0.9,2.1
95,175357,180427,NA,0.9,2.1
96,NA,181604,NA,0.9,2.1
97,NA,51651,NA,0.9,2.1
98,NA,NA,NA,0.9,2.1
99,NA,NA,NA,0.9,2.1
100,NA,NA,NA,0.9,2.1
101,NA,NA,NA,0.9,2.1
102,185879,NA,NA,0.9,2.1
103,152900,182789,NA,0.9,2.1
104,NA,NA,NA,0.9,2.1
105,NA,175574,NA,0.9,2.1
106,NA,NA,NA,0.9,2.1
107,NA,153244,NA,0.9,2.1
108,188378,NA,NA,0.9,2.1
109,NA,199432,NA,0.9,2.1
110,NA,168268,NA,0.9,2.1
111,190050,NA,NA,0.9,2.1
112,181905,169706,NA,0.9,2.1
113,NA,169000,NA,0.9,2.1
114,NA,187116,NA,0.9,2.1
115,170983,NA,NA,0.9,2.1
116,NA,188205,NA,0.9,2.1
117,NA,154011,NA,0.9,2.1
118,NA,176122,NA,0.9,2.1
119,NA,196669,NA,0.9,2.1
120,NA,NA,NA,0.9,2.1
121,NA,191708,178180,0.9,2.1
122,NA,190635,NA,0.9,2.1
123,192708,NA,NA,0.9,2.1
124,195042,179315,NA,0.9,2.1
125,NA,NA,NA,0.9,2.1
126,183213,143439,NA,0.9,2.1
127,193666,175773,NA,0.9,2.1
128,NA,197546,NA,0.9,2.1
129,NA,160769,NA,0.9,2.1
130,NA,NA,NA,0.9,2.1
131,NA,187053,NA,0.9,2.1
132,NA,180819,NA,0.9,2.1
133,195058,173190,NA,0.9,2.1
134,NA,186304,NA,0.9,2.1
135,NA,182342,NA,0.9,2.1
136,NA,NA,NA,0.9,2.1
137,181810,NA,NA,0.9,2.1
138,178377,197380,NA,0.9,2.1
139,NA,NA,195033,0.9,2.1
140,NA,190404,NA,0.9,2.1
141,170505,176284,NA,0.9,2.1
142,NA,185249,NA,0.9,2.1
143,NA,197600,190758,0.9,2.1
144,NA,NA,NA,0.9,2.1
145,NA,NA,NA,0.9,2.1
146,NA,NA,NA,0.9,2.1
147,NA,179596,NA,0.9,2.1
148,NA,NA,NA,0.9,2.1
149,NA,NA,NA,0.9,2.1
150,59102,172362,NA,0.9,2.1
151,NA,NA,NA,0.9,2.1
152,NA,NA,NA,0.9,2.1
153,NA,NA,NA,0.9,2.1
154,NA,190567,NA,0.9,2.1
155,NA,195042,185831,0.9,2.1
156,NA,181505,NA,0.9,2.1
157,NA,185814,NA,0.9,2.1
158,175160,194162,NA,0.9,2.1
159,184895,176807,NA,0.9,2.1
160,158447,177975,NA,0.9,2.1
161,NA,NA,NA,0.9,2.1
162,197694,NA,NA,0.9,2.1
163,NA,NA,NA,0.9,2.1
164,NA,164538,NA,0.9,2.1
165,168366,180513,NA,0.9,2.1
166,NA,172441,NA,0.9,2.1
167,NA,193804,NA,0.9,2.1
168,NA,185941,NA,0.9,2.1
169,NA,153955,NA,0.9,2.1
170,192297,NA,NA,0.9,2.1
171,NA,NA,NA,0.9,2.1
172,182130,NA,NA,0.9,2.1
173,NA,176376,NA,0.9,2.1
174,NA,NA,NA,0.9,2.1
175,NA,186420,NA,0.9,2.1
176,175755,199899,NA,0.9,2.1
177,175742,NA,NA,0.9,2.1
178,NA,195064,NA,0.9,2.1
179,162163,157532,179514,0.9,2.1
180,NA,178901,NA,0.9,2.1
181,186278,NA,NA,0.9,2.1
182,NA,186701,NA,0.9,2.1
183,NA,NA,NA,0.9,2.1
184,NA,NA,NA,0.9,2.1
185,NA,NA,NA,0.9,2.1
186,195790,130944,NA,0.9,2.1
187,NA,NA,NA,0.9,2.1
188,NA,NA,NA,0.9,2.1
189,NA,123814,NA,0.9,2.1
190,196172,NA,177513,0.9,2.1
191,NA,159988,NA,0.9,2.1
192,NA,NA,NA,0.9,2.1
193,NA,183512,NA,0.9,2.1
194,NA,178180,NA,0.9,2.1
195,NA,193452,NA,0.9,2.1
196,NA,NA,NA,0.9,2.1
197,NA,179989,NA,0.9,2.1
