"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,3,2,46,0.5,0.5
2,32,34,2,0.5,0.5
3,61,113,3,0.5,0.5
4,24,2,16,0.5,0.5
5,2,117,2,0.5,0.5
6,2,13,2,0.5,0.5
7,2,2,47,0.5,0.5
8,146,2,2,0.5,0.5
9,2,5,35,0.5,0.5
10,32,103,20,0.5,0.5
11,2,60,72,0.5,0.5
12,2,3,2,0.5,0.5
13,9,2,4,0.5,0.5
14,2,2,13,0.5,0.5
15,16,2,135,0.5,0.5
16,18,5,2,0.5,0.5
17,2,2,2,0.5,0.5
18,8,2,2,0.5,0.5
19,2,2,2,0.5,0.5
20,2,2,2,0.5,0.5
21,2,2,2,0.5,0.5
22,2,74,155,0.5,0.5
23,2,2,2,0.5,0.5
24,2,2,2,0.5,0.5
25,2,105,2,0.5,0.5
26,231,2,2,0.5,0.5
27,11,2,239,0.5,0.5
28,18,2,5,0.5,0.5
29,93,2,2,0.5,0.5
30,110,38,19,0.5,0.5
31,3,2,2,0.5,0.5
32,26,157,2,0.5,0.5
33,2,2,73,0.5,0.5
34,214,2,2,0.5,0.5
35,57,2,41,0.5,0.5
36,2,2,2,0.5,0.5
37,63,2,150,0.5,0.5
38,20,57,111,0.5,0.5
39,2,2,101,0.5,0.5
40,5,38,2,0.5,0.5
41,2,2,4,0.5,0.5
42,2,17,2,0.5,0.5
43,23,2,2,0.5,0.5
44,4,2,104,0.5,0.5
45,2,2,2,0.5,0.5
46,76,2,2,0.5,0.5
47,22,24,2,0.5,0.5
48,63,18,118,0.5,0.5
49,2,2,2,0.5,0.5
50,2,2,13,0.5,0.5
51,193,2,18,0.5,0.5
52,24,40,2,0.5,0.5
53,2,2,2,0.5,0.5
54,69,2,65,0.5,0.5
55,2,28,2,0.5,0.5
56,2,2,54,0.5,0.5
57,122,2,8,0.5,0.5
58,2,2,6,0.5,0.5
59,306,2,31,0.5,0.5
60,2,2,127,0.5,0.5
61,173,21,45,0.5,0.5
62,108,2,2,0.5,0.5
63,103,2,2,0.5,0.5
64,2,2,2,0.5,0.5
65,11,2,2,0.5,0.5
66,23,72,20,0.5,0.5
67,21,2,7,0.5,0.5
68,2,2,2,0.5,0.5
69,2,2,48,0.5,0.5
70,161,2,105,0.5,0.5
71,3,2,3,0.5,0.5
72,39,2,2,0.5,0.5
73,2,2,2,0.5,0.5
74,2,2,2,0.5,0.5
75,10,47,2,0.5,0.5
76,187,2,3,0.5,0.5
77,113,2,2,0.5,0.5
78,65,2,63,0.5,0.5
79,2,86,2,0.5,0.5
80,2,2,213,0.5,0.5
81,4,2,2,0.5,0.5
82,2,2,2,0.5,0.5
83,2,2,2,0.5,0.5
84,15,14,57,0.5,0.5
85,36,60,2,0.5,0.5
86,21,2,2,0.5,0.5
87,2,5,17,0.5,0.5
88,2,25,2,0.5,0.5
89,30,4,2,0.5,0.5
90,2,59,11,0.5,0.5
91,29,2,123,0.5,0.5
92,6,61,2,0.5,0.5
93,2,2,2,0.5,0.5
94,2,75,2,0.5,0.5
95,2,2,2,0.5,0.5
96,2,2,38,0.5,0.5
97,20,33,23,0.5,0.5
98,227,2,2,0.5,0.5
99,2,2,2,0.5,0.5
100,66,2,37,0.5,0.5
101,2,63,237,0.5,0.5
102,4,2,2,0.5,0.5
103,23,2,2,0.5,0.5
104,2,68,3,0.5,0.5
105,2,2,3,0.5,0.5
106,2,2,2,0.5,0.5
107,189,2,2,0.5,0.5
108,2,2,19,0.5,0.5
109,2,55,216,0.5,0.5
110,2,2,2,0.5,0.5
111,126,2,2,0.5,0.5
112,2,2,87,0.5,0.5
113,2,3,169,0.5,0.5
114,6,49,2,0.5,0.5
115,2,59,2,0.5,0.5
116,2,56,2,0.5,0.5
117,2,2,80,0.5,0.5
118,2,2,234,0.5,0.5
119,179,97,2,0.5,0.5
120,2,2,58,0.5,0.5
121,2,2,2,0.5,0.5
122,2,54,129,0.5,0.5
123,2,2,2,0.5,0.5
124,2,57,2,0.5,0.5
125,125,101,5,0.5,0.5
126,2,68,3,0.5,0.5
127,52,2,5,0.5,0.5
128,80,2,2,0.5,0.5
129,138,61,2,0.5,0.5
130,2,2,2,0.5,0.5
131,13,2,171,0.5,0.5
132,269,2,3,0.5,0.5
133,76,109,84,0.5,0.5
134,103,2,2,0.5,0.5
135,84,109,41,0.5,0.5
136,2,2,2,0.5,0.5
137,70,2,2,0.5,0.5
