"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,41368,114710,121635,0.1,1.6
2,152898,12468,123585,0.1,1.6
3,95572,175131,152748,0.1,1.6
4,160671,150075,25795,0.1,1.6
5,130862,116974,40337,0.1,1.6
6,104942,NA,41056,0.1,1.6
7,53078,125674,61576,0.1,1.6
8,172467,61240,140753,0.1,1.6
9,42560,166300,102621,0.1,1.6
10,122697,58149,NA,0.1,1.6
11,93905,42411,91383,0.1,1.6
12,161064,40824,19311,0.1,1.6
13,12282,46642,42471,0.1,1.6
14,56590,40147,111309,0.1,1.6
15,88041,8812,181683,0.1,1.6
16,20666,164962,29709,0.1,1.6
17,99606,5956,130931,0.1,1.6
18,100329,118653,158573,0.1,1.6
19,155970,157763,49701,0.1,1.6
20,140967,137543,98755,0.1,1.6
21,158512,26008,71731,0.1,1.6
22,163117,140609,168033,0.1,1.6
23,168405,157852,47150,0.1,1.6
24,104525,141001,91888,0.1,1.6
25,78447,109013,NA,0.1,1.6
26,162585,101865,157421,0.1,1.6
27,157258,47651,16519,0.1,1.6
28,94918,17472,66592,0.1,1.6
29,24166,63295,143510,0.1,1.6
30,168212,56559,59588,0.1,1.6
31,95456,128422,173460,0.1,1.6
32,161116,133037,162143,0.1,1.6
33,36813,36517,152594,0.1,1.6
34,71440,100595,118268,0.1,1.6
35,132743,171741,140984,0.1,1.6
36,88340,178351,168213,0.1,1.6
37,69946,151857,61130,0.1,1.6
38,122045,99832,162049,0.1,1.6
39,38473,143285,11425,0.1,1.6
40,126404,180925,175386,0.1,1.6
41,63819,64131,132479,0.1,1.6
42,20895,14120,NA,0.1,1.6
43,153633,77431,80928,0.1,1.6
44,122168,132016,51047,0.1,1.6
45,178075,155969,153470,0.1,1.6
46,156063,164336,39032,0.1,1.6
47,169855,153331,157989,0.1,1.6
48,142202,154399,77576,0.1,1.6
49,132798,101686,157288,0.1,1.6
50,34849,144148,43308,0.1,1.6
51,83305,102480,168076,0.1,1.6
52,145261,162392,84867,0.1,1.6
53,162230,192726,153497,0.1,1.6
54,157166,178328,25188,0.1,1.6
55,122420,147448,46717,0.1,1.6
56,6700,147445,137101,0.1,1.6
57,161734,13949,37081,0.1,1.6
58,42627,15008,146536,0.1,1.6
59,114410,46763,82966,0.1,1.6
60,91098,75179,102019,0.1,1.6
61,74328,121829,157833,0.1,1.6
62,153502,110467,168606,0.1,1.6
63,141004,141610,139468,0.1,1.6
64,152731,142274,13639,0.1,1.6
65,126474,162442,NA,0.1,1.6
66,105004,180679,175260,0.1,1.6
67,95215,7738,120261,0.1,1.6
68,NA,96722,26204,0.1,1.6
69,156577,85511,78737,0.1,1.6
70,58238,165884,50790,0.1,1.6
71,150903,159059,167239,0.1,1.6
72,187258,126450,119325,0.1,1.6
73,52727,164009,110149,0.1,1.6
74,140502,162325,135890,0.1,1.6
75,123649,38144,129626,0.1,1.6
76,67199,72394,150047,0.1,1.6
77,137811,171598,140342,0.1,1.6
78,141475,121572,83878,0.1,1.6
79,16645,25516,83481,0.1,1.6
80,138860,118298,168074,0.1,1.6
81,15561,68114,127341,0.1,1.6
82,61589,29323,9932,0.1,1.6
83,154751,61593,53903,0.1,1.6
84,36500,126969,171026,0.1,1.6
85,160582,38253,151460,0.1,1.6
86,142845,120184,126254,0.1,1.6
87,170269,93763,186719,0.1,1.6
88,80018,28766,182412,0.1,1.6
89,172617,144477,135594,0.1,1.6
90,150316,159610,122457,0.1,1.6
91,32532,138647,175324,0.1,1.6
92,72688,134132,11897,0.1,1.6
93,122663,166497,169712,0.1,1.6
94,47272,155861,30671,0.1,1.6
95,110764,47780,46955,0.1,1.6
96,134004,92572,61277,0.1,1.6
97,172739,149792,140303,0.1,1.6
98,160648,6092,104302,0.1,1.6
99,149427,38923,164270,0.1,1.6
100,113875,26661,160118,0.1,1.6
101,167284,18853,94124,0.1,1.6
102,63847,122852,136939,0.1,1.6
103,NA,34360,27129,0.1,1.6
104,80687,159186,98047,0.1,1.6
105,134551,92924,180068,0.1,1.6
106,148888,96363,166231,0.1,1.6
107,63028,15986,165401,0.1,1.6
108,22330,108798,NA,0.1,1.6
109,161557,118836,179110,0.1,1.6
110,186115,39807,20527,0.1,1.6
111,64447,165940,36493,0.1,1.6
112,77036,32272,106684,0.1,1.6
113,8818,161515,144474,0.1,1.6
114,27100,53539,156491,0.1,1.6
115,157414,118774,39398,0.1,1.6
116,139919,20551,161500,0.1,1.6
117,69535,22033,9873,0.1,1.6
118,83405,155753,110049,0.1,1.6
119,9435,136172,25471,0.1,1.6
120,168959,33950,32221,0.1,1.6
121,41103,154492,140415,0.1,1.6
122,15132,23802,119076,0.1,1.6
123,92806,175673,26949,0.1,1.6
124,151095,137557,112400,0.1,1.6
125,179279,142153,144682,0.1,1.6
126,152593,113551,170360,0.1,1.6
127,172613,114628,150621,0.1,1.6
128,36234,146193,131572,0.1,1.6
129,52162,104858,116528,0.1,1.6
130,150186,129648,108664,0.1,1.6
131,74660,45555,144840,0.1,1.6
132,14400,171752,11881,0.1,1.6
133,113592,57417,176334,0.1,1.6
134,60511,160123,135272,0.1,1.6
135,85094,171755,26760,0.1,1.6
136,8895,171848,6509,0.1,1.6
137,55080,163301,27004,0.1,1.6
138,53877,167161,30503,0.1,1.6
139,59079,162795,140775,0.1,1.6
140,49149,145334,121901,0.1,1.6
141,178560,159371,18816,0.1,1.6
142,90682,7024,7172,0.1,1.6
143,40301,140488,172316,0.1,1.6
144,45201,56346,173243,0.1,1.6
145,63739,88095,30890,0.1,1.6
146,147279,32764,133909,0.1,1.6
147,148424,12089,NA,0.1,1.6
148,5297,128541,161439,0.1,1.6
149,47424,145254,71604,0.1,1.6
150,123626,26094,130996,0.1,1.6
151,74960,144731,179912,0.1,1.6
152,125824,111410,76319,0.1,1.6
153,78819,41451,170876,0.1,1.6
154,28287,159773,NA,0.1,1.6
155,14971,40817,8242,0.1,1.6
156,167336,124279,74221,0.1,1.6
157,79138,171691,156375,0.1,1.6
158,58259,177959,115831,0.1,1.6
159,144370,87954,120150,0.1,1.6
160,36613,61223,147946,0.1,1.6
161,156011,94533,153075,0.1,1.6
162,182707,142394,103124,0.1,1.6
163,70383,19105,44043,0.1,1.6
164,90735,147810,152154,0.1,1.6
165,4782,168155,83402,0.1,1.6
166,23590,126174,18042,0.1,1.6
167,164646,157251,158277,0.1,1.6
168,40145,141574,155001,0.1,1.6
169,6270,120140,124313,0.1,1.6
170,83197,42726,129026,0.1,1.6
171,166795,34892,140862,0.1,1.6
172,157119,93476,130714,0.1,1.6
173,NA,92159,163885,0.1,1.6
174,152415,47272,176631,0.1,1.6
175,45095,175501,51202,0.1,1.6
176,131314,135634,158662,0.1,1.6
177,99204,96180,15424,0.1,1.6
178,141742,85681,NA,0.1,1.6
179,7496,166457,90725,0.1,1.6
180,193379,150076,90088,0.1,1.6
181,58224,170443,66751,0.1,1.6
182,145428,66286,40894,0.1,1.6
183,30208,23271,135131,0.1,1.6
184,141115,8025,159522,0.1,1.6
185,51212,80410,91041,0.1,1.6
186,139428,24325,24242,0.1,1.6
187,110196,82058,48723,0.1,1.6
188,41700,152599,105613,0.1,1.6
189,123149,96742,131178,0.1,1.6
190,63915,169924,145674,0.1,1.6
191,126037,22035,153585,0.1,1.6
192,110740,159039,131853,0.1,1.6
193,35790,32728,163340,0.1,1.6
194,55725,101442,166664,0.1,1.6
195,143209,47899,93586,0.1,1.6
196,40165,171646,129615,0.1,1.6
197,142629,130353,173148,0.1,1.6
198,115568,22872,135057,0.1,1.6
199,93437,80672,26843,0.1,1.6
200,114262,160953,47023,0.1,1.6
201,92331,163426,54486,0.1,1.6
202,80016,37697,61370,0.1,1.6
203,178586,70097,196917,0.1,1.6
204,132366,90871,50511,0.1,1.6
205,131412,88044,89828,0.1,1.6
206,112560,123470,27903,0.1,1.6
207,143932,167610,141586,0.1,1.6
208,166287,92176,160950,0.1,1.6
209,44497,122310,49661,0.1,1.6
210,51731,168791,125632,0.1,1.6
211,149183,9458,63730,0.1,1.6
212,186303,61468,128630,0.1,1.6
213,82369,89948,113909,0.1,1.6
214,58748,129943,22356,0.1,1.6
215,141917,42590,40625,0.1,1.6
216,157508,144920,89142,0.1,1.6
217,16243,36074,160814,0.1,1.6
218,59527,63184,181332,0.1,1.6
219,132309,145432,193967,0.1,1.6
220,75250,72316,8118,0.1,1.6
221,161670,12535,30378,0.1,1.6
222,62322,154187,104140,0.1,1.6
223,106013,110152,68315,0.1,1.6
224,140830,133974,17458,0.1,1.6
225,47615,13488,164812,0.1,1.6
226,19450,16814,163608,0.1,1.6
227,57608,57587,57896,0.1,1.6
228,71540,44325,83494,0.1,1.6
229,96444,76146,89867,0.1,1.6
230,118575,57412,149283,0.1,1.6
231,173013,63258,69441,0.1,1.6
232,103151,13524,76996,0.1,1.6
233,121985,89066,150889,0.1,1.6
234,53290,144738,62465,0.1,1.6
235,20033,144658,NA,0.1,1.6
236,156252,38824,25698,0.1,1.6
237,18097,153633,151918,0.1,1.6
238,158074,54840,70913,0.1,1.6
239,48734,4907,165811,0.1,1.6
240,27770,145540,24228,0.1,1.6
241,183172,38816,160518,0.1,1.6
242,35766,161604,147303,0.1,1.6
243,127344,60605,112685,0.1,1.6
244,55948,12059,157541,0.1,1.6
245,159456,167665,6459,0.1,1.6
246,78868,4587,156060,0.1,1.6
247,29781,154291,87413,0.1,1.6
248,126664,137686,50346,0.1,1.6
249,64825,127481,95812,0.1,1.6
250,35252,89059,179963,0.1,1.6
251,100828,119987,101361,0.1,1.6
252,127963,122778,182822,0.1,1.6
253,51659,26976,68906,0.1,1.6
254,81116,21575,87651,0.1,1.6
255,27900,84249,61739,0.1,1.6
256,19387,164470,195362,0.1,1.6
257,156464,34491,159194,0.1,1.6
258,88336,137834,11449,0.1,1.6
259,152326,94326,160654,0.1,1.6
260,65981,26708,19270,0.1,1.6
261,159129,21820,195747,0.1,1.6
262,48122,166008,32806,0.1,1.6
263,77042,148932,49233,0.1,1.6
264,117829,158508,151873,0.1,1.6
265,11986,139887,158062,0.1,1.6
266,158218,127883,42436,0.1,1.6
267,159396,93359,12654,0.1,1.6
268,165631,168028,128401,0.1,1.6
269,168720,150274,NA,0.1,1.6
270,82240,67834,152373,0.1,1.6
271,33060,121132,48756,0.1,1.6
272,65958,126547,13844,0.1,1.6
273,25045,173345,192867,0.1,1.6
274,137262,137966,134798,0.1,1.6
275,76313,120688,76851,0.1,1.6
276,114052,35755,31582,0.1,1.6
277,154856,168765,NA,0.1,1.6
278,116601,81813,158701,0.1,1.6
279,51088,109325,116351,0.1,1.6
280,150869,92112,18974,0.1,1.6
281,39277,32300,162859,0.1,1.6
282,181787,154993,29833,0.1,1.6
283,122311,125471,131735,0.1,1.6
284,108774,69831,169124,0.1,1.6
285,163669,137131,159366,0.1,1.6
286,26243,141975,96868,0.1,1.6
287,117799,13220,134782,0.1,1.6
288,67180,127839,118818,0.1,1.6
289,69417,154071,27765,0.1,1.6
290,76401,30491,172083,0.1,1.6
291,10220,155229,173561,0.1,1.6
292,153352,116702,35339,0.1,1.6
293,36992,103343,72162,0.1,1.6
294,162741,161760,103484,0.1,1.6
295,88471,168173,149321,0.1,1.6
296,126986,144629,163138,0.1,1.6
297,16308,144563,61422,0.1,1.6
298,142778,129038,163790,0.1,1.6
299,72824,72193,16929,0.1,1.6
300,53857,66580,84405,0.1,1.6
301,164661,110419,167670,0.1,1.6
302,42798,146389,175847,0.1,1.6
303,27452,161343,141257,0.1,1.6
304,53200,88648,124894,0.1,1.6
305,121000,156498,46313,0.1,1.6
306,125872,41426,82017,0.1,1.6
307,121826,51068,83689,0.1,1.6
308,16183,19640,149692,0.1,1.6
309,145583,159852,157116,0.1,1.6
310,13731,169402,23267,0.1,1.6
311,175826,142959,71175,0.1,1.6
312,111219,101060,31133,0.1,1.6
313,151825,92659,182787,0.1,1.6
314,104412,42978,43679,0.1,1.6
315,140427,119369,35814,0.1,1.6
316,154644,46209,21695,0.1,1.6
317,25746,62496,86474,0.1,1.6
318,145168,166184,89917,0.1,1.6
319,111955,149734,34114,0.1,1.6
320,23476,156419,NA,0.1,1.6
321,173568,4479,52846,0.1,1.6
322,48338,147155,NA,0.1,1.6
323,60535,53680,20424,0.1,1.6
324,42577,122752,164688,0.1,1.6
325,31523,12034,165357,0.1,1.6
326,114187,29995,16450,0.1,1.6
327,129687,17550,82697,0.1,1.6
328,NA,60237,61593,0.1,1.6
329,168521,67508,176310,0.1,1.6
330,16132,82217,121307,0.1,1.6
331,79469,57802,11632,0.1,1.6
332,97731,144566,183037,0.1,1.6
333,26004,81191,122289,0.1,1.6
334,146392,155377,16219,0.1,1.6
335,106316,6038,140678,0.1,1.6
