"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,165407,70625,35700,0.9,1.3
2,144732,11030,61780,0.9,1.3
3,130454,1730,17382,0.9,1.3
4,69701,13441,65196,0.9,1.3
5,52074,2091,19825,0.9,1.3
6,97509,3984,115380,0.9,1.3
7,149064,120508,51384,0.9,1.3
8,75233,3436,8622,0.9,1.3
9,111949,29317,85144,0.9,1.3
10,2539,76233,54150,0.9,1.3
11,3381,139016,2174,0.9,1.3
12,100662,13253,5721,0.9,1.3
13,132255,121126,150096,0.9,1.3
14,117528,72521,41358,0.9,1.3
15,161320,9143,9764,0.9,1.3
16,23774,7099,48860,0.9,1.3
17,97965,91049,177867,0.9,1.3
18,139397,11548,81917,0.9,1.3
19,90082,171209,5354,0.9,1.3
20,8157,28556,40884,0.9,1.3
21,29708,7354,150028,0.9,1.3
22,100024,32779,16762,0.9,1.3
23,75280,14805,42783,0.9,1.3
24,80431,29640,73806,0.9,1.3
25,133225,158882,7450,0.9,1.3
26,162659,126501,179094,0.9,1.3
27,64808,9752,121212,0.9,1.3
28,12669,162384,5989,0.9,1.3
29,20324,2786,33363,0.9,1.3
30,100187,2964,4214,0.9,1.3
31,27576,166356,169385,0.9,1.3
32,134167,13787,72423,0.9,1.3
33,21042,30308,19132,0.9,1.3
34,26314,24032,104238,0.9,1.3
35,6885,90885,128154,0.9,1.3
36,93570,83945,102720,0.9,1.3
37,2602,38240,55729,0.9,1.3
38,6713,9167,27083,0.9,1.3
39,6107,24041,36648,0.9,1.3
40,18347,12481,24341,0.9,1.3
41,150992,174332,146495,0.9,1.3
42,30902,4373,60970,0.9,1.3
43,30377,4181,66963,0.9,1.3
44,63805,2314,14220,0.9,1.3
45,1701,10338,162492,0.9,1.3
46,14748,16040,20378,0.9,1.3
47,21310,20578,20952,0.9,1.3
48,121918,105908,160647,0.9,1.3
49,170399,150939,95917,0.9,1.3
50,28368,91562,1334,0.9,1.3
51,147736,32188,113973,0.9,1.3
52,3471,1406,50105,0.9,1.3
53,10237,49252,62767,0.9,1.3
54,140848,2359,92095,0.9,1.3
55,18939,27336,130245,0.9,1.3
56,13765,1624,10829,0.9,1.3
57,172121,9004,12099,0.9,1.3
58,7220,131039,93208,0.9,1.3
59,3047,101176,35088,0.9,1.3
60,85530,153436,110496,0.9,1.3
61,6628,6172,171582,0.9,1.3
62,3518,152174,17866,0.9,1.3
63,NA,160616,82962,0.9,1.3
64,5511,84694,177541,0.9,1.3
65,79368,4539,76413,0.9,1.3
66,92537,102824,5078,0.9,1.3
67,116577,11445,112517,0.9,1.3
68,6171,62138,10054,0.9,1.3
69,88500,54861,17740,0.9,1.3
70,10397,5710,7068,0.9,1.3
71,142712,70313,80100,0.9,1.3
72,150689,104674,3959,0.9,1.3
73,11108,10029,10745,0.9,1.3
74,19155,53836,26386,0.9,1.3
75,45015,73653,2255,0.9,1.3
76,162375,171275,155281,0.9,1.3
77,3895,156394,160078,0.9,1.3
78,10546,86403,167240,0.9,1.3
79,3238,166893,150814,0.9,1.3
80,150368,11023,5249,0.9,1.3
81,2097,146398,107035,0.9,1.3
82,61845,18093,154194,0.9,1.3
83,3677,18834,10119,0.9,1.3
84,80896,123602,140290,0.9,1.3
85,37724,85411,40460,0.9,1.3
86,6691,11947,NA,0.9,1.3
87,8032,60713,167141,0.9,1.3
88,148195,6082,16125,0.9,1.3
89,120515,27707,45545,0.9,1.3
90,55763,145099,100120,0.9,1.3
91,143775,661,3354,0.9,1.3
92,23192,7429,36001,0.9,1.3
93,174693,162657,16870,0.9,1.3
94,80807,132801,61532,0.9,1.3
95,4239,170072,61485,0.9,1.3
96,135103,26525,24592,0.9,1.3
97,11529,2577,80389,0.9,1.3
98,45412,61239,180730,0.9,1.3
99,101171,20417,50048,0.9,1.3
100,60977,53953,128927,0.9,1.3
101,137489,37719,71376,0.9,1.3
102,3190,53852,2120,0.9,1.3
103,23330,4171,6720,0.9,1.3
104,160992,1086,3357,0.9,1.3
105,10174,4527,99259,0.9,1.3
106,133132,5665,57976,0.9,1.3
107,145321,159631,67843,0.9,1.3
108,138199,95151,72260,0.9,1.3
109,152638,153717,116877,0.9,1.3
110,3040,147171,6944,0.9,1.3
111,23142,4435,151017,0.9,1.3
112,2905,3300,62838,0.9,1.3
113,3604,7729,36631,0.9,1.3
114,28223,8924,102014,0.9,1.3
115,152481,62129,150828,0.9,1.3
116,113778,81173,3088,0.9,1.3
117,131186,73497,6293,0.9,1.3
118,6960,158187,95378,0.9,1.3
119,151953,31486,4337,0.9,1.3
120,134832,132634,90332,0.9,1.3
121,75161,110236,70658,0.9,1.3
122,1032,30314,142691,0.9,1.3
123,151231,96834,117105,0.9,1.3
124,69379,102381,124103,0.9,1.3
125,82357,102211,15950,0.9,1.3
126,3418,65560,94635,0.9,1.3
127,95956,145516,173401,0.9,1.3
128,134120,6791,86072,0.9,1.3
129,3410,93959,156692,0.9,1.3
130,130279,141621,81087,0.9,1.3
131,4799,158211,11596,0.9,1.3
132,13011,1701,3435,0.9,1.3
133,35986,144234,25119,0.9,1.3
134,94059,92487,21951,0.9,1.3
135,150458,129186,150233,0.9,1.3
136,126791,124460,1021,0.9,1.3
137,11730,7764,5502,0.9,1.3
138,171866,22230,4504,0.9,1.3
139,86110,45568,130588,0.9,1.3
140,166659,76794,4519,0.9,1.3
141,95375,1593,71234,0.9,1.3
142,3116,25476,11166,0.9,1.3
143,52270,9537,11030,0.9,1.3
144,3499,40152,NA,0.9,1.3
145,33081,33427,2881,0.9,1.3
146,1772,4640,85955,0.9,1.3
147,169075,140765,29687,0.9,1.3
148,132369,156039,145769,0.9,1.3
149,45590,39024,3730,0.9,1.3
150,110915,69814,23986,0.9,1.3
151,140804,50483,121904,0.9,1.3
152,140396,120753,20669,0.9,1.3
153,114102,56111,100064,0.9,1.3
154,29265,13795,109379,0.9,1.3
155,131348,152402,61580,0.9,1.3
156,145018,150098,15713,0.9,1.3
157,149401,100780,35298,0.9,1.3
158,25817,112971,10033,0.9,1.3
159,15597,7503,75286,0.9,1.3
160,27837,135086,5410,0.9,1.3
161,10167,23523,4748,0.9,1.3
162,87535,4624,21437,0.9,1.3
163,40382,7001,31598,0.9,1.3
164,160136,5785,1385,0.9,1.3
165,4186,4908,92510,0.9,1.3
166,170162,63644,9582,0.9,1.3
167,3588,153301,90181,0.9,1.3
168,12540,27234,30590,0.9,1.3
169,92891,105325,17200,0.9,1.3
170,6620,161027,97631,0.9,1.3
171,3984,55193,87835,0.9,1.3
172,80418,29372,5966,0.9,1.3
173,145253,20915,153376,0.9,1.3
174,21158,148505,2943,0.9,1.3
175,155951,29263,11392,0.9,1.3
176,43877,3633,107586,0.9,1.3
177,57855,12912,96531,0.9,1.3
178,94937,745,25757,0.9,1.3
179,23465,66395,83651,0.9,1.3
180,94898,20586,99885,0.9,1.3
181,102628,123857,120548,0.9,1.3
182,60028,161060,109229,0.9,1.3
183,4511,42153,25373,0.9,1.3
184,10133,85329,80183,0.9,1.3
185,35476,10540,11576,0.9,1.3
186,28666,97376,24263,0.9,1.3
187,93916,1279,185917,0.9,1.3
188,152387,21752,56424,0.9,1.3
189,24917,166240,1405,0.9,1.3
190,4846,2222,7635,0.9,1.3
191,156976,24886,145068,0.9,1.3
192,2964,NA,48548,0.9,1.3
193,15711,85199,61449,0.9,1.3
194,10626,103988,126944,0.9,1.3
195,44766,135752,53531,0.9,1.3
196,101493,58860,27623,0.9,1.3
197,94015,126860,18149,0.9,1.3
198,154336,37283,42751,0.9,1.3
199,141892,2810,8873,0.9,1.3
200,147055,98269,20248,0.9,1.3
201,13647,120968,7927,0.9,1.3
202,1613,32702,100020,0.9,1.3
203,140362,54672,41316,0.9,1.3
204,72523,174176,123782,0.9,1.3
205,134429,152937,NA,0.9,1.3
206,6715,132301,83408,0.9,1.3
207,61054,134342,50922,0.9,1.3
208,11247,115741,96831,0.9,1.3
209,14491,8437,86234,0.9,1.3
210,53541,47327,27784,0.9,1.3
211,51459,152607,30965,0.9,1.3
212,67314,11185,151477,0.9,1.3
213,33788,66840,1354,0.9,1.3
214,17375,111661,29692,0.9,1.3
215,161471,12594,101696,0.9,1.3
216,3014,22563,146800,0.9,1.3
217,47822,81432,183480,0.9,1.3
218,5131,9607,18565,0.9,1.3
219,2446,160018,52494,0.9,1.3
220,148550,3783,20114,0.9,1.3
221,13300,184432,6877,0.9,1.3
222,5581,120304,25728,0.9,1.3
223,30293,111670,28271,0.9,1.3
224,45513,2679,39748,0.9,1.3
225,21122,112762,167148,0.9,1.3
226,144366,117463,96858,0.9,1.3
227,155238,30184,6018,0.9,1.3
228,62148,78980,26845,0.9,1.3
229,111318,134748,30752,0.9,1.3
230,66591,36249,9823,0.9,1.3
231,157748,91747,14993,0.9,1.3
232,31724,136473,38360,0.9,1.3
233,7665,155448,9835,0.9,1.3
234,22802,643,30683,0.9,1.3
235,172728,87072,114030,0.9,1.3
236,8573,36991,24946,0.9,1.3
237,30135,21344,36079,0.9,1.3
238,146549,165414,110334,0.9,1.3
239,114336,75493,148852,0.9,1.3
240,13881,156508,104585,0.9,1.3
241,2983,15111,8619,0.9,1.3
242,81373,101337,10379,0.9,1.3
243,19439,52478,19251,0.9,1.3
244,161716,31485,NA,0.9,1.3
245,140884,126696,120676,0.9,1.3
246,18896,70463,14677,0.9,1.3
247,28332,150079,130069,0.9,1.3
248,36692,116427,56586,0.9,1.3
249,111226,9350,100622,0.9,1.3
250,15633,115702,6779,0.9,1.3
251,86396,109568,132537,0.9,1.3
252,155213,44271,39487,0.9,1.3
253,931,102635,10313,0.9,1.3
254,6265,72186,31871,0.9,1.3
255,63124,13760,5596,0.9,1.3
256,3558,110851,6919,0.9,1.3
257,10027,20069,36548,0.9,1.3
258,47869,101056,91351,0.9,1.3
259,23220,110356,160152,0.9,1.3
260,2620,19225,68178,0.9,1.3
261,40184,144680,159156,0.9,1.3
262,113714,3468,112750,0.9,1.3
263,100007,179989,61081,0.9,1.3
264,6325,54916,150536,0.9,1.3
265,101690,65263,69080,0.9,1.3
266,4635,128689,37655,0.9,1.3
267,62235,140846,190158,0.9,1.3
268,11380,20537,60177,0.9,1.3
269,65703,39729,5011,0.9,1.3
270,141587,2875,143268,0.9,1.3
271,7413,73655,73565,0.9,1.3
272,3082,60893,9014,0.9,1.3
273,163798,43598,124878,0.9,1.3
274,113589,152989,5352,0.9,1.3
275,18181,13058,13111,0.9,1.3
276,173203,15387,13188,0.9,1.3
277,144197,99220,22860,0.9,1.3
278,91513,163163,55069,0.9,1.3
279,144214,17342,22470,0.9,1.3
280,100503,105624,142106,0.9,1.3
281,101045,4478,27906,0.9,1.3
282,10514,83978,40126,0.9,1.3
283,7196,34751,170124,0.9,1.3
284,80043,121086,40820,0.9,1.3
285,2225,2011,38022,0.9,1.3
286,159813,130931,3548,0.9,1.3
287,1704,NA,55759,0.9,1.3
288,4686,8565,3428,0.9,1.3
289,28498,70107,14840,0.9,1.3
290,2373,12995,5810,0.9,1.3
291,20591,31113,NA,0.9,1.3
292,103136,140412,140865,0.9,1.3
293,142291,4755,44380,0.9,1.3
294,98537,147706,61857,0.9,1.3
295,160723,134189,12374,0.9,1.3
296,10044,122248,5250,0.9,1.3
297,75083,43383,20856,0.9,1.3
298,43011,66381,56649,0.9,1.3
299,19626,4763,46434,0.9,1.3
300,138435,120366,63845,0.9,1.3
301,13629,2015,12010,0.9,1.3
302,139013,120692,75625,0.9,1.3
303,66389,12245,10212,0.9,1.3
304,20795,61345,18392,0.9,1.3
305,21919,102702,65369,0.9,1.3
306,7706,26023,44325,0.9,1.3
307,26085,40327,126874,0.9,1.3
308,180124,64731,29355,0.9,1.3
309,123295,84287,45029,0.9,1.3
310,40152,16189,3181,0.9,1.3
311,6560,23390,175824,0.9,1.3
312,20948,38868,131978,0.9,1.3
313,2271,6496,22972,0.9,1.3
314,522,150877,136803,0.9,1.3
315,102669,22924,119405,0.9,1.3
316,70481,13446,55824,0.9,1.3
317,88204,140144,18577,0.9,1.3
318,74279,4417,7383,0.9,1.3
319,14661,97412,9397,0.9,1.3
320,27451,131793,102307,0.9,1.3
321,89024,1416,170288,0.9,1.3
322,126660,6403,14803,0.9,1.3
323,148612,66013,16762,0.9,1.3
324,10547,38865,3958,0.9,1.3
325,70817,36983,22840,0.9,1.3
326,170201,30140,30193,0.9,1.3
327,119678,2917,36528,0.9,1.3
328,12275,122909,132466,0.9,1.3
329,8755,13031,20014,0.9,1.3
330,51881,137243,136944,0.9,1.3
331,21402,3749,124708,0.9,1.3
332,151360,109651,35780,0.9,1.3
333,138684,152710,125868,0.9,1.3
334,41970,24133,42278,0.9,1.3
335,3649,141547,20902,0.9,1.3
336,80707,12525,2947,0.9,1.3
337,123289,14102,21606,0.9,1.3
338,92451,156760,78706,0.9,1.3
339,51082,60616,53241,0.9,1.3
340,94797,10112,44057,0.9,1.3
