"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,43183,7254,12863,0.1,1.3
2,57172,75585,62303,0.1,1.3
3,34447,70977,155071,0.1,1.3
4,12102,80246,6084,0.1,1.3
5,92529,NA,85336,0.1,1.3
6,59092,128864,27456,0.1,1.3
7,34853,87942,113057,0.1,1.3
8,125595,72208,113885,0.1,1.3
9,126659,96660,97054,0.1,1.3
10,20763,91210,15686,0.1,1.3
11,769,114814,15625,0.1,1.3
12,83381,113566,140596,0.1,1.3
13,37489,64168,120751,0.1,1.3
14,20209,14066,101830,0.1,1.3
15,1485,15512,16157,0.1,1.3
16,60762,21673,2372,0.1,1.3
17,66983,19830,142286,0.1,1.3
18,8255,50350,95866,0.1,1.3
19,138488,153017,28301,0.1,1.3
20,5668,84463,107107,0.1,1.3
21,33621,100272,152006,0.1,1.3
22,124278,20181,94681,0.1,1.3
23,21723,4890,111278,0.1,1.3
24,15623,57950,45659,0.1,1.3
25,90177,11798,140678,0.1,1.3
26,145809,14973,3906,0.1,1.3
27,60106,6513,22814,0.1,1.3
28,20074,83447,60007,0.1,1.3
29,64260,65781,4321,0.1,1.3
30,13424,135241,40226,0.1,1.3
31,63702,59125,42709,0.1,1.3
32,31313,4365,2472,0.1,1.3
33,NA,4352,4610,0.1,1.3
34,54723,152196,17988,0.1,1.3
35,56509,162263,5907,0.1,1.3
36,34268,166464,155127,0.1,1.3
37,129095,170332,145908,0.1,1.3
38,7518,141273,4376,0.1,1.3
39,5640,38460,93869,0.1,1.3
40,21193,39485,62309,0.1,1.3
41,9010,40491,41580,0.1,1.3
42,3402,54283,173483,0.1,1.3
43,96666,84374,3489,0.1,1.3
44,61514,7946,30050,0.1,1.3
45,63426,9244,101878,0.1,1.3
46,6489,144449,7193,0.1,1.3
47,121350,49977,126675,0.1,1.3
48,26346,114242,7457,0.1,1.3
49,59329,113012,15461,0.1,1.3
50,97822,15842,10382,0.1,1.3
51,132142,120970,168760,0.1,1.3
52,146469,896,50165,0.1,1.3
53,120702,65156,12588,0.1,1.3
54,55548,1810,15218,0.1,1.3
55,12999,126617,40532,0.1,1.3
56,76861,11161,141139,0.1,1.3
57,4660,160154,132489,0.1,1.3
58,40474,66501,27186,0.1,1.3
59,156396,111305,25478,0.1,1.3
60,141838,102973,146685,0.1,1.3
61,116818,24685,22937,0.1,1.3
62,6943,137976,4101,0.1,1.3
63,41516,40092,5572,0.1,1.3
64,97654,14660,23522,0.1,1.3
65,49797,2416,92055,0.1,1.3
66,21918,23326,116710,0.1,1.3
67,17399,76986,137404,0.1,1.3
68,24231,27078,117074,0.1,1.3
69,2565,2809,112465,0.1,1.3
70,149986,30811,14067,0.1,1.3
71,25578,16851,150992,0.1,1.3
72,3597,114922,21485,0.1,1.3
73,141784,34006,163037,0.1,1.3
74,66180,5157,155509,0.1,1.3
75,4981,1430,63478,0.1,1.3
76,12408,5147,9847,0.1,1.3
77,2883,25455,61733,0.1,1.3
78,2317,4809,4450,0.1,1.3
79,989,135442,87633,0.1,1.3
80,56884,110362,41474,0.1,1.3
81,8738,30772,94515,0.1,1.3
82,83045,48699,165759,0.1,1.3
83,100226,100185,161809,0.1,1.3
84,51498,73638,171156,0.1,1.3
85,20281,155874,6237,0.1,1.3
86,133499,14144,19321,0.1,1.3
87,48314,3908,11141,0.1,1.3
88,6623,143262,86843,0.1,1.3
89,33287,99627,64214,0.1,1.3
90,100102,136521,83455,0.1,1.3
91,44812,4172,40513,0.1,1.3
92,161716,12315,44332,0.1,1.3
93,92503,176809,147366,0.1,1.3
94,19650,61108,109449,0.1,1.3
95,32914,111423,162178,0.1,1.3
96,134124,48507,166896,0.1,1.3
97,9951,54897,88044,0.1,1.3
98,3729,152009,13444,0.1,1.3
99,85825,2333,35730,0.1,1.3
100,30700,15720,1356,0.1,1.3
101,150552,72707,122871,0.1,1.3
102,1964,6628,21798,0.1,1.3
103,3620,142326,3160,0.1,1.3
104,41080,15756,27203,0.1,1.3
105,2834,177149,16232,0.1,1.3
106,37101,25533,24322,0.1,1.3
107,60680,100268,19267,0.1,1.3
108,7663,107938,6147,0.1,1.3
109,128771,101604,30175,0.1,1.3
110,153264,131884,3990,0.1,1.3
111,122458,46114,106909,0.1,1.3
112,808,83018,13816,0.1,1.3
113,7289,31714,10240,0.1,1.3
114,4172,6833,120120,0.1,1.3
115,1271,20187,156284,0.1,1.3
116,73079,62463,22008,0.1,1.3
117,20106,159435,62853,0.1,1.3
118,1331,25859,20978,0.1,1.3
119,149785,41324,93542,0.1,1.3
120,144604,125604,121568,0.1,1.3
121,37744,44433,103410,0.1,1.3
122,82217,151831,105345,0.1,1.3
123,97885,1442,20702,0.1,1.3
124,10414,44300,22620,0.1,1.3
125,68882,149521,29375,0.1,1.3
126,10411,1215,31474,0.1,1.3
127,101951,126836,2579,0.1,1.3
128,6034,37539,14396,0.1,1.3
129,147023,100977,46776,0.1,1.3
130,101395,61602,22733,0.1,1.3
131,124820,4632,11365,0.1,1.3
132,60146,27127,156475,0.1,1.3
133,8563,2238,171379,0.1,1.3
134,11128,136007,81604,0.1,1.3
135,7521,120141,23553,0.1,1.3
136,40562,20773,62078,0.1,1.3
137,50330,24372,24990,0.1,1.3
138,13408,35999,97862,0.1,1.3
139,93174,7015,88484,0.1,1.3
140,8573,49111,170168,0.1,1.3
141,130587,5128,27377,0.1,1.3
142,6128,123387,60627,0.1,1.3
143,11392,98298,50692,0.1,1.3
144,75154,122854,186000,0.1,1.3
145,33796,70491,13254,0.1,1.3
146,3235,27362,82369,0.1,1.3
147,13519,154590,172631,0.1,1.3
148,35122,3595,53808,0.1,1.3
149,7712,6467,90190,0.1,1.3
150,126302,90835,97379,0.1,1.3
151,2737,71785,3012,0.1,1.3
152,30270,53449,142659,0.1,1.3
153,51450,141936,33460,0.1,1.3
154,90281,21768,28466,0.1,1.3
155,32136,4321,13247,0.1,1.3
156,5419,173527,41867,0.1,1.3
157,3257,8885,100199,0.1,1.3
158,61641,128268,55562,0.1,1.3
159,41452,139134,1656,0.1,1.3
160,30597,155100,22991,0.1,1.3
161,10426,9928,94811,0.1,1.3
162,1555,53154,128413,0.1,1.3
163,144441,68245,6881,0.1,1.3
164,5859,142512,190314,0.1,1.3
165,11631,143815,147327,0.1,1.3
166,92397,137341,160307,0.1,1.3
167,2846,49024,51333,0.1,1.3
168,22981,58586,14476,0.1,1.3
169,81790,41741,101538,0.1,1.3
170,56092,1475,10242,0.1,1.3
171,6078,27699,145420,0.1,1.3
172,9343,1557,10469,0.1,1.3
173,150501,6484,38408,0.1,1.3
174,123835,2875,170462,0.1,1.3
175,1350,150171,138294,0.1,1.3
176,72551,43781,57052,0.1,1.3
177,56515,142739,17263,0.1,1.3
178,95896,138689,42231,0.1,1.3
179,63492,26784,122501,0.1,1.3
180,122506,113655,6145,0.1,1.3
181,5592,22984,26750,0.1,1.3
182,170013,16602,4675,0.1,1.3
183,8986,86493,91613,0.1,1.3
184,133758,11271,73711,0.1,1.3
185,194074,161339,67439,0.1,1.3
186,153063,71749,145282,0.1,1.3
187,127769,142604,70389,0.1,1.3
188,4221,111652,150115,0.1,1.3
189,77624,68537,21904,0.1,1.3
190,30108,138839,29430,0.1,1.3
191,81326,143592,14590,0.1,1.3
192,57160,144303,18780,0.1,1.3
193,129368,15801,47517,0.1,1.3
194,77927,149968,3842,0.1,1.3
195,6374,41982,113815,0.1,1.3
196,85611,30369,64140,0.1,1.3
197,2318,77917,5046,0.1,1.3
198,139194,144128,151433,0.1,1.3
199,6464,31690,8138,0.1,1.3
200,76413,9152,4393,0.1,1.3
201,8086,2414,56496,0.1,1.3
202,70113,18345,124255,0.1,1.3
203,2709,132188,97233,0.1,1.3
204,4900,82484,137960,0.1,1.3
205,10384,57863,140966,0.1,1.3
206,71957,111069,5568,0.1,1.3
207,24364,60600,141845,0.1,1.3
208,119748,3992,31733,0.1,1.3
209,26572,117898,43969,0.1,1.3
210,51068,96406,104516,0.1,1.3
211,6425,151010,1878,0.1,1.3
212,117887,5821,104960,0.1,1.3
213,9506,2659,15706,0.1,1.3
214,140363,163951,131571,0.1,1.3
215,163611,93784,153269,0.1,1.3
216,1456,60793,2239,0.1,1.3
217,102900,124321,141506,0.1,1.3
218,122115,161165,100670,0.1,1.3
219,116449,145507,18419,0.1,1.3
220,40026,142913,14393,0.1,1.3
221,879,89551,16172,0.1,1.3
222,82559,116797,74551,0.1,1.3
223,30222,12882,4631,0.1,1.3
224,110634,75069,47880,0.1,1.3
225,29290,90230,140712,0.1,1.3
226,130593,11649,165618,0.1,1.3
227,10302,90278,117138,0.1,1.3
