"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,10342,64568,123145,0.1,1.2
2,121297,121445,74477,0.1,1.2
3,62845,17068,9211,0.1,1.2
4,46931,81920,1415,0.1,1.2
5,92086,20165,64797,0.1,1.2
6,24911,81517,150317,0.1,1.2
7,1669,26417,116293,0.1,1.2
8,55582,121538,3345,0.1,1.2
9,1850,1234,144946,0.1,1.2
10,3751,100059,46597,0.1,1.2
11,124179,7423,27087,0.1,1.2
12,155391,110737,110995,0.1,1.2
13,2019,21724,66771,0.1,1.2
14,30959,2643,6727,0.1,1.2
15,2001,30415,95315,0.1,1.2
16,21948,1378,1224,0.1,1.2
17,161749,147921,31569,0.1,1.2
18,2399,103283,11918,0.1,1.2
19,29238,52026,138964,0.1,1.2
20,50796,67244,162932,0.1,1.2
21,142575,8038,41342,0.1,1.2
22,44924,23364,25311,0.1,1.2
23,70063,76815,18442,0.1,1.2
24,162127,134004,5301,0.1,1.2
25,153196,88005,10540,0.1,1.2
26,52492,41456,56726,0.1,1.2
27,26765,84192,3210,0.1,1.2
28,1331,2513,57824,0.1,1.2
29,3259,362,37900,0.1,1.2
30,134638,55573,19211,0.1,1.2
31,8470,26778,78858,0.1,1.2
32,105923,5694,6408,0.1,1.2
33,149831,114887,54208,0.1,1.2
34,24016,40386,97135,0.1,1.2
35,57556,113373,67852,0.1,1.2
36,52253,152170,60545,0.1,1.2
37,159912,29064,1922,0.1,1.2
38,59729,20066,137703,0.1,1.2
39,129540,42054,9711,0.1,1.2
40,89427,67916,164399,0.1,1.2
41,11798,150086,112254,0.1,1.2
42,948,3756,8828,0.1,1.2
43,50531,4755,82214,0.1,1.2
44,47416,2414,132552,0.1,1.2
45,31473,27964,20068,0.1,1.2
46,134456,122188,28613,0.1,1.2
47,1331,161863,26634,0.1,1.2
48,6125,24229,18265,0.1,1.2
49,112513,125299,6194,0.1,1.2
50,2059,40985,7312,0.1,1.2
51,56083,91144,11902,0.1,1.2
52,2158,98583,124633,0.1,1.2
53,13180,1159,115183,0.1,1.2
54,110348,110881,172624,0.1,1.2
55,6013,1612,121598,0.1,1.2
56,10231,90262,35537,0.1,1.2
57,52634,4558,138083,0.1,1.2
58,36036,14185,95686,0.1,1.2
59,1723,164079,101353,0.1,1.2
60,1036,150695,155534,0.1,1.2
61,1789,148311,7910,0.1,1.2
62,29234,43930,150276,0.1,1.2
63,51668,80407,4839,0.1,1.2
64,82873,5762,6446,0.1,1.2
65,5020,114136,53730,0.1,1.2
66,160252,21204,27345,0.1,1.2
67,135481,71302,39375,0.1,1.2
68,70102,114586,6522,0.1,1.2
69,120960,173849,125652,0.1,1.2
70,75622,103989,78555,0.1,1.2
71,7811,7317,26556,0.1,1.2
72,10059,26336,154752,0.1,1.2
73,2723,113307,119585,0.1,1.2
74,2926,16213,9205,0.1,1.2
75,130579,114446,8903,0.1,1.2
76,115538,40794,36697,0.1,1.2
77,148548,33751,5845,0.1,1.2
78,121733,25114,1610,0.1,1.2
79,143534,130164,70431,0.1,1.2
80,65572,96599,4239,0.1,1.2
81,160129,152694,23873,0.1,1.2
82,124405,63843,9282,0.1,1.2
83,30272,2189,29397,0.1,1.2
84,111892,2004,110207,0.1,1.2
85,2363,4080,26285,0.1,1.2
86,1865,2983,55458,0.1,1.2
87,10385,42417,28557,0.1,1.2
88,20333,12762,153425,0.1,1.2
89,120931,31401,42620,0.1,1.2
90,44805,57779,134992,0.1,1.2
91,5198,41203,42282,0.1,1.2
92,43049,3180,36485,0.1,1.2
93,104542,158814,11154,0.1,1.2
94,2368,3462,15158,0.1,1.2
95,140125,4812,2334,0.1,1.2
96,647,1281,35743,0.1,1.2
97,4143,62397,11765,0.1,1.2
98,82183,130830,2242,0.1,1.2
99,135277,2046,117401,0.1,1.2
100,10837,142999,55911,0.1,1.2
101,7710,156884,103765,0.1,1.2
102,11252,137573,141734,0.1,1.2
103,107490,124002,112352,0.1,1.2
104,132216,96080,52403,0.1,1.2
105,10943,44393,64206,0.1,1.2
106,848,151424,71732,0.1,1.2
107,34043,135645,136706,0.1,1.2
108,132677,100199,131128,0.1,1.2
109,22991,1244,20625,0.1,1.2
110,143047,161661,2210,0.1,1.2
111,44473,42846,89437,0.1,1.2
112,110284,53598,86749,0.1,1.2
113,140054,91208,59401,0.1,1.2
114,9508,142839,4351,0.1,1.2
115,152550,127887,19709,0.1,1.2
116,278,32367,96777,0.1,1.2
117,3362,760,47919,0.1,1.2
118,6022,4075,170127,0.1,1.2
119,130326,1843,160190,0.1,1.2
120,33508,52841,146220,0.1,1.2
121,145237,97367,51324,0.1,1.2
122,8494,31422,61195,0.1,1.2
123,79716,165366,11240,0.1,1.2
124,664,70353,17681,0.1,1.2
125,146287,53687,9692,0.1,1.2
126,21168,24464,5617,0.1,1.2
127,12650,49741,112875,0.1,1.2
128,170433,1375,30995,0.1,1.2
129,32679,2696,7365,0.1,1.2
130,8606,1623,49259,0.1,1.2
131,4903,1108,96940,0.1,1.2
132,9875,4491,17261,0.1,1.2
133,34983,1700,14527,0.1,1.2
134,87021,60244,2557,0.1,1.2
135,124368,2229,70311,0.1,1.2
136,110067,16192,11597,0.1,1.2
137,5972,26963,167951,0.1,1.2
138,16520,110602,18799,0.1,1.2
139,933,30880,34230,0.1,1.2
140,137426,19675,70917,0.1,1.2
141,5955,164493,31721,0.1,1.2
142,2784,6717,22622,0.1,1.2
143,90075,968,141035,0.1,1.2
144,155390,64912,20126,0.1,1.2
145,120398,14075,7833,0.1,1.2
146,155450,97483,9705,0.1,1.2
147,68486,2563,100221,0.1,1.2
148,30729,27524,3941,0.1,1.2
149,4277,24966,1895,0.1,1.2
150,10175,4892,19313,0.1,1.2
151,11264,117540,24589,0.1,1.2
152,21203,98805,152973,0.1,1.2
153,53759,7570,2771,0.1,1.2
154,70388,78808,25236,0.1,1.2
155,140289,26189,40321,0.1,1.2
156,943,94961,1608,0.1,1.2
157,62621,160511,130474,0.1,1.2
158,99832,33956,3676,0.1,1.2
159,21985,10676,158698,0.1,1.2
160,13675,10190,31833,0.1,1.2
161,52953,86021,60060,0.1,1.2
162,6370,144854,76549,0.1,1.2
163,20143,115124,154554,0.1,1.2
164,1477,75021,2120,0.1,1.2
165,97663,54781,140253,0.1,1.2
166,2726,140076,6895,0.1,1.2
167,3488,20876,105922,0.1,1.2
168,8865,7238,110218,0.1,1.2
169,55101,110435,6280,0.1,1.2
170,157945,144330,123598,0.1,1.2
171,80633,42102,801,0.1,1.2
172,10070,1765,20971,0.1,1.2
173,19670,126279,151440,0.1,1.2
174,96378,80099,6482,0.1,1.2
175,73634,61745,81786,0.1,1.2
176,143875,150063,11137,0.1,1.2
177,30417,149990,167590,0.1,1.2
178,3833,22240,15189,0.1,1.2
179,23959,161555,NA,0.1,1.2
180,4154,160205,2378,0.1,1.2
181,141859,48340,43010,0.1,1.2
182,130613,131712,11059,0.1,1.2
183,5694,51050,162454,0.1,1.2
184,20276,14411,1366,0.1,1.2
185,114601,8869,44600,0.1,1.2
186,5082,160350,2124,0.1,1.2
187,132513,11324,104617,0.1,1.2
188,1941,27520,57145,0.1,1.2
189,80196,90447,70588,0.1,1.2
190,879,76194,850,0.1,1.2
191,160315,28991,20116,0.1,1.2
192,9786,142516,51495,0.1,1.2
193,139852,10084,7344,0.1,1.2
194,994,10365,78823,0.1,1.2
195,142519,52143,93703,0.1,1.2
196,102315,5038,90616,0.1,1.2
197,24837,860,160165,0.1,1.2
198,166652,2240,23809,0.1,1.2
199,69721,81692,2254,0.1,1.2
200,80954,4286,121278,0.1,1.2
201,114210,235,123404,0.1,1.2
202,116481,113297,100583,0.1,1.2
203,70208,21451,18673,0.1,1.2
204,8213,111827,88548,0.1,1.2
205,80374,162342,6831,0.1,1.2
206,83226,160456,11828,0.1,1.2
207,8337,29504,160955,0.1,1.2
208,2319,2196,60083,0.1,1.2
209,12555,59362,30871,0.1,1.2
210,50508,5657,2218,0.1,1.2
211,121014,502,25562,0.1,1.2
212,42759,1521,60181,0.1,1.2
213,20533,1073,4753,0.1,1.2
214,4563,10135,90304,0.1,1.2
215,81656,136572,64128,0.1,1.2
216,4316,91880,43255,0.1,1.2
217,87105,114820,148026,0.1,1.2
218,70755,6065,3096,0.1,1.2
219,152755,62194,39823,0.1,1.2
220,101633,114088,61269,0.1,1.2
221,504,22416,5473,0.1,1.2
222,146294,145166,90304,0.1,1.2
223,15987,596,6300,0.1,1.2
224,50046,78226,73763,0.1,1.2
225,113018,26087,54689,0.1,1.2
226,4040,415,110033,0.1,1.2
227,21020,24670,5482,0.1,1.2
228,147512,142505,6201,0.1,1.2
229,6002,71840,49006,0.1,1.2
230,2074,140126,15463,0.1,1.2
231,147908,151951,70354,0.1,1.2
232,129758,21279,53075,0.1,1.2
233,10948,132492,42781,0.1,1.2
234,53221,90487,102524,0.1,1.2
235,27041,150200,10440,0.1,1.2
236,9989,151103,14659,0.1,1.2
237,123325,22099,50150,0.1,1.2
238,1297,3272,10465,0.1,1.2
239,100825,81562,16362,0.1,1.2
240,1670,6888,2277,0.1,1.2
241,70703,40201,35869,0.1,1.2
242,5708,80747,2016,0.1,1.2
243,6340,98669,62041,0.1,1.2
244,139843,1997,170513,0.1,1.2
245,5798,9213,96609,0.1,1.2
246,171015,56401,71945,0.1,1.2
247,100137,93035,32136,0.1,1.2
248,14801,68786,169004,0.1,1.2
249,10330,80020,1753,0.1,1.2
250,7653,90567,11699,0.1,1.2
251,133604,125414,130207,0.1,1.2
252,12603,1274,37121,0.1,1.2
253,41021,859,19588,0.1,1.2
254,70066,80552,113578,0.1,1.2
255,48152,107236,3224,0.1,1.2
256,171583,43655,67256,0.1,1.2
257,143984,63432,3346,0.1,1.2
258,1253,56970,22031,0.1,1.2
259,160124,102331,120385,0.1,1.2
260,2088,96551,1122,0.1,1.2
261,1107,162565,12150,0.1,1.2
262,20083,40726,5910,0.1,1.2
263,32266,63170,55720,0.1,1.2
264,520,114889,12603,0.1,1.2
265,10137,20130,26125,0.1,1.2
266,5292,135824,91918,0.1,1.2
267,62412,2979,153022,0.1,1.2
268,102707,24162,50113,0.1,1.2
269,20096,30655,66727,0.1,1.2
270,2392,140665,26095,0.1,1.2
271,8425,84432,2457,0.1,1.2
272,3627,730,23154,0.1,1.2
273,8973,170110,5061,0.1,1.2
274,11205,44400,64450,0.1,1.2
275,150420,44388,85685,0.1,1.2
276,40325,104801,8235,0.1,1.2
277,121793,55407,115139,0.1,1.2
278,35512,14321,41171,0.1,1.2
279,127308,108638,54666,0.1,1.2
280,9179,1367,77640,0.1,1.2
281,3350,141267,83096,0.1,1.2
282,1375,140108,6134,0.1,1.2
283,16921,72480,50705,0.1,1.2
284,52722,16690,65055,0.1,1.2
285,133025,72978,5840,0.1,1.2
286,7790,3623,7837,0.1,1.2
287,81078,54971,28880,0.1,1.2
288,79709,54238,40833,0.1,1.2
289,82025,10773,111060,0.1,1.2
290,115108,16507,102201,0.1,1.2
291,150966,50935,22840,0.1,1.2
292,70707,133313,22336,0.1,1.2
293,2851,158157,12552,0.1,1.2
294,30886,4115,31615,0.1,1.2
295,50182,10663,100628,0.1,1.2
296,128271,85159,51270,0.1,1.2
297,42562,105527,155746,0.1,1.2
298,160103,1050,70604,0.1,1.2
299,130712,41808,106443,0.1,1.2
300,46784,50425,70250,0.1,1.2
301,112108,26807,14098,0.1,1.2
302,21825,22270,90340,0.1,1.2
303,74703,41328,11544,0.1,1.2
304,5682,115192,17259,0.1,1.2
305,57452,12165,112421,0.1,1.2
306,1066,20081,5307,0.1,1.2
307,73133,130630,3870,0.1,1.2
308,22990,1339,103437,0.1,1.2
309,112127,131819,3260,0.1,1.2
310,155205,59596,81020,0.1,1.2
311,10687,3178,43539,0.1,1.2
312,648,32869,2858,0.1,1.2
313,6229,3899,12663,0.1,1.2
314,57963,9024,24968,0.1,1.2
315,1478,111067,52980,0.1,1.2
316,74926,110752,10381,0.1,1.2
317,43897,141388,62978,0.1,1.2
318,21678,153919,2959,0.1,1.2
319,2525,1811,51186,0.1,1.2
320,126228,50249,141292,0.1,1.2
321,5973,9365,167087,0.1,1.2
322,3188,26074,63772,0.1,1.2
323,22074,145397,6504,0.1,1.2
324,495,16947,19623,0.1,1.2
325,125050,25544,151298,0.1,1.2
326,88532,7445,29436,0.1,1.2
327,42455,72686,552,0.1,1.2
328,2934,133310,86473,0.1,1.2
329,167304,10883,12818,0.1,1.2
330,102544,33631,100136,0.1,1.2
331,4464,60484,1530,0.1,1.2
332,20123,2966,110695,0.1,1.2
333,1646,58009,136103,0.1,1.2
334,130242,4315,20641,0.1,1.2
335,14194,24380,1508,0.1,1.2
336,152260,148373,30223,0.1,1.2
337,2609,152569,159891,0.1,1.2
338,5727,7236,102295,0.1,1.2
339,120769,1042,150663,0.1,1.2
340,56454,4194,18616,0.1,1.2
341,165261,18862,35463,0.1,1.2
342,7017,4479,22218,0.1,1.2
343,12814,134518,85037,0.1,1.2
344,15285,48028,130660,0.1,1.2
345,3582,72270,1474,0.1,1.2
346,168414,1345,14643,0.1,1.2
347,1580,50127,11960,0.1,1.2
348,155917,137426,143990,0.1,1.2
349,9294,6262,4509,0.1,1.2
350,116725,1152,150062,0.1,1.2
351,736,20596,2807,0.1,1.2
352,1013,143909,8225,0.1,1.2
353,31275,1427,41549,0.1,1.2
354,144825,147878,6855,0.1,1.2
355,1562,119544,61540,0.1,1.2
356,2025,2652,113734,0.1,1.2
357,812,45455,7980,0.1,1.2
358,46001,23814,5528,0.1,1.2
359,130376,159885,7336,0.1,1.2
360,83071,72092,43729,0.1,1.2
361,1791,71194,5940,0.1,1.2
362,8723,1256,146201,0.1,1.2
363,20073,975,69454,0.1,1.2
364,10137,68251,8676,0.1,1.2
365,161590,13889,2604,0.1,1.2
366,19981,7872,65757,0.1,1.2
367,5029,160158,14091,0.1,1.2
368,136368,101041,129354,0.1,1.2
369,110536,28086,59372,0.1,1.2
370,69470,142237,90756,0.1,1.2
371,10248,11895,38570,0.1,1.2
372,911,1249,81060,0.1,1.2
373,285,99644,91985,0.1,1.2
374,25837,4890,153033,0.1,1.2
375,1996,150075,22968,0.1,1.2
376,18795,11145,149328,0.1,1.2
377,87697,41046,52278,0.1,1.2
378,146206,72709,13902,0.1,1.2
379,9691,6111,100935,0.1,1.2
380,2696,1118,163016,0.1,1.2
381,32254,42956,42645,0.1,1.2
382,586,24462,6071,0.1,1.2
383,130479,143752,160355,0.1,1.2
384,107142,13211,38816,0.1,1.2
385,1555,13947,12972,0.1,1.2
386,5624,4216,94395,0.1,1.2
387,71763,74256,37447,0.1,1.2
388,101712,672,124716,0.1,1.2
389,40212,6079,4552,0.1,1.2
390,70220,105877,629,0.1,1.2
391,6191,1113,4926,0.1,1.2
392,1947,111187,141629,0.1,1.2
393,152810,44175,58646,0.1,1.2
394,28457,69833,1429,0.1,1.2
395,85333,45845,22650,0.1,1.2
396,148691,2335,65892,0.1,1.2
397,7678,20934,47416,0.1,1.2
398,142511,9809,164917,0.1,1.2
399,926,66137,20172,0.1,1.2
400,804,130322,31312,0.1,1.2
401,20791,437,164027,0.1,1.2
402,74020,3197,49054,0.1,1.2
403,9654,774,5789,0.1,1.2
404,3183,51602,111095,0.1,1.2
