"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,9,139,3,0.5,0.6
2,16,67,2,0.5,0.6
3,4,2,57,0.5,0.6
4,2,64,2,0.5,0.6
5,66,2,2,0.5,0.6
6,2,111,2,0.5,0.6
7,52,47,111,0.5,0.6
8,31,2,32,0.5,0.6
9,2,2,108,0.5,0.6
10,2,52,2,0.5,0.6
11,2,2,3,0.5,0.6
12,2,2,26,0.5,0.6
13,2,5,2,0.5,0.6
14,14,205,63,0.5,0.6
15,165,9,77,0.5,0.6
16,3,51,2,0.5,0.6
17,265,58,295,0.5,0.6
18,2,2,54,0.5,0.6
19,26,70,2,0.5,0.6
20,19,43,2,0.5,0.6
21,2,55,2,0.5,0.6
22,2,2,155,0.5,0.6
23,7,2,39,0.5,0.6
24,2,45,27,0.5,0.6
25,64,2,2,0.5,0.6
26,3,2,97,0.5,0.6
27,2,3,2,0.5,0.6
28,2,15,7,0.5,0.6
29,2,2,2,0.5,0.6
30,2,2,2,0.5,0.6
31,2,5,46,0.5,0.6
32,2,2,2,0.5,0.6
33,2,14,2,0.5,0.6
34,2,2,2,0.5,0.6
35,2,2,2,0.5,0.6
36,2,69,6,0.5,0.6
37,2,2,6,0.5,0.6
38,7,2,89,0.5,0.6
39,12,14,2,0.5,0.6
40,36,2,2,0.5,0.6
41,2,2,2,0.5,0.6
42,2,2,2,0.5,0.6
43,2,105,2,0.5,0.6
44,2,50,18,0.5,0.6
45,2,2,2,0.5,0.6
46,2,11,2,0.5,0.6
47,2,2,2,0.5,0.6
48,2,99,40,0.5,0.6
49,2,19,2,0.5,0.6
50,3,136,2,0.5,0.6
51,8,3,2,0.5,0.6
52,2,2,3,0.5,0.6
53,2,14,2,0.5,0.6
54,27,2,93,0.5,0.6
55,13,35,2,0.5,0.6
56,33,55,46,0.5,0.6
57,2,34,2,0.5,0.6
58,38,33,2,0.5,0.6
59,2,2,2,0.5,0.6
60,69,2,24,0.5,0.6
61,2,193,2,0.5,0.6
62,2,2,2,0.5,0.6
63,2,2,36,0.5,0.6
64,2,33,2,0.5,0.6
65,2,144,35,0.5,0.6
66,3,2,68,0.5,0.6
67,2,33,50,0.5,0.6
68,2,15,2,0.5,0.6
69,2,146,11,0.5,0.6
70,122,7,36,0.5,0.6
71,2,2,21,0.5,0.6
72,2,2,2,0.5,0.6
73,3,2,2,0.5,0.6
74,21,2,15,0.5,0.6
75,78,2,50,0.5,0.6
76,2,2,2,0.5,0.6
77,127,2,78,0.5,0.6
78,2,2,3,0.5,0.6
79,3,2,4,0.5,0.6
80,2,2,122,0.5,0.6
81,2,2,51,0.5,0.6
82,2,2,2,0.5,0.6
83,2,3,2,0.5,0.6
84,38,28,2,0.5,0.6
85,2,19,49,0.5,0.6
86,2,2,14,0.5,0.6
87,4,147,2,0.5,0.6
88,144,2,2,0.5,0.6
89,438,73,47,0.5,0.6
90,44,2,2,0.5,0.6
91,2,5,153,0.5,0.6
92,8,50,2,0.5,0.6
93,51,42,2,0.5,0.6
94,3,2,150,0.5,0.6
95,2,2,2,0.5,0.6
96,2,2,103,0.5,0.6
97,2,2,2,0.5,0.6
98,2,2,2,0.5,0.6
99,24,2,3,0.5,0.6
100,200,2,27,0.5,0.6
101,137,3,51,0.5,0.6
102,2,2,102,0.5,0.6
103,20,2,2,0.5,0.6
104,2,2,23,0.5,0.6
105,77,2,2,0.5,0.6
106,2,2,197,0.5,0.6
107,2,26,2,0.5,0.6
108,2,2,27,0.5,0.6
109,32,105,2,0.5,0.6
110,69,4,2,0.5,0.6
111,2,2,69,0.5,0.6
112,2,2,7,0.5,0.6
113,42,2,4,0.5,0.6
114,2,25,2,0.5,0.6
115,2,2,2,0.5,0.6
116,2,2,2,0.5,0.6
117,739,2,2,0.5,0.6
118,2,16,3,0.5,0.6
119,2,170,2,0.5,0.6
120,4,99,43,0.5,0.6
121,2,147,2,0.5,0.6
122,18,64,2,0.5,0.6
123,2,2,5,0.5,0.6
124,6,12,113,0.5,0.6
125,2,2,2,0.5,0.6
126,2,48,2,0.5,0.6
127,2,37,2,0.5,0.6
128,2,2,103,0.5,0.6
129,50,2,2,0.5,0.6
130,2,12,2,0.5,0.6
131,210,2,2,0.5,0.6
132,2,18,2,0.5,0.6
133,107,2,2,0.5,0.6
134,4,2,184,0.5,0.6
135,2,44,130,0.5,0.6
136,2,53,2,0.5,0.6
137,23,2,2,0.5,0.6
138,86,2,8,0.5,0.6
139,2,2,2,0.5,0.6
140,2,2,2,0.5,0.6
141,14,2,2,0.5,0.6
142,22,2,2,0.5,0.6
143,2,84,2,0.5,0.6
144,42,2,2,0.5,0.6
145,135,48,2,0.5,0.6
146,27,9,2,0.5,0.6
147,4,2,2,0.5,0.6
148,2,2,2,0.5,0.6
149,2,33,9,0.5,0.6
150,61,2,2,0.5,0.6
151,2,2,2,0.5,0.6
152,2,2,2,0.5,0.6
153,2,2,26,0.5,0.6
154,2,2,17,0.5,0.6
155,2,2,2,0.5,0.6
156,2,2,36,0.5,0.6
157,2,7,2,0.5,0.6
158,16,2,2,0.5,0.6
159,149,2,63,0.5,0.6
160,3,33,2,0.5,0.6
161,2,161,2,0.5,0.6
162,7,2,87,0.5,0.6
163,97,2,2,0.5,0.6
164,2,2,2,0.5,0.6
165,2,2,2,0.5,0.6
166,2,17,2,0.5,0.6
167,2,37,3,0.5,0.6
168,5,2,2,0.5,0.6
169,2,2,2,0.5,0.6
170,11,2,2,0.5,0.6
171,2,112,2,0.5,0.6
172,14,8,72,0.5,0.6
173,2,2,2,0.5,0.6
174,57,77,2,0.5,0.6
175,2,2,2,0.5,0.6
176,2,2,2,0.5,0.6
177,58,68,2,0.5,0.6
178,2,2,10,0.5,0.6
179,5,2,3,0.5,0.6
180,130,54,11,0.5,0.6
181,2,18,38,0.5,0.6
182,17,2,115,0.5,0.6
183,2,2,52,0.5,0.6
184,34,9,19,0.5,0.6
185,2,2,256,0.5,0.6
186,89,2,2,0.5,0.6
187,112,2,2,0.5,0.6
188,2,122,21,0.5,0.6
189,96,5,2,0.5,0.6
190,2,2,2,0.5,0.6
191,25,12,2,0.5,0.6
192,24,10,3,0.5,0.6
193,203,2,2,0.5,0.6
194,3,2,2,0.5,0.6
195,2,2,17,0.5,0.6
196,2,2,64,0.5,0.6
197,2,2,18,0.5,0.6
198,2,2,16,0.5,0.6
199,2,2,2,0.5,0.6
200,10,2,2,0.5,0.6
201,51,40,3,0.5,0.6
202,2,35,2,0.5,0.6
203,30,2,2,0.5,0.6
204,2,123,43,0.5,0.6
205,2,2,2,0.5,0.6
206,2,64,2,0.5,0.6
207,30,2,106,0.5,0.6
208,2,99,4,0.5,0.6
209,2,2,11,0.5,0.6
210,2,23,21,0.5,0.6
211,2,24,172,0.5,0.6
212,3,2,2,0.5,0.6
213,40,2,4,0.5,0.6
214,2,75,93,0.5,0.6
215,59,2,3,0.5,0.6
216,56,2,2,0.5,0.6
217,2,60,3,0.5,0.6
218,18,2,2,0.5,0.6
219,2,107,28,0.5,0.6
220,7,18,3,0.5,0.6
221,2,2,2,0.5,0.6
222,2,2,40,0.5,0.6
223,332,18,2,0.5,0.6
224,27,3,4,0.5,0.6
225,2,2,2,0.5,0.6
226,2,2,7,0.5,0.6
227,2,2,2,0.5,0.6
228,70,2,2,0.5,0.6
229,2,63,29,0.5,0.6
230,8,2,88,0.5,0.6
231,2,2,35,0.5,0.6
232,2,24,33,0.5,0.6
233,2,2,2,0.5,0.6
234,2,46,2,0.5,0.6
235,2,2,2,0.5,0.6
236,37,2,63,0.5,0.6
237,47,2,203,0.5,0.6
238,4,2,40,0.5,0.6
239,2,20,38,0.5,0.6
240,2,2,4,0.5,0.6
241,2,53,5,0.5,0.6
242,2,2,2,0.5,0.6
243,2,10,2,0.5,0.6
244,84,2,4,0.5,0.6
245,2,18,140,0.5,0.6
246,2,78,2,0.5,0.6
247,2,2,6,0.5,0.6
248,31,2,2,0.5,0.6
249,50,12,2,0.5,0.6
250,2,2,2,0.5,0.6
251,221,186,115,0.5,0.6
252,2,2,89,0.5,0.6
253,2,2,27,0.5,0.6
254,2,27,2,0.5,0.6
255,26,48,18,0.5,0.6
256,70,2,2,0.5,0.6
257,2,2,158,0.5,0.6
258,72,14,2,0.5,0.6
259,114,2,39,0.5,0.6
260,2,2,206,0.5,0.6
261,2,25,15,0.5,0.6
262,136,2,2,0.5,0.6
263,2,2,32,0.5,0.6
264,2,47,46,0.5,0.6
265,2,2,85,0.5,0.6
266,64,2,3,0.5,0.6
267,2,18,3,0.5,0.6
268,5,67,2,0.5,0.6
269,141,77,2,0.5,0.6
270,2,2,2,0.5,0.6
271,2,2,2,0.5,0.6
272,2,2,5,0.5,0.6
273,2,2,2,0.5,0.6
274,2,64,50,0.5,0.6
275,50,2,2,0.5,0.6
276,129,2,66,0.5,0.6
277,2,2,2,0.5,0.6
278,2,109,2,0.5,0.6
279,2,2,72,0.5,0.6
280,2,2,2,0.5,0.6
281,37,97,52,0.5,0.6
282,2,212,2,0.5,0.6
283,2,111,9,0.5,0.6
284,2,2,5,0.5,0.6
285,2,2,13,0.5,0.6
286,101,24,2,0.5,0.6
287,5,2,243,0.5,0.6
288,2,2,75,0.5,0.6
289,127,2,2,0.5,0.6
290,3,2,2,0.5,0.6
291,213,2,2,0.5,0.6
292,2,2,2,0.5,0.6
293,2,14,21,0.5,0.6
294,2,2,21,0.5,0.6
295,3,32,46,0.5,0.6
296,2,29,2,0.5,0.6
297,9,2,2,0.5,0.6
298,2,2,123,0.5,0.6
