"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,160339,41067,10832,0.9,1.5
2,151367,145369,127763,0.9,1.5
3,12576,73023,8167,0.9,1.5
4,100783,34019,147680,0.9,1.5
5,90969,167901,154456,0.9,1.5
6,173856,140701,178159,0.9,1.5
7,73335,179061,177920,0.9,1.5
8,83376,10253,143118,0.9,1.5
9,160563,162483,68967,0.9,1.5
10,42582,152905,169274,0.9,1.5
11,NA,146342,116065,0.9,1.5
12,161590,23467,7651,0.9,1.5
13,146216,150997,82500,0.9,1.5
14,142440,161878,26961,0.9,1.5
15,167834,182216,NA,0.9,1.5
16,24854,149018,11772,0.9,1.5
17,129332,16318,NA,0.9,1.5
18,57414,60931,NA,0.9,1.5
19,65960,170876,61047,0.9,1.5
20,160943,98207,191396,0.9,1.5
21,31737,38014,32474,0.9,1.5
22,97499,147647,17467,0.9,1.5
23,57683,58030,NA,0.9,1.5
24,46117,120901,NA,0.9,1.5
25,30996,14549,65127,0.9,1.5
26,131091,19815,NA,0.9,1.5
27,81964,23188,162632,0.9,1.5
28,159777,163171,NA,0.9,1.5
29,50752,43884,21440,0.9,1.5
30,45699,83993,21373,0.9,1.5
31,23429,182017,53756,0.9,1.5
32,9774,46915,160943,0.9,1.5
33,76200,6766,45070,0.9,1.5
34,186148,120907,NA,0.9,1.5
35,NA,17999,160934,0.9,1.5
36,126798,165581,29292,0.9,1.5
37,66585,150921,NA,0.9,1.5
38,117078,99083,161814,0.9,1.5
39,172308,153535,173710,0.9,1.5
40,53166,24231,142204,0.9,1.5
41,120459,90709,NA,0.9,1.5
42,132526,112311,71169,0.9,1.5
43,10962,144410,159394,0.9,1.5
44,132128,NA,29761,0.9,1.5
45,50559,21238,31940,0.9,1.5
46,71354,67850,175067,0.9,1.5
47,167471,74658,39792,0.9,1.5
48,141179,37393,99245,0.9,1.5
49,111664,18470,167809,0.9,1.5
50,111032,61821,175597,0.9,1.5
51,40799,161548,142625,0.9,1.5
52,159706,134241,15485,0.9,1.5
53,71504,70264,147575,0.9,1.5
54,6659,152550,196038,0.9,1.5
55,102592,67954,138419,0.9,1.5
56,80089,85440,134627,0.9,1.5
57,92052,173037,70505,0.9,1.5
58,13452,89633,23844,0.9,1.5
59,141447,30765,162369,0.9,1.5
60,80455,75252,72115,0.9,1.5
61,31684,28362,160292,0.9,1.5
62,137623,56096,182642,0.9,1.5
63,135221,41676,163558,0.9,1.5
64,151976,134863,154221,0.9,1.5
65,179331,109202,171066,0.9,1.5
66,17278,142814,28558,0.9,1.5
67,31042,35029,55969,0.9,1.5
68,162023,190495,75657,0.9,1.5
69,130314,65634,45142,0.9,1.5
70,68781,82256,81723,0.9,1.5
71,46894,33549,27795,0.9,1.5
72,154759,37873,4316,0.9,1.5
73,14246,62615,181892,0.9,1.5
74,122173,43113,113790,0.9,1.5
75,140188,51367,192038,0.9,1.5
76,44300,37440,151563,0.9,1.5
77,141995,154597,185374,0.9,1.5
78,27459,20028,26875,0.9,1.5
79,46792,38829,11169,0.9,1.5
80,142792,112890,175821,0.9,1.5
81,154898,13629,91347,0.9,1.5
82,134437,21562,136048,0.9,1.5
83,75309,137286,11529,0.9,1.5
84,154048,6731,12841,0.9,1.5
85,49353,92676,30241,0.9,1.5
86,104087,175481,NA,0.9,1.5
87,14515,53155,54381,0.9,1.5
88,104236,18060,189977,0.9,1.5
89,29203,42797,8269,0.9,1.5
90,104016,90204,NA,0.9,1.5
91,110742,10359,161501,0.9,1.5
92,60186,48533,101558,0.9,1.5
93,27522,13836,98235,0.9,1.5
94,85658,162105,175862,0.9,1.5
95,166560,77151,119395,0.9,1.5
96,162907,189097,75779,0.9,1.5
97,109216,66411,165396,0.9,1.5
98,100851,142387,159397,0.9,1.5
99,20174,25721,59346,0.9,1.5
100,49659,11116,113049,0.9,1.5
101,5520,114403,25762,0.9,1.5
102,66600,182081,21420,0.9,1.5
103,27885,88013,28385,0.9,1.5
104,NA,172459,149857,0.9,1.5
105,146791,36972,NA,0.9,1.5
106,78166,12098,127591,0.9,1.5
107,107875,167346,67105,0.9,1.5
108,28709,61796,NA,0.9,1.5
109,56587,131355,154987,0.9,1.5
110,81225,119113,55713,0.9,1.5
111,180249,6285,165453,0.9,1.5
112,71598,34947,88705,0.9,1.5
113,150665,46260,159172,0.9,1.5
114,116411,132902,152443,0.9,1.5
115,83676,59569,17250,0.9,1.5
116,165656,154797,141451,0.9,1.5
117,133021,106838,89376,0.9,1.5
118,101281,91438,NA,0.9,1.5
119,61262,137725,183750,0.9,1.5
120,170243,167471,89232,0.9,1.5
121,150977,73540,12267,0.9,1.5
122,61355,117989,50269,0.9,1.5
123,16440,95592,30819,0.9,1.5
124,82330,75195,NA,0.9,1.5
125,4053,96666,111006,0.9,1.5
126,86096,42376,41959,0.9,1.5
127,199134,182457,188849,0.9,1.5
128,141754,196832,18536,0.9,1.5
129,72382,188108,4230,0.9,1.5
130,143345,150693,104525,0.9,1.5
131,180375,175920,103289,0.9,1.5
132,7545,36502,73804,0.9,1.5
133,175803,122140,146277,0.9,1.5
134,54470,169250,196414,0.9,1.5
135,171770,37638,NA,0.9,1.5
136,111136,22340,175191,0.9,1.5
137,102399,161978,83128,0.9,1.5
138,10031,57073,182100,0.9,1.5
139,147282,88556,152895,0.9,1.5
140,168093,93461,74825,0.9,1.5
141,90741,161999,35238,0.9,1.5
142,9061,28118,115060,0.9,1.5
143,138587,39237,191067,0.9,1.5
144,161500,179091,39747,0.9,1.5
145,180330,157929,NA,0.9,1.5
146,150874,100676,159783,0.9,1.5
147,103323,60721,22893,0.9,1.5
148,145787,140810,89245,0.9,1.5
149,160086,188615,197087,0.9,1.5
150,136336,121816,78994,0.9,1.5
151,141068,15000,NA,0.9,1.5
152,118110,74339,NA,0.9,1.5
153,8477,110258,NA,0.9,1.5
154,189118,24291,NA,0.9,1.5
155,100823,60774,74139,0.9,1.5
156,58169,89958,112161,0.9,1.5
157,29368,3954,100561,0.9,1.5
158,14257,8377,193904,0.9,1.5
159,31832,142125,36440,0.9,1.5
160,12277,83327,187197,0.9,1.5
161,192994,14386,147122,0.9,1.5
162,50391,119388,71282,0.9,1.5
163,86330,134005,3382,0.9,1.5
164,150572,166900,NA,0.9,1.5
165,71325,25701,93299,0.9,1.5
166,73795,129706,56691,0.9,1.5
167,163761,156592,63352,0.9,1.5
168,128824,52054,42204,0.9,1.5
169,109775,133102,131582,0.9,1.5
170,194946,147114,131190,0.9,1.5
171,3285,169901,NA,0.9,1.5
172,156577,97461,198254,0.9,1.5
173,109006,4054,20143,0.9,1.5
174,130132,48167,136253,0.9,1.5
175,31163,16093,100393,0.9,1.5
176,71306,40583,172175,0.9,1.5
177,NA,28562,147519,0.9,1.5
178,171073,9379,176984,0.9,1.5
179,59116,54976,NA,0.9,1.5
180,101865,161910,170112,0.9,1.5
181,9456,141594,103770,0.9,1.5
182,171737,27844,150608,0.9,1.5
183,23084,164579,166657,0.9,1.5
184,169400,86895,89682,0.9,1.5
185,127234,154554,59266,0.9,1.5
186,180255,115883,186762,0.9,1.5
187,98989,39606,41283,0.9,1.5
188,28607,145310,43857,0.9,1.5
189,18031,6162,164120,0.9,1.5
190,132182,82435,33236,0.9,1.5
191,13322,55308,27641,0.9,1.5
192,161084,109328,165117,0.9,1.5
193,156658,123646,NA,0.9,1.5
194,60703,115780,34609,0.9,1.5
195,142383,112981,20453,0.9,1.5
196,36950,94589,45080,0.9,1.5
197,35705,153218,48500,0.9,1.5
198,44233,143311,162221,0.9,1.5
199,93856,197937,112806,0.9,1.5
200,55101,172146,29636,0.9,1.5
201,21991,11917,109302,0.9,1.5
202,151866,23845,142821,0.9,1.5
203,97090,49897,7653,0.9,1.5
204,11369,190922,42811,0.9,1.5
