"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,7126,20478,161278,0.5,1.4
2,33765,13354,148485,0.5,1.4
3,5769,3296,123266,0.5,1.4
4,10532,70969,16592,0.5,1.4
5,2817,48806,25545,0.5,1.4
6,151264,17955,40338,0.5,1.4
7,181479,132318,168108,0.5,1.4
8,17979,37599,8152,0.5,1.4
9,61282,97098,39257,0.5,1.4
10,154594,57371,82302,0.5,1.4
11,3686,84586,98832,0.5,1.4
12,154919,121476,38328,0.5,1.4
13,140729,102321,133026,0.5,1.4
14,18963,132159,173470,0.5,1.4
15,143683,11899,60610,0.5,1.4
16,21127,130718,NA,0.5,1.4
17,70039,56324,181649,0.5,1.4
18,118282,180058,43203,0.5,1.4
19,46734,1861,41023,0.5,1.4
20,87506,50386,150103,0.5,1.4
21,139043,6809,119817,0.5,1.4
22,113578,151975,42585,0.5,1.4
23,26204,163713,171039,0.5,1.4
24,5221,29040,192420,0.5,1.4
25,30876,7483,62233,0.5,1.4
26,9855,185307,50621,0.5,1.4
27,167250,22265,103706,0.5,1.4
28,3919,12228,22681,0.5,1.4
29,8028,37720,180068,0.5,1.4
30,177213,72741,137746,0.5,1.4
31,166156,150243,106989,0.5,1.4
32,52970,95936,141436,0.5,1.4
33,51066,66767,14130,0.5,1.4
34,129870,42737,80863,0.5,1.4
35,142463,160073,143683,0.5,1.4
36,91727,18563,28299,0.5,1.4
37,22549,66160,71223,0.5,1.4
38,95060,44307,51355,0.5,1.4
39,30698,2844,151205,0.5,1.4
40,6292,107727,115132,0.5,1.4
41,43177,19346,NA,0.5,1.4
42,160822,167811,NA,0.5,1.4
43,29501,166026,21323,0.5,1.4
44,134479,151668,121528,0.5,1.4
45,80878,34153,131395,0.5,1.4
46,140066,21099,7325,0.5,1.4
47,23913,24152,107448,0.5,1.4
48,41689,136250,107778,0.5,1.4
49,28573,11818,60485,0.5,1.4
50,23095,160478,160331,0.5,1.4
51,155199,165297,23320,0.5,1.4
52,37053,119420,119091,0.5,1.4
53,144944,99510,16302,0.5,1.4
54,128327,163721,92195,0.5,1.4
55,73219,119697,126838,0.5,1.4
56,64022,17000,39449,0.5,1.4
57,24126,160362,47769,0.5,1.4
58,56146,71443,13669,0.5,1.4
