"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,2,39,0.5,0.4
2,9,2,46,0.5,0.4
3,4,2,3,0.5,0.4
4,2,26,19,0.5,0.4
5,2,2,205,0.5,0.4
6,79,340,2,0.5,0.4
7,31,2,2,0.5,0.4
8,107,2,76,0.5,0.4
9,2,2,33,0.5,0.4
10,2,19,2,0.5,0.4
11,2,12,2,0.5,0.4
12,34,2,5,0.5,0.4
13,77,2,85,0.5,0.4
14,2,2,5,0.5,0.4
15,2,2,2,0.5,0.4
16,2,2,2,0.5,0.4
17,4,2,2,0.5,0.4
18,34,42,2,0.5,0.4
19,2,2,2,0.5,0.4
20,2,311,2,0.5,0.4
21,2,38,77,0.5,0.4
22,2,3,2,0.5,0.4
23,10,96,2,0.5,0.4
24,2,2,8,0.5,0.4
25,2,166,2,0.5,0.4
26,2,2,11,0.5,0.4
27,15,2,9,0.5,0.4
28,2,2,4,0.5,0.4
29,2,130,2,0.5,0.4
30,2,2,5,0.5,0.4
31,12,26,32,0.5,0.4
32,2,2,2,0.5,0.4
33,2,4,2,0.5,0.4
34,153,6,2,0.5,0.4
35,2,2,2,0.5,0.4
36,2,2,142,0.5,0.4
37,224,6,3,0.5,0.4
38,36,2,2,0.5,0.4
39,49,105,2,0.5,0.4
40,328,2,2,0.5,0.4
41,2,2,2,0.5,0.4
42,26,5,213,0.5,0.4
43,45,2,5,0.5,0.4
44,13,96,2,0.5,0.4
45,89,2,37,0.5,0.4
46,182,2,87,0.5,0.4
47,2,3,20,0.5,0.4
48,2,7,2,0.5,0.4
49,2,2,2,0.5,0.4
50,4,2,2,0.5,0.4
51,2,9,2,0.5,0.4
52,157,73,2,0.5,0.4
53,2,54,115,0.5,0.4
54,2,2,2,0.5,0.4
55,2,36,2,0.5,0.4
56,2,2,2,0.5,0.4
57,2,2,2,0.5,0.4
58,15,54,133,0.5,0.4
59,118,19,2,0.5,0.4
60,2,2,75,0.5,0.4
61,2,70,2,0.5,0.4
62,2,3,138,0.5,0.4
63,38,31,28,0.5,0.4
64,27,2,2,0.5,0.4
65,46,2,2,0.5,0.4
66,2,90,26,0.5,0.4
67,2,2,2,0.5,0.4
68,115,2,2,0.5,0.4
69,2,2,2,0.5,0.4
70,18,2,4,0.5,0.4
71,216,2,161,0.5,0.4
72,2,2,2,0.5,0.4
73,2,2,17,0.5,0.4
74,2,2,2,0.5,0.4
75,121,2,2,0.5,0.4
76,586,3,144,0.5,0.4
77,13,2,29,0.5,0.4
78,19,187,2,0.5,0.4
79,366,2,143,0.5,0.4
80,39,66,169,0.5,0.4
81,2,2,2,0.5,0.4
82,2,2,2,0.5,0.4
83,2,2,53,0.5,0.4
84,2,56,60,0.5,0.4
85,61,2,2,0.5,0.4
86,2,159,2,0.5,0.4
87,2,2,2,0.5,0.4
88,2,2,19,0.5,0.4
89,2,2,2,0.5,0.4
90,2,2,2,0.5,0.4
91,2,2,2,0.5,0.4
92,70,4,2,0.5,0.4
93,2,2,2,0.5,0.4
94,2,352,2,0.5,0.4
95,2,20,156,0.5,0.4
96,47,2,2,0.5,0.4
97,91,16,2,0.5,0.4
98,2,26,45,0.5,0.4
99,104,2,8,0.5,0.4
100,2,20,2,0.5,0.4
101,2,2,27,0.5,0.4
102,2,2,2,0.5,0.4
103,35,2,2,0.5,0.4
104,47,2,37,0.5,0.4
105,2,2,5,0.5,0.4
106,4,42,2,0.5,0.4
107,2,2,2,0.5,0.4
108,2,2,70,0.5,0.4
109,32,7,2,0.5,0.4
110,3,63,2,0.5,0.4
111,102,2,42,0.5,0.4
112,2,209,2,0.5,0.4
113,4,2,2,0.5,0.4
114,5,2,2,0.5,0.4
115,76,37,19,0.5,0.4
116,2,2,10,0.5,0.4
117,59,2,2,0.5,0.4
118,2,2,2,0.5,0.4
119,19,2,2,0.5,0.4
120,2,2,41,0.5,0.4
121,71,2,84,0.5,0.4
122,2,2,2,0.5,0.4
123,2,2,2,0.5,0.4
124,2,5,4,0.5,0.4
125,2,2,2,0.5,0.4
126,2,2,15,0.5,0.4
127,386,2,2,0.5,0.4
128,2,81,35,0.5,0.4
129,25,2,2,0.5,0.4
130,2,2,163,0.5,0.4
131,2,2,2,0.5,0.4
132,2,13,55,0.5,0.4
133,2,8,10,0.5,0.4
134,101,2,44,0.5,0.4
135,2,2,73,0.5,0.4
136,11,89,2,0.5,0.4
137,161,2,129,0.5,0.4
138,2,34,2,0.5,0.4
139,2,108,5,0.5,0.4
140,2,2,108,0.5,0.4
141,32,2,2,0.5,0.4
142,21,49,2,0.5,0.4
143,2,2,2,0.5,0.4
144,2,2,6,0.5,0.4
145,16,79,2,0.5,0.4
146,2,2,22,0.5,0.4
147,78,17,2,0.5,0.4
148,2,2,7,0.5,0.4
149,2,2,66,0.5,0.4
150,2,2,5,0.5,0.4
151,2,2,4,0.5,0.4
152,2,102,84,0.5,0.4
153,66,2,37,0.5,0.4
154,53,2,161,0.5,0.4
155,2,2,2,0.5,0.4
156,55,2,2,0.5,0.4
157,2,2,2,0.5,0.4
158,57,4,146,0.5,0.4
159,2,2,18,0.5,0.4
160,2,2,23,0.5,0.4
161,2,2,2,0.5,0.4
162,2,2,66,0.5,0.4
163,83,2,49,0.5,0.4
164,3,2,135,0.5,0.4
165,356,2,26,0.5,0.4
166,2,2,9,0.5,0.4
167,5,2,2,0.5,0.4
168,16,16,2,0.5,0.4
169,3,2,61,0.5,0.4
170,2,2,105,0.5,0.4
171,2,2,52,0.5,0.4
172,63,2,10,0.5,0.4
173,2,22,2,0.5,0.4
174,240,8,2,0.5,0.4
175,2,2,2,0.5,0.4
176,89,23,112,0.5,0.4
177,2,24,109,0.5,0.4
178,2,2,282,0.5,0.4
179,2,2,2,0.5,0.4
180,2,54,7,0.5,0.4
181,2,2,2,0.5,0.4
182,2,23,2,0.5,0.4
183,27,8,5,0.5,0.4
184,2,4,113,0.5,0.4
185,2,34,27,0.5,0.4
186,2,2,2,0.5,0.4
187,87,34,157,0.5,0.4
188,96,2,48,0.5,0.4
189,3,15,2,0.5,0.4
190,2,47,2,0.5,0.4
191,2,27,2,0.5,0.4
192,2,2,2,0.5,0.4
193,2,2,8,0.5,0.4
194,100,2,3,0.5,0.4
195,2,3,2,0.5,0.4
196,13,2,3,0.5,0.4
197,38,2,2,0.5,0.4
198,3,2,2,0.5,0.4
199,2,9,2,0.5,0.4
200,2,77,29,0.5,0.4
201,7,61,2,0.5,0.4
202,2,2,45,0.5,0.4
203,70,2,2,0.5,0.4
204,21,21,2,0.5,0.4
205,2,57,2,0.5,0.4
206,2,84,2,0.5,0.4
207,2,2,2,0.5,0.4
208,20,2,2,0.5,0.4
209,2,167,2,0.5,0.4
210,2,2,2,0.5,0.4
211,69,9,148,0.5,0.4
212,2,2,7,0.5,0.4
213,2,5,12,0.5,0.4
214,2,173,2,0.5,0.4
215,2,2,2,0.5,0.4
216,16,2,2,0.5,0.4
217,2,2,2,0.5,0.4
218,2,2,2,0.5,0.4
219,8,18,66,0.5,0.4
220,2,2,2,0.5,0.4
221,10,19,2,0.5,0.4
222,2,2,2,0.5,0.4
223,2,2,76,0.5,0.4
224,2,2,2,0.5,0.4
225,10,28,9,0.5,0.4
226,2,2,2,0.5,0.4
227,19,40,2,0.5,0.4
228,2,2,38,0.5,0.4
229,2,2,23,0.5,0.4
230,2,3,2,0.5,0.4
231,2,399,2,0.5,0.4
232,2,2,13,0.5,0.4
233,2,2,110,0.5,0.4
234,2,38,2,0.5,0.4
235,11,22,2,0.5,0.4
236,32,32,2,0.5,0.4
237,2,2,11,0.5,0.4
238,46,2,160,0.5,0.4
239,2,2,2,0.5,0.4
240,129,2,42,0.5,0.4
241,2,2,2,0.5,0.4
242,3,77,2,0.5,0.4
243,2,262,4,0.5,0.4
244,2,2,37,0.5,0.4
245,2,3,2,0.5,0.4
246,2,2,32,0.5,0.4
247,2,2,2,0.5,0.4
248,2,40,2,0.5,0.4
249,47,2,5,0.5,0.4
250,2,2,2,0.5,0.4
251,77,25,2,0.5,0.4
252,2,2,2,0.5,0.4
253,2,95,75,0.5,0.4
254,2,2,2,0.5,0.4
255,24,2,2,0.5,0.4
256,2,11,2,0.5,0.4
257,2,2,9,0.5,0.4
258,30,4,39,0.5,0.4
259,2,2,88,0.5,0.4
260,91,3,48,0.5,0.4
261,2,2,57,0.5,0.4
262,40,2,2,0.5,0.4
263,29,2,2,0.5,0.4
264,41,10,24,0.5,0.4
265,3,2,32,0.5,0.4
266,2,55,2,0.5,0.4
267,53,2,2,0.5,0.4
268,2,27,2,0.5,0.4
269,12,49,2,0.5,0.4
270,2,2,48,0.5,0.4
271,2,19,2,0.5,0.4
272,2,2,2,0.5,0.4
273,121,2,23,0.5,0.4
274,48,2,82,0.5,0.4
275,2,58,2,0.5,0.4
276,2,2,2,0.5,0.4
277,2,2,4,0.5,0.4
278,2,2,2,0.5,0.4
279,2,107,2,0.5,0.4
280,15,2,2,0.5,0.4
281,2,74,25,0.5,0.4
282,2,2,77,0.5,0.4
283,21,2,2,0.5,0.4
284,2,2,2,0.5,0.4
285,92,4,2,0.5,0.4
286,2,2,2,0.5,0.4
287,2,60,21,0.5,0.4
288,64,63,94,0.5,0.4
289,34,2,2,0.5,0.4
290,2,2,55,0.5,0.4
291,2,2,89,0.5,0.4
292,7,11,2,0.5,0.4
293,2,2,32,0.5,0.4
294,11,2,17,0.5,0.4
295,2,37,2,0.5,0.4
296,2,2,3,0.5,0.4
297,3,2,52,0.5,0.4
298,2,7,69,0.5,0.4
299,5,16,3,0.5,0.4
300,77,5,17,0.5,0.4
301,2,7,2,0.5,0.4
302,2,2,15,0.5,0.4
303,2,2,196,0.5,0.4
304,2,2,23,0.5,0.4
305,28,2,2,0.5,0.4
306,2,2,187,0.5,0.4
307,2,99,2,0.5,0.4
308,86,2,2,0.5,0.4
309,7,36,2,0.5,0.4
310,2,2,154,0.5,0.4
311,2,132,27,0.5,0.4
312,2,66,40,0.5,0.4
313,2,2,8,0.5,0.4
314,2,2,2,0.5,0.4
315,2,13,2,0.5,0.4
316,23,3,34,0.5,0.4
317,2,5,27,0.5,0.4
318,4,66,2,0.5,0.4
319,2,2,48,0.5,0.4
320,2,17,2,0.5,0.4
321,19,2,109,0.5,0.4
322,4,2,68,0.5,0.4
323,2,2,2,0.5,0.4
324,26,2,2,0.5,0.4
325,97,152,2,0.5,0.4
326,33,2,2,0.5,0.4
327,21,78,2,0.5,0.4
328,2,2,2,0.5,0.4
329,2,2,2,0.5,0.4
330,41,2,36,0.5,0.4
331,2,62,75,0.5,0.4
332,2,2,12,0.5,0.4
333,2,2,2,0.5,0.4
334,2,2,76,0.5,0.4
335,33,33,2,0.5,0.4
336,2,3,2,0.5,0.4
337,2,50,2,0.5,0.4
338,2,2,21,0.5,0.4
339,7,33,2,0.5,0.4
340,2,85,2,0.5,0.4
341,38,5,23,0.5,0.4
342,48,2,86,0.5,0.4
343,2,6,3,0.5,0.4
344,2,2,10,0.5,0.4
345,71,2,2,0.5,0.4
346,2,2,2,0.5,0.4
