"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,2,2,0.5,0.9
2,70,16,20,0.5,0.9
3,35,13,2,0.5,0.9
4,2,117,15,0.5,0.9
5,4,2,2,0.5,0.9
6,2,2,9,0.5,0.9
7,4,2,16,0.5,0.9
8,3,6,2,0.5,0.9
9,203,75,123,0.5,0.9
10,26,2,165,0.5,0.9
11,2,2,105,0.5,0.9
12,53,2,2,0.5,0.9
13,2,2,145,0.5,0.9
14,2,2,72,0.5,0.9
15,2,214,2,0.5,0.9
16,126,2,24,0.5,0.9
17,34,70,38,0.5,0.9
18,2,2,2,0.5,0.9
19,63,2,2,0.5,0.9
20,2,2,423,0.5,0.9
21,2,2,2,0.5,0.9
22,92,2,35,0.5,0.9
23,36,27,21,0.5,0.9
24,2,62,27,0.5,0.9
25,2,2,2,0.5,0.9
26,2,12,2,0.5,0.9
27,54,2,2,0.5,0.9
28,15,16,2,0.5,0.9
29,2,12,4,0.5,0.9
30,2,3,2,0.5,0.9
31,78,2,23,0.5,0.9
32,124,108,2,0.5,0.9
33,2,10,9,0.5,0.9
34,39,2,2,0.5,0.9
35,2,2,2,0.5,0.9
36,29,2,2,0.5,0.9
37,17,55,2,0.5,0.9
38,3,158,3,0.5,0.9
39,2,2,2,0.5,0.9
40,2,2,2,0.5,0.9
41,2,24,2,0.5,0.9
42,26,104,3,0.5,0.9
43,2,2,2,0.5,0.9
44,58,2,2,0.5,0.9
45,2,2,2,0.5,0.9
46,2,76,2,0.5,0.9
47,2,24,12,0.5,0.9
48,24,2,2,0.5,0.9
49,2,2,2,0.5,0.9
50,2,2,7,0.5,0.9
51,3,36,2,0.5,0.9
52,2,42,239,0.5,0.9
53,2,2,30,0.5,0.9
54,51,3,41,0.5,0.9
55,2,2,163,0.5,0.9
56,2,2,60,0.5,0.9
57,22,2,2,0.5,0.9
58,2,2,187,0.5,0.9
59,154,2,11,0.5,0.9
60,12,2,22,0.5,0.9
61,22,91,2,0.5,0.9
62,18,2,2,0.5,0.9
63,3,32,47,0.5,0.9
64,2,66,7,0.5,0.9
65,137,11,2,0.5,0.9
66,64,2,2,0.5,0.9
67,14,164,10,0.5,0.9
68,18,2,2,0.5,0.9
69,9,19,7,0.5,0.9
70,2,2,3,0.5,0.9
71,2,2,2,0.5,0.9
72,25,2,2,0.5,0.9
73,2,33,2,0.5,0.9
74,2,3,2,0.5,0.9
75,2,6,23,0.5,0.9
76,2,2,2,0.5,0.9
77,2,45,11,0.5,0.9
78,2,119,90,0.5,0.9
79,44,2,106,0.5,0.9
80,74,3,2,0.5,0.9
81,2,20,2,0.5,0.9
82,2,2,2,0.5,0.9
83,2,21,39,0.5,0.9
84,2,2,2,0.5,0.9
85,2,2,2,0.5,0.9
86,2,30,2,0.5,0.9
87,127,2,2,0.5,0.9
88,2,299,23,0.5,0.9
89,47,107,162,0.5,0.9
90,58,2,154,0.5,0.9
91,71,2,2,0.5,0.9
92,76,220,26,0.5,0.9
93,2,2,2,0.5,0.9
94,2,21,29,0.5,0.9
95,105,8,11,0.5,0.9
96,2,250,125,0.5,0.9
97,2,2,154,0.5,0.9
98,91,2,87,0.5,0.9
99,2,2,2,0.5,0.9
100,29,2,2,0.5,0.9
101,11,2,14,0.5,0.9
102,2,8,14,0.5,0.9
