"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,75,25,19,0.1,0.2
2,19,31,21,0.1,0.2
3,26,24,19,0.1,0.2
4,39,36,9,0.1,0.2
5,27,31,125,0.1,0.2
6,41,NA,43,0.1,0.2
7,18,37,46,0.1,0.2
8,8,25,24,0.1,0.2
9,18,41,14,0.1,0.2
10,145,16,20,0.1,0.2
11,35,13,24,0.1,0.2
12,34,23,10,0.1,0.2
13,10,197,14,0.1,0.2
14,NA,34,41,0.1,0.2
15,16,21,135,0.1,0.2
16,19,23,30,0.1,0.2
17,37,34,46,0.1,0.2
18,27,50,28,0.1,0.2
19,43,23,143,0.1,0.2
20,34,10,17,0.1,0.2
21,26,NA,20,0.1,0.2
22,17,52,NA,0.1,0.2
23,NA,26,23,0.1,0.2
24,17,22,31,0.1,0.2
25,NA,84,61,0.1,0.2
26,37,17,26,0.1,0.2
27,NA,30,35,0.1,0.2
28,21,82,16,0.1,0.2
29,16,23,14,0.1,0.2
30,27,9,NA,0.1,0.2
31,58,NA,11,0.1,0.2
32,15,18,46,0.1,0.2
33,48,43,38,0.1,0.2
34,NA,26,22,0.1,0.2
35,26,14,52,0.1,0.2
36,10,64,13,0.1,0.2
37,26,16,136,0.1,0.2
38,27,NA,50,0.1,0.2
39,56,NA,26,0.1,0.2
40,25,NA,34,0.1,0.2
41,NA,219,19,0.1,0.2
42,132,24,NA,0.1,0.2
43,NA,33,124,0.1,0.2
44,21,23,97,0.1,0.2
45,18,86,35,0.1,0.2
46,11,196,15,0.1,0.2
47,11,NA,12,0.1,0.2
48,91,48,37,0.1,0.2
49,25,36,13,0.1,0.2
50,203,NA,26,0.1,0.2
51,17,19,35,0.1,0.2
52,172,18,22,0.1,0.2
53,27,33,48,0.1,0.2
54,23,26,26,0.1,0.2
55,NA,49,34,0.1,0.2
56,33,42,17,0.1,0.2
57,39,17,64,0.1,0.2
58,26,46,70,0.1,0.2
59,18,66,19,0.1,0.2
60,126,30,16,0.1,0.2
61,26,21,60,0.1,0.2
62,77,23,46,0.1,0.2
63,46,9,32,0.1,0.2
64,12,50,34,0.1,0.2
65,45,19,49,0.1,0.2
66,53,27,22,0.1,0.2
67,82,11,64,0.1,0.2
68,26,15,20,0.1,0.2
69,22,57,31,0.1,0.2
70,49,14,153,0.1,0.2
71,19,NA,28,0.1,0.2
72,9,20,99,0.1,0.2
73,50,28,27,0.1,0.2
74,29,31,16,0.1,0.2
75,13,18,23,0.1,0.2
76,10,27,42,0.1,0.2
77,32,15,52,0.1,0.2
