"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,199571,190259,NA,0.5,2.6
2,NA,190995,196425,0.5,2.6
3,NA,184457,NA,0.5,2.6
4,NA,184827,195250,0.5,2.6
5,NA,184692,NA,0.5,2.6
6,185658,175948,NA,0.5,2.6
7,NA,192210,NA,0.5,2.6
8,NA,180495,NA,0.5,2.6
9,NA,178052,NA,0.5,2.6
10,NA,181514,NA,0.5,2.6
11,199923,NA,NA,0.5,2.6
12,NA,NA,NA,0.5,2.6
13,NA,196187,NA,0.5,2.6
14,NA,182961,NA,0.5,2.6
15,180852,198112,NA,0.5,2.6
16,189742,NA,NA,0.5,2.6
17,NA,180658,NA,0.5,2.6
18,194656,NA,NA,0.5,2.6
19,NA,196145,NA,0.5,2.6
20,NA,191307,NA,0.5,2.6
21,NA,187958,NA,0.5,2.6
22,NA,194155,NA,0.5,2.6
23,193602,NA,NA,0.5,2.6
24,NA,190465,NA,0.5,2.6
25,NA,191302,NA,0.5,2.6
26,NA,185105,NA,0.5,2.6
27,192313,183739,NA,0.5,2.6
28,NA,195226,NA,0.5,2.6
29,NA,189949,NA,0.5,2.6
30,193024,190856,NA,0.5,2.6
31,187703,NA,NA,0.5,2.6
32,192844,NA,NA,0.5,2.6
33,NA,177506,NA,0.5,2.6
34,181677,186759,NA,0.5,2.6
35,NA,198116,NA,0.5,2.6
36,NA,194608,NA,0.5,2.6
37,NA,179446,NA,0.5,2.6
38,NA,190205,NA,0.5,2.6
39,185532,195967,NA,0.5,2.6
40,199982,193168,NA,0.5,2.6
41,NA,198696,NA,0.5,2.6
42,NA,168453,NA,0.5,2.6
43,NA,NA,NA,0.5,2.6
44,195686,181463,NA,0.5,2.6
45,NA,193976,NA,0.5,2.6
46,NA,NA,NA,0.5,2.6
47,193105,176843,NA,0.5,2.6
48,193115,177546,NA,0.5,2.6
49,NA,NA,NA,0.5,2.6
50,NA,185585,NA,0.5,2.6
51,190984,175644,NA,0.5,2.6
52,NA,174391,NA,0.5,2.6
53,NA,179042,NA,0.5,2.6
54,NA,NA,NA,0.5,2.6
55,NA,NA,NA,0.5,2.6
56,NA,183362,NA,0.5,2.6
57,NA,194906,NA,0.5,2.6
58,NA,187157,NA,0.5,2.6
59,NA,176812,NA,0.5,2.6
60,NA,NA,NA,0.5,2.6
61,197428,193522,NA,0.5,2.6
62,188659,NA,NA,0.5,2.6
63,NA,172362,NA,0.5,2.6
64,NA,187084,NA,0.5,2.6
65,NA,194967,NA,0.5,2.6
66,NA,184392,NA,0.5,2.6
67,NA,168794,NA,0.5,2.6
68,NA,NA,NA,0.5,2.6
69,NA,181075,NA,0.5,2.6
70,174938,190065,NA,0.5,2.6
71,NA,NA,199369,0.5,2.6
72,NA,189213,NA,0.5,2.6
73,NA,177672,NA,0.5,2.6
74,NA,NA,NA,0.5,2.6
75,NA,NA,NA,0.5,2.6
76,NA,188522,NA,0.5,2.6
77,NA,NA,NA,0.5,2.6
78,NA,179483,NA,0.5,2.6
79,NA,193636,197767,0.5,2.6
80,193106,NA,NA,0.5,2.6
81,198809,182916,NA,0.5,2.6
82,188689,177153,NA,0.5,2.6
83,190972,186243,NA,0.5,2.6
84,176774,NA,NA,0.5,2.6
85,NA,177352,NA,0.5,2.6
86,NA,NA,NA,0.5,2.6
87,184992,185200,NA,0.5,2.6
88,NA,190984,NA,0.5,2.6
89,NA,193445,NA,0.5,2.6
90,191335,185437,NA,0.5,2.6
91,181592,NA,NA,0.5,2.6
92,196817,180324,NA,0.5,2.6
93,194125,189605,NA,0.5,2.6
94,NA,190990,NA,0.5,2.6
95,193829,187503,NA,0.5,2.6
96,NA,186236,NA,0.5,2.6
97,NA,190022,NA,0.5,2.6
98,NA,183950,NA,0.5,2.6
99,NA,181906,NA,0.5,2.6
100,198680,191730,198818,0.5,2.6
101,NA,177901,NA,0.5,2.6
102,NA,183876,NA,0.5,2.6
103,NA,178760,NA,0.5,2.6
