"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,188538,NA,0.9,2.2
2,NA,188068,NA,0.9,2.2
3,NA,179417,NA,0.9,2.2
4,NA,NA,NA,0.9,2.2
5,NA,199320,NA,0.9,2.2
6,NA,165183,NA,0.9,2.2
7,NA,187852,NA,0.9,2.2
8,197258,186046,NA,0.9,2.2
9,199119,NA,NA,0.9,2.2
10,195417,176878,NA,0.9,2.2
11,186928,187527,NA,0.9,2.2
12,NA,183701,NA,0.9,2.2
13,NA,187640,NA,0.9,2.2
14,NA,185118,NA,0.9,2.2
15,NA,199957,NA,0.9,2.2
16,NA,180702,197147,0.9,2.2
17,NA,184368,NA,0.9,2.2
18,NA,197255,199180,0.9,2.2
19,NA,NA,NA,0.9,2.2
20,175798,NA,NA,0.9,2.2
21,NA,NA,NA,0.9,2.2
22,NA,183789,NA,0.9,2.2
23,190949,180194,NA,0.9,2.2
24,197955,163796,197165,0.9,2.2
25,NA,NA,NA,0.9,2.2
26,185393,NA,NA,0.9,2.2
27,NA,NA,NA,0.9,2.2
28,NA,NA,NA,0.9,2.2
29,177358,NA,NA,0.9,2.2
30,NA,182353,NA,0.9,2.2
31,NA,NA,NA,0.9,2.2
32,NA,169773,NA,0.9,2.2
33,NA,189261,NA,0.9,2.2
34,NA,NA,194381,0.9,2.2
35,NA,198949,NA,0.9,2.2
36,NA,NA,NA,0.9,2.2
37,188192,173494,NA,0.9,2.2
38,NA,NA,199885,0.9,2.2
39,NA,NA,182620,0.9,2.2
40,NA,181003,NA,0.9,2.2
41,NA,190824,NA,0.9,2.2
42,NA,199577,NA,0.9,2.2
43,NA,168338,NA,0.9,2.2
44,198981,NA,NA,0.9,2.2
45,192044,NA,NA,0.9,2.2
46,182591,190543,NA,0.9,2.2
47,NA,NA,NA,0.9,2.2
48,NA,191072,197893,0.9,2.2
49,NA,183160,NA,0.9,2.2
50,NA,NA,NA,0.9,2.2
51,199597,189341,NA,0.9,2.2
52,185289,180125,NA,0.9,2.2
53,NA,171322,NA,0.9,2.2
54,NA,183651,NA,0.9,2.2
55,182132,NA,NA,0.9,2.2
56,NA,NA,NA,0.9,2.2
57,NA,196112,NA,0.9,2.2
58,NA,NA,NA,0.9,2.2
59,NA,NA,NA,0.9,2.2
60,NA,NA,NA,0.9,2.2
61,NA,195833,NA,0.9,2.2
62,NA,NA,NA,0.9,2.2
63,NA,187864,NA,0.9,2.2
64,NA,182594,NA,0.9,2.2
65,NA,188292,NA,0.9,2.2
66,NA,NA,NA,0.9,2.2
67,NA,NA,NA,0.9,2.2
68,NA,177199,NA,0.9,2.2
69,NA,157102,NA,0.9,2.2
70,NA,NA,NA,0.9,2.2
71,NA,174889,NA,0.9,2.2
72,NA,NA,NA,0.9,2.2
73,195144,179679,NA,0.9,2.2
74,199783,NA,NA,0.9,2.2
75,186775,NA,NA,0.9,2.2
76,NA,199601,NA,0.9,2.2
77,NA,183499,NA,0.9,2.2
78,NA,NA,NA,0.9,2.2
79,NA,NA,NA,0.9,2.2
80,188328,184733,NA,0.9,2.2
81,NA,184115,NA,0.9,2.2
82,191990,192242,NA,0.9,2.2
83,NA,168698,NA,0.9,2.2
84,NA,NA,NA,0.9,2.2
85,NA,NA,NA,0.9,2.2
86,NA,NA,NA,0.9,2.2
87,NA,169032,NA,0.9,2.2
88,NA,NA,NA,0.9,2.2
89,NA,177886,NA,0.9,2.2
90,NA,NA,NA,0.9,2.2
91,NA,NA,NA,0.9,2.2
92,169367,183923,NA,0.9,2.2
93,193845,196335,NA,0.9,2.2
94,NA,NA,NA,0.9,2.2
95,194178,196200,NA,0.9,2.2
96,NA,185701,NA,0.9,2.2
97,184746,NA,NA,0.9,2.2
98,186663,194034,NA,0.9,2.2
99,NA,NA,NA,0.9,2.2
100,NA,188003,NA,0.9,2.2
101,NA,NA,NA,0.9,2.2
102,180894,189538,NA,0.9,2.2
103,167413,NA,NA,0.9,2.2
104,191723,163331,NA,0.9,2.2
105,NA,NA,NA,0.9,2.2
106,NA,NA,NA,0.9,2.2
107,NA,198762,NA,0.9,2.2
108,NA,185765,189475,0.9,2.2
109,NA,186815,NA,0.9,2.2
110,NA,NA,NA,0.9,2.2
111,192998,NA,NA,0.9,2.2
112,NA,188582,NA,0.9,2.2
113,NA,178002,NA,0.9,2.2
114,NA,NA,NA,0.9,2.2
115,NA,NA,NA,0.9,2.2
116,NA,153915,NA,0.9,2.2
117,NA,NA,NA,0.9,2.2
118,NA,174302,NA,0.9,2.2
119,NA,195149,NA,0.9,2.2
120,189722,183252,NA,0.9,2.2
121,189899,NA,198277,0.9,2.2
122,161635,NA,173088,0.9,2.2
123,198434,NA,NA,0.9,2.2
124,196686,NA,NA,0.9,2.2
125,NA,NA,NA,0.9,2.2
126,NA,192909,NA,0.9,2.2
127,NA,177242,176448,0.9,2.2
128,NA,190105,NA,0.9,2.2
129,NA,176376,196425,0.9,2.2
130,NA,NA,NA,0.9,2.2
131,NA,181248,170036,0.9,2.2
132,NA,198385,NA,0.9,2.2
133,NA,179310,NA,0.9,2.2
134,NA,188016,178340,0.9,2.2
135,184028,NA,NA,0.9,2.2
