"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,NA,156614,153220,0.1,2.3
2,NA,166924,174616,0.1,2.3
3,165169,165168,180480,0.1,2.3
4,147820,176426,126233,0.1,2.3
5,171784,167201,163469,0.1,2.3
6,183914,169111,194345,0.1,2.3
7,161277,167327,185007,0.1,2.3
8,184353,108737,198597,0.1,2.3
9,192094,162248,176153,0.1,2.3
10,188997,150075,161316,0.1,2.3
11,179959,159548,144752,0.1,2.3
12,164821,173160,177365,0.1,2.3
13,176634,174795,130825,0.1,2.3
14,176901,168894,NA,0.1,2.3
15,161745,167194,NA,0.1,2.3
16,85123,179177,173272,0.1,2.3
17,170436,168117,183218,0.1,2.3
18,NA,168525,171396,0.1,2.3
19,155261,NA,NA,0.1,2.3
20,172816,154283,168148,0.1,2.3
21,NA,179915,193744,0.1,2.3
22,NA,NA,NA,0.1,2.3
23,NA,194251,NA,0.1,2.3
24,NA,188390,NA,0.1,2.3
25,167965,160342,163001,0.1,2.3
26,186905,198538,NA,0.1,2.3
27,189601,161242,169752,0.1,2.3
28,171228,148397,NA,0.1,2.3
29,168021,159867,NA,0.1,2.3
30,195965,173164,NA,0.1,2.3
31,195911,172660,174530,0.1,2.3
32,NA,167735,165496,0.1,2.3
33,178813,163714,179239,0.1,2.3
34,NA,158943,NA,0.1,2.3
35,166090,NA,144920,0.1,2.3
36,158602,186050,164446,0.1,2.3
37,187472,173344,183559,0.1,2.3
38,182646,172883,NA,0.1,2.3
39,178339,161021,NA,0.1,2.3
40,142021,136032,170704,0.1,2.3
41,140190,182142,NA,0.1,2.3
42,166608,177274,181176,0.1,2.3
43,83103,171285,163195,0.1,2.3
44,178859,160564,163119,0.1,2.3
45,120186,139233,NA,0.1,2.3
46,189035,169879,NA,0.1,2.3
47,172400,159941,145782,0.1,2.3
48,177047,152826,NA,0.1,2.3
49,181594,167940,183434,0.1,2.3
50,177054,142688,182746,0.1,2.3
51,173107,155753,112748,0.1,2.3
52,160537,70642,120161,0.1,2.3
53,175621,176668,150426,0.1,2.3
54,152505,175429,176807,0.1,2.3
55,NA,170890,164452,0.1,2.3
56,183637,169128,174521,0.1,2.3
57,164826,160283,178233,0.1,2.3
58,NA,176835,183153,0.1,2.3
59,132003,191574,NA,0.1,2.3
60,168965,168607,161585,0.1,2.3
61,NA,189971,NA,0.1,2.3
62,NA,151780,162043,0.1,2.3
63,NA,156755,181903,0.1,2.3
64,185561,150951,NA,0.1,2.3
65,174335,144901,NA,0.1,2.3
66,NA,174619,NA,0.1,2.3
67,162938,138424,199878,0.1,2.3
68,170612,163117,NA,0.1,2.3
69,158678,179897,171456,0.1,2.3
70,NA,145009,161060,0.1,2.3
71,159657,195852,157908,0.1,2.3
72,157529,174078,169591,0.1,2.3
73,187978,178124,NA,0.1,2.3
74,147248,164515,187479,0.1,2.3
75,NA,165519,154137,0.1,2.3
76,NA,181971,165462,0.1,2.3
77,NA,169576,148503,0.1,2.3
78,177963,149558,160708,0.1,2.3
