"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,143279,116733,95546,0.9,1.7
2,57953,NA,60941,0.9,1.7
3,172390,138459,NA,0.9,1.7
4,164788,16778,40292,0.9,1.7
5,NA,192585,NA,0.9,1.7
6,NA,179905,49900,0.9,1.7
7,116866,170707,NA,0.9,1.7
8,97228,148710,132742,0.9,1.7
9,47930,79397,141914,0.9,1.7
10,176904,17566,NA,0.9,1.7
11,NA,102795,NA,0.9,1.7
12,43187,144616,NA,0.9,1.7
13,176219,72590,161096,0.9,1.7
14,36372,37436,77042,0.9,1.7
15,30259,163738,NA,0.9,1.7
16,119390,154411,172588,0.9,1.7
17,107006,78760,135883,0.9,1.7
18,192466,63233,NA,0.9,1.7
19,12024,132837,NA,0.9,1.7
20,162577,180318,57681,0.9,1.7
21,37159,117071,52915,0.9,1.7
22,197522,57318,161980,0.9,1.7
23,111799,165366,NA,0.9,1.7
24,63462,82550,NA,0.9,1.7
25,122551,172827,NA,0.9,1.7
26,NA,97405,8127,0.9,1.7
27,199968,168928,NA,0.9,1.7
28,187255,97029,174022,0.9,1.7
29,112462,131123,195392,0.9,1.7
30,21983,11424,143701,0.9,1.7
31,62127,195857,50471,0.9,1.7
32,77555,NA,NA,0.9,1.7
33,174431,185082,NA,0.9,1.7
34,191129,55336,NA,0.9,1.7
35,NA,70145,NA,0.9,1.7
36,191058,72206,NA,0.9,1.7
37,90527,NA,25541,0.9,1.7
38,194415,152334,NA,0.9,1.7
39,170658,178046,NA,0.9,1.7
40,185374,63935,NA,0.9,1.7
41,39029,171972,16373,0.9,1.7
42,57105,114228,NA,0.9,1.7
43,180415,145874,NA,0.9,1.7
44,101414,97481,NA,0.9,1.7
45,52972,166176,169276,0.9,1.7
46,188380,158072,NA,0.9,1.7
47,178196,132227,170729,0.9,1.7
48,53919,182625,NA,0.9,1.7
49,160275,49236,NA,0.9,1.7
50,187841,51073,170636,0.9,1.7
51,186760,121374,NA,0.9,1.7
52,175553,189435,NA,0.9,1.7
53,19481,NA,58253,0.9,1.7
54,163560,167609,150251,0.9,1.7
55,198686,181943,90022,0.9,1.7
56,185004,176121,195699,0.9,1.7
57,171777,28965,NA,0.9,1.7
58,148816,180037,131163,0.9,1.7
59,163827,122669,NA,0.9,1.7
60,96116,153364,189144,0.9,1.7
61,102468,69424,185121,0.9,1.7
62,50608,20529,43698,0.9,1.7
63,176082,140540,194160,0.9,1.7
64,60969,179429,NA,0.9,1.7
65,14421,135139,NA,0.9,1.7
66,133834,103815,NA,0.9,1.7
67,175818,160962,171546,0.9,1.7
68,168600,89544,62868,0.9,1.7
69,162813,116536,196524,0.9,1.7
70,105501,130991,NA,0.9,1.7
71,30541,97433,179679,0.9,1.7
72,87834,162222,NA,0.9,1.7
73,NA,86042,16611,0.9,1.7
74,88097,125086,NA,0.9,1.7
75,NA,26153,NA,0.9,1.7
76,191440,40307,NA,0.9,1.7
77,NA,180050,183171,0.9,1.7
78,77414,15838,NA,0.9,1.7
79,132671,136884,177930,0.9,1.7
80,157432,80180,NA,0.9,1.7
81,73534,196258,103249,0.9,1.7
82,187247,NA,NA,0.9,1.7
83,158255,160642,100612,0.9,1.7
84,151541,166637,141057,0.9,1.7
85,70227,79220,NA,0.9,1.7
86,84509,84894,NA,0.9,1.7
87,171981,46631,30445,0.9,1.7
88,NA,94640,97160,0.9,1.7
89,184212,NA,NA,0.9,1.7
90,138355,195968,NA,0.9,1.7
91,160918,187015,140635,0.9,1.7
92,NA,53503,NA,0.9,1.7
93,NA,172836,NA,0.9,1.7
94,77036,170419,36388,0.9,1.7
95,179660,153084,193395,0.9,1.7
96,NA,NA,127031,0.9,1.7
97,NA,NA,NA,0.9,1.7
98,56801,175099,159774,0.9,1.7
99,67178,107598,NA,0.9,1.7
100,35589,74768,NA,0.9,1.7
101,159134,135487,NA,0.9,1.7
102,36644,170802,NA,0.9,1.7
103,189366,128080,94168,0.9,1.7
104,48973,NA,17398,0.9,1.7
105,NA,66057,NA,0.9,1.7
106,86713,54736,72121,0.9,1.7
107,184206,NA,NA,0.9,1.7
108,92995,97293,23555,0.9,1.7
109,121279,178517,NA,0.9,1.7
110,100533,132538,NA,0.9,1.7
111,23285,166448,NA,0.9,1.7
112,89041,149330,NA,0.9,1.7
113,31810,NA,190030,0.9,1.7
114,16807,170940,39699,0.9,1.7
115,175250,154716,NA,0.9,1.7
116,28199,NA,11634,0.9,1.7
117,132422,131934,107123,0.9,1.7
118,NA,193403,50530,0.9,1.7
119,171536,146272,170500,0.9,1.7
120,97234,178880,NA,0.9,1.7
121,180147,8603,168944,0.9,1.7
122,23630,173928,193359,0.9,1.7
123,164162,48608,NA,0.9,1.7
124,107241,154084,NA,0.9,1.7
125,155361,41372,174527,0.9,1.7
126,69116,187869,174068,0.9,1.7
127,159763,159983,NA,0.9,1.7
128,NA,59440,178923,0.9,1.7
129,NA,170553,NA,0.9,1.7
130,152992,137432,121344,0.9,1.7
131,58727,160464,NA,0.9,1.7
132,186363,137083,138892,0.9,1.7
133,168769,114320,53450,0.9,1.7
134,NA,NA,134820,0.9,1.7
135,147337,NA,NA,0.9,1.7
136,138603,38901,NA,0.9,1.7
137,136180,152517,83540,0.9,1.7
138,54111,169616,182598,0.9,1.7
139,183520,187291,NA,0.9,1.7
140,150321,164494,NA,0.9,1.7
141,169823,NA,161182,0.9,1.7
142,NA,174895,179117,0.9,1.7
143,151257,110671,NA,0.9,1.7
144,165110,46639,NA,0.9,1.7
145,180370,NA,56110,0.9,1.7
146,124318,43094,NA,0.9,1.7
147,NA,173507,196438,0.9,1.7
148,NA,148360,88986,0.9,1.7
149,NA,NA,164022,0.9,1.7
150,31848,107166,58977,0.9,1.7
151,NA,152305,184400,0.9,1.7
152,171176,158111,NA,0.9,1.7
153,163335,154091,NA,0.9,1.7
154,129106,144777,NA,0.9,1.7
155,15645,173846,NA,0.9,1.7
156,87957,136782,161061,0.9,1.7
157,19112,147181,155913,0.9,1.7
158,101106,192660,36460,0.9,1.7
159,148462,127388,163849,0.9,1.7
160,59472,32576,NA,0.9,1.7
161,25575,82509,NA,0.9,1.7
162,NA,80054,182149,0.9,1.7
163,141535,41226,NA,0.9,1.7
164,6289,123369,NA,0.9,1.7
165,NA,144725,NA,0.9,1.7
166,21314,184505,173303,0.9,1.7
167,164122,168494,77139,0.9,1.7
168,188017,132799,NA,0.9,1.7
169,162861,163912,25775,0.9,1.7
170,61387,22938,NA,0.9,1.7
171,NA,184462,169327,0.9,1.7
172,53844,27359,9454,0.9,1.7
173,140576,161609,190646,0.9,1.7
174,123705,153373,NA,0.9,1.7
175,NA,124420,31577,0.9,1.7
176,14705,192677,22572,0.9,1.7
177,106325,142821,181938,0.9,1.7
178,58133,163977,NA,0.9,1.7
179,152334,183499,NA,0.9,1.7
180,117352,158430,170777,0.9,1.7
181,130998,183972,167023,0.9,1.7
182,160287,161638,NA,0.9,1.7
183,NA,74475,NA,0.9,1.7
184,164060,NA,193570,0.9,1.7
185,182180,137722,NA,0.9,1.7
186,NA,167621,31705,0.9,1.7
187,130305,170837,NA,0.9,1.7
188,182775,171828,185007,0.9,1.7
189,92805,166289,NA,0.9,1.7
190,NA,177924,NA,0.9,1.7
191,157590,171151,168700,0.9,1.7
192,165791,162865,NA,0.9,1.7
193,183562,NA,25246,0.9,1.7
194,42384,106585,184440,0.9,1.7
195,54531,149502,129482,0.9,1.7
196,74185,174282,159926,0.9,1.7
197,128634,88787,50271,0.9,1.7
198,79764,86217,137425,0.9,1.7
199,197006,NA,NA,0.9,1.7
200,125291,163417,143955,0.9,1.7
201,129016,157226,NA,0.9,1.7
202,NA,153121,170466,0.9,1.7
203,151063,87919,NA,0.9,1.7
204,85163,95080,78639,0.9,1.7
205,82477,13034,NA,0.9,1.7
206,170740,152392,NA,0.9,1.7
207,189580,161913,NA,0.9,1.7
208,139109,199056,191734,0.9,1.7
209,NA,123989,57839,0.9,1.7
210,25394,163515,186975,0.9,1.7
211,NA,186318,143936,0.9,1.7
212,NA,105655,189226,0.9,1.7
213,12131,59677,NA,0.9,1.7
214,99342,NA,188665,0.9,1.7
215,64257,178099,130140,0.9,1.7
216,NA,132755,87650,0.9,1.7
217,110286,65911,180113,0.9,1.7
218,NA,154066,67759,0.9,1.7
219,95432,155732,NA,0.9,1.7
220,111445,NA,70141,0.9,1.7
221,18074,114815,92079,0.9,1.7
222,174421,94291,182651,0.9,1.7
223,60198,178068,105392,0.9,1.7
224,167202,119221,188882,0.9,1.7
225,173325,55970,186434,0.9,1.7
226,18283,87012,NA,0.9,1.7
227,187950,NA,NA,0.9,1.7
228,NA,179939,140333,0.9,1.7
229,118842,70831,174423,0.9,1.7
230,NA,15160,170404,0.9,1.7
231,192859,57312,176577,0.9,1.7
232,NA,NA,27875,0.9,1.7
233,152828,78168,33926,0.9,1.7
234,NA,122608,165479,0.9,1.7
235,54482,127287,NA,0.9,1.7
