"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,28,12,24,0.1,0.9
2,39,33,25,0.1,0.9
3,11,18,15,0.1,0.9
4,88,20,21,0.1,0.9
5,28,53,29,0.1,0.9
6,11,23,31,0.1,0.9
7,40,48,37,0.1,0.9
8,31,17,81,0.1,0.9
9,27,63,30,0.1,0.9
10,13,25,18,0.1,0.9
11,19,9,23,0.1,0.9
12,28,46,53,0.1,0.9
13,22,15,27,0.1,0.9
14,18,14,19,0.1,0.9
15,28,50,14,0.1,0.9
16,43,43,34,0.1,0.9
17,19,13,39,0.1,0.9
18,40,28,92,0.1,0.9
19,37,31,31,0.1,0.9
20,18,28,17,0.1,0.9
21,24,101,23,0.1,0.9
22,20,11,10,0.1,0.9
23,64,39,6,0.1,0.9
24,36,15,55,0.1,0.9
25,41,10,28,0.1,0.9
26,19,35,33,0.1,0.9
27,25,16,26,0.1,0.9
28,70,19,11,0.1,0.9
29,21,24,21,0.1,0.9
30,21,21,21,0.1,0.9
31,23,18,16,0.1,0.9
32,16,42,61,0.1,0.9
33,24,18,25,0.1,0.9
34,67,21,46,0.1,0.9
35,14,58,26,0.1,0.9
36,29,18,60,0.1,0.9
37,32,20,14,0.1,0.9
38,40,70,91,0.1,0.9
39,19,38,37,0.1,0.9
40,71,50,74,0.1,0.9
41,17,33,21,0.1,0.9
42,49,13,26,0.1,0.9
43,33,37,13,0.1,0.9
44,46,62,10,0.1,0.9
45,15,47,15,0.1,0.9
46,14,17,37,0.1,0.9
47,66,26,67,0.1,0.9
48,30,20,33,0.1,0.9
49,22,16,19,0.1,0.9
50,21,19,73,0.1,0.9
51,15,45,50,0.1,0.9
52,15,48,20,0.1,0.9
53,53,17,30,0.1,0.9
54,9,51,38,0.1,0.9
55,43,48,24,0.1,0.9
56,20,28,20,0.1,0.9
57,16,27,34,0.1,0.9
58,25,22,28,0.1,0.9
59,18,69,91,0.1,0.9
60,10,22,15,0.1,0.9
61,22,15,13,0.1,0.9
62,46,60,21,0.1,0.9
63,15,55,38,0.1,0.9
64,32,16,46,0.1,0.9
65,14,59,157,0.1,0.9
66,20,53,57,0.1,0.9
67,16,16,15,0.1,0.9
68,40,11,28,0.1,0.9
69,63,25,26,0.1,0.9
70,36,45,22,0.1,0.9
71,43,39,16,0.1,0.9
72,21,18,31,0.1,0.9
73,14,23,47,0.1,0.9
74,34,28,24,0.1,0.9
75,16,21,56,0.1,0.9
76,21,48,27,0.1,0.9
77,64,14,50,0.1,0.9
78,67,20,22,0.1,0.9
79,38,63,39,0.1,0.9
80,20,37,39,0.1,0.9
81,43,23,16,0.1,0.9
82,32,37,30,0.1,0.9
83,37,51,18,0.1,0.9
84,27,40,25,0.1,0.9
