"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,702,44617,8237,0.1,1.1
2,24573,115163,20461,0.1,1.1
3,123226,12479,72105,0.1,1.1
4,52434,35064,50410,0.1,1.1
5,2041,11910,94137,0.1,1.1
6,70967,8611,80273,0.1,1.1
7,18943,50097,2048,0.1,1.1
8,133318,121730,30639,0.1,1.1
9,93153,10858,70661,0.1,1.1
10,160050,16468,6353,0.1,1.1
11,10447,114,9455,0.1,1.1
12,130202,3001,48930,0.1,1.1
13,4620,142484,327,0.1,1.1
14,3108,163,12095,0.1,1.1
15,61806,16200,1887,0.1,1.1
16,46617,53541,103062,0.1,1.1
17,33446,2225,3595,0.1,1.1
18,40875,147608,101527,0.1,1.1
19,50978,110366,26301,0.1,1.1
20,113607,8660,3327,0.1,1.1
21,45016,147071,655,0.1,1.1
22,105,6615,88623,0.1,1.1
23,2049,779,2010,0.1,1.1
24,6727,7092,465,0.1,1.1
25,18491,1693,1702,0.1,1.1
26,10012,97534,124928,0.1,1.1
27,10283,2309,3056,0.1,1.1
28,44284,105009,947,0.1,1.1
29,31117,1114,20323,0.1,1.1
30,598,1794,25102,0.1,1.1
31,146044,127355,75402,0.1,1.1
32,18640,140470,12334,0.1,1.1
33,3551,73666,120315,0.1,1.1
34,10509,91250,170472,0.1,1.1
35,43040,61855,10318,0.1,1.1
36,875,73362,285,0.1,1.1
37,12559,138839,15440,0.1,1.1
38,13509,2445,112347,0.1,1.1
39,57016,41977,705,0.1,1.1
40,60904,1070,89352,0.1,1.1
41,81146,5807,56355,0.1,1.1
42,145773,143989,15012,0.1,1.1
43,60216,5299,133389,0.1,1.1
44,10634,128659,130539,0.1,1.1
45,170791,462,112126,0.1,1.1
46,100572,643,16568,0.1,1.1
47,2833,406,106312,0.1,1.1
48,3444,120652,2275,0.1,1.1
49,10915,10842,41522,0.1,1.1
50,424,150805,6200,0.1,1.1
51,9141,51235,165564,0.1,1.1
52,201,43875,136356,0.1,1.1
53,45695,16026,65599,0.1,1.1
54,10200,101113,3248,0.1,1.1
55,35936,100350,106050,0.1,1.1
56,145192,10654,588,0.1,1.1
57,82889,10018,3709,0.1,1.1
58,7319,16700,4162,0.1,1.1
59,114259,86577,84473,0.1,1.1
60,124799,59483,7192,0.1,1.1
61,113816,30997,48594,0.1,1.1
62,6136,151918,20770,0.1,1.1
63,153,935,5039,0.1,1.1
64,151,115658,96025,0.1,1.1
65,176,10553,155868,0.1,1.1
66,10582,39524,150123,0.1,1.1
67,143127,10574,87282,0.1,1.1
68,10243,6084,99193,0.1,1.1
69,950,80573,1164,0.1,1.1
70,43223,289,61091,0.1,1.1
71,70138,107,157842,0.1,1.1
72,100034,38000,3965,0.1,1.1
73,60900,15220,10551,0.1,1.1
74,4154,59820,139173,0.1,1.1
75,138248,14705,2299,0.1,1.1
76,205,93336,11563,0.1,1.1
77,92,161458,61419,0.1,1.1
78,66567,80197,166153,0.1,1.1
79,131153,111418,13835,0.1,1.1
80,40519,107340,95868,0.1,1.1
81,1101,133878,37507,0.1,1.1
82,112081,9108,150080,0.1,1.1
83,4104,118569,20315,0.1,1.1
84,6119,343,160132,0.1,1.1
85,42207,101932,40787,0.1,1.1
86,17081,139137,1640,0.1,1.1
87,76153,61271,40228,0.1,1.1
88,2386,564,50451,0.1,1.1
89,41166,13344,12480,0.1,1.1
90,152081,2320,1982,0.1,1.1
91,39290,65242,1557,0.1,1.1
92,880,6623,2428,0.1,1.1
93,86,40109,22964,0.1,1.1
94,134808,7014,122923,0.1,1.1
95,183,1267,2737,0.1,1.1
96,2017,71241,42668,0.1,1.1
97,11750,8652,150788,0.1,1.1
98,91543,80700,102702,0.1,1.1
99,12238,123765,760,0.1,1.1
100,147035,71921,7352,0.1,1.1
101,713,1775,22905,0.1,1.1
102,65087,160123,98603,0.1,1.1
103,73632,128115,1671,0.1,1.1
104,32325,42827,9257,0.1,1.1
105,3461,30160,17151,0.1,1.1
106,23838,127599,5811,0.1,1.1
107,58603,19575,1581,0.1,1.1
108,12923,3858,9234,0.1,1.1
109,91800,1305,20821,0.1,1.1
110,1586,110157,109683,0.1,1.1
111,142611,760,30850,0.1,1.1
112,1640,1983,10399,0.1,1.1
113,202,811,13982,0.1,1.1
114,10448,13452,10066,0.1,1.1
115,40119,96515,158748,0.1,1.1
116,150896,82759,4297,0.1,1.1
117,119400,150955,22978,0.1,1.1
118,121612,2137,13892,0.1,1.1
119,60750,22681,10083,0.1,1.1
120,34126,32191,116377,0.1,1.1
121,1824,8571,115604,0.1,1.1
122,646,115564,9858,0.1,1.1
123,38063,1453,4824,0.1,1.1
124,1700,16699,9532,0.1,1.1
125,50974,90878,85568,0.1,1.1
126,130829,40235,945,0.1,1.1
127,4547,1524,455,0.1,1.1
128,573,298,88085,0.1,1.1
