"exponent_type","time_window_width","mean_spec_exp","sd_spec_exp","year"
"s_PSD_high","5 years",2.20927021133777,0.394669736282438,2076
"s_PSD_high","5 years",2.18638863732486,0.390886543363731,2081
"s_PSD_high","5 years",2.21431180923565,0.406745668241654,2086
"s_PSD_high","5 years",2.22137141026142,0.416546905644882,2091
"s_PSD_low","5 years",0.395204013176461,0.200629315527021,1871
"s_PSD_low","5 years",0.421790044210274,0.238753323648477,1876
"s_PSD_low","5 years",0.477634715273837,0.242769860899973,1881
"s_PSD_low","5 years",0.432970283304545,0.2322853296398,1886
"s_PSD_low","5 years",0.389208327651276,0.244730209852831,1891
"s_PSD_low","5 years",0.436979790531024,0.176048735821685,1896
"s_PSD_low","5 years",0.379166945750588,0.226297713377308,1901
"s_PSD_low","5 years",0.388918061697014,0.215080261277712,1906
"s_PSD_low","5 years",0.370936840969001,0.220189270705362,1911
"s_PSD_low","5 years",0.419546103795351,0.21200313294816,1916
"s_PSD_low","5 years",0.421743756165455,0.205239699503453,1921
"s_PSD_low","5 years",0.429984268948245,0.221536795230635,1926
"s_PSD_low","5 years",0.408727964182762,0.236615574253417,1931
"s_PSD_low","5 years",0.41174552815507,0.226783684839903,1936
"s_PSD_low","5 years",0.417296258475438,0.226436606159028,1941
"s_PSD_low","5 years",0.419131196223444,0.230390306052001,1946
"s_PSD_low","5 years",0.450347106468017,0.192103097804829,1951
"s_PSD_low","5 years",0.388989210455436,0.223865113297157,1956
"s_PSD_low","5 years",0.441792756048875,0.235230585203381,1961
"s_PSD_low","5 years",0.446825024166124,0.215963985333342,1966
"s_PSD_low","5 years",0.374868851363377,0.257894623174845,1971
"s_PSD_low","5 years",0.35170017723839,0.229916815937426,1976
"s_PSD_low","5 years",0.389224122327274,0.204775294776246,1981
"s_PSD_low","5 years",0.429289247091714,0.219392116243084,1986
"s_PSD_low","5 years",0.415789741604563,0.204559528069348,1991
"s_PSD_low","5 years",0.338357216157683,0.292641793854298,1996
"s_PSD_low","5 years",0.400503379577903,0.237931458918366,2001
"s_PSD_low","5 years",0.346818681084855,0.243818916207289,2006
"s_PSD_low","5 years",0.432832524407683,0.216472562954947,2011
"s_PSD_low","5 years",0.460412537559295,0.224875730100948,2016
"s_PSD_low","5 years",0.431534107781177,0.213683210856435,2021
"s_PSD_low","5 years",0.434950332730154,0.182769264306492,2026
"s_PSD_low","5 years",0.403541189237576,0.212221940049311,2031
"s_PSD_low","5 years",0.415856559242856,0.255421280508284,2036
"s_PSD_low","5 years",0.440009036551473,0.211925004275273,2041
"s_PSD_low","5 years",0.427926034783114,0.207542785157446,2046
"s_PSD_low","5 years",0.434974430775744,0.257650445658243,2051
"s_PSD_low","5 years",0.528443597896365,0.222450801281327,2056
"s_PSD_low","5 years",0.415556469289852,0.264604260349786,2061
"s_PSD_low","5 years",0.441708552788186,0.241237876792933,2066
"s_PSD_low","5 years",0.470768598079241,0.217445023613432,2071
"s_PSD_low","5 years",0.494609287722884,0.230391512208647,2076
"s_PSD_low","5 years",0.54187427443087,0.216739731011303,2081
"s_PSD_low","5 years",0.482160315939524,0.249141047435755,2086
"s_PSD_low","5 years",0.581198208100621,0.216678689157586,2091
