"exponent_type","time_window_width","mean_spec_exp","sd_spec_exp","year"
"s_PSD_low","5 years",0.329564670227743,0.203070577679601,1891
"s_PSD_low","5 years",0.309997439281452,0.216449888045647,1896
"s_PSD_low","5 years",0.340951677309362,0.189511337748813,1901
"s_PSD_low","5 years",0.282248969844057,0.192685449960501,1906
"s_PSD_low","5 years",0.323726266390724,0.202023462317928,1911
"s_PSD_low","5 years",0.297068906142155,0.212094197613276,1916
"s_PSD_low","5 years",0.348775945628737,0.184898133831643,1921
"s_PSD_low","5 years",0.330145987455051,0.193045610789644,1926
"s_PSD_low","5 years",0.342321003209436,0.229039653166064,1931
"s_PSD_low","5 years",0.300076517396437,0.228863866802085,1936
"s_PSD_low","5 years",0.302170342696437,0.236340610610636,1941
"s_PSD_low","5 years",0.261692095493296,0.212084440530445,1946
"s_PSD_low","5 years",0.300362994968391,0.185163125732879,1951
"s_PSD_low","5 years",0.291275938643305,0.216778284159299,1956
"s_PSD_low","5 years",0.333394623237133,0.216565936415561,1961
"s_PSD_low","5 years",0.273351175020905,0.22002196591478,1966
"s_PSD_low","5 years",0.269922830547323,0.211992235358235,1971
"s_PSD_low","5 years",0.308656363368872,0.215185864396077,1976
"s_PSD_low","5 years",0.30362622951026,0.220327583435186,1981
"s_PSD_low","5 years",0.306579386825679,0.194428984619902,1986
"s_PSD_low","5 years",0.309807737694656,0.20410757685234,1991
"s_PSD_low","5 years",0.33995697830615,0.189475679311918,1996
"s_PSD_low","5 years",0.279079101256651,0.203080980783976,2001
"s_PSD_low","5 years",0.291114535682372,0.232058898222746,2006
"s_PSD_low","5 years",0.28306702872268,0.190426155013286,2011
"s_PSD_low","5 years",0.281567848020925,0.225263894340292,2016
"s_PSD_low","5 years",0.285762848933796,0.205201076903751,2021
"s_PSD_low","5 years",0.333804088206911,0.219495547325937,2026
"s_PSD_low","5 years",0.321241992889046,0.21335073972343,2031
"s_PSD_low","5 years",0.309995403449701,0.223898865286879,2036
"s_PSD_low","5 years",0.272790024040893,0.206926535784499,2041
"s_PSD_low","5 years",0.318367627029168,0.211390020152954,2046
"s_PSD_low","5 years",0.328696772963546,0.273393779667389,2051
"s_PSD_low","5 years",0.35589344662566,0.203476798522807,2056
"s_PSD_low","5 years",0.315995188594662,0.21557804782462,2061
"s_PSD_low","5 years",0.316503275395278,0.239048392440508,2066
"s_PSD_low","5 years",0.351219887860432,0.236820701075459,2071
"s_PSD_low","5 years",0.303911419966802,0.217285339355957,2076
"s_PSD_low","5 years",0.367533501198577,0.206432525630375,2081
"s_PSD_low","5 years",0.357062509905369,0.223438647096899,2086
"s_PSD_low","5 years",0.328928238755815,0.226211623858287,2091
