"exponent_type","time_window_width","mean_spec_exp","sd_spec_exp","year"
"s_PSD_high","5 years",2.09158319102243,0.344296279819001,1871
"s_PSD_high","5 years",2.10450802723786,0.342361481319027,1876
"s_PSD_high","5 years",2.08768356486944,0.344416129959435,1881
"s_PSD_high","5 years",2.10181702057569,0.351756153658647,1886
"s_PSD_high","5 years",2.08608385860004,0.344853437999635,1891
"s_PSD_high","5 years",2.10689522393988,0.352762012590243,1896
"s_PSD_high","5 years",2.09542587922623,0.347849903540445,1901
"s_PSD_high","5 years",2.10642959895477,0.345118668014848,1906
"s_PSD_high","5 years",2.11762945416824,0.34352615356126,1911
"s_PSD_high","5 years",2.09218282010264,0.343318128324761,1916
"s_PSD_high","5 years",2.10396042904462,0.359720588633078,1921
"s_PSD_high","5 years",2.11143358149898,0.347620673297139,1926
"s_PSD_high","5 years",2.10572544635639,0.341539672966848,1931
"s_PSD_high","5 years",2.100597323548,0.348143630003831,1936
"s_PSD_high","5 years",2.11859215474815,0.356410580960008,1941
"s_PSD_high","5 years",2.09940739494394,0.348331972866043,1946
"s_PSD_high","5 years",2.0912401866311,0.343170149505879,1951
"s_PSD_high","5 years",2.08030659733348,0.332754589163242,1956
"s_PSD_high","5 years",2.08260299713964,0.337727533962992,1961
"s_PSD_high","5 years",2.1065366356048,0.338864441851271,1966
"s_PSD_high","5 years",2.13794760034317,0.34486387898455,1971
"s_PSD_high","5 years",2.09005863877926,0.333739677028995,1976
"s_PSD_high","5 years",2.10959997802347,0.33724486542426,1981
"s_PSD_high","5 years",2.11481557421647,0.332113456621725,1986
"s_PSD_high","5 years",2.12127316477842,0.339218870969403,1991
"s_PSD_high","5 years",2.09656150475688,0.33842786255579,1996
"s_PSD_high","5 years",2.09343519012515,0.326979498962447,2001
"s_PSD_high","5 years",2.1048471899297,0.340406340402346,2006
"s_PSD_high","5 years",2.12382212795795,0.339578935308225,2011
"s_PSD_high","5 years",2.10437087769266,0.33006858415584,2016
"s_PSD_high","5 years",2.09728316339425,0.328454975039869,2021
"s_PSD_high","5 years",2.1229988820968,0.344488660524429,2026
"s_PSD_high","5 years",2.10609186460545,0.335691826897476,2031
"s_PSD_high","5 years",2.09184439073975,0.338343322363266,2036
"s_PSD_high","5 years",2.10930627081411,0.337384692744395,2041
"s_PSD_high","5 years",2.10462454565588,0.330966983501921,2046
"s_PSD_high","5 years",2.10636210975602,0.356671373801471,2051
"s_PSD_high","5 years",2.08000148426545,0.344460072641042,2056
"s_PSD_high","5 years",2.09953162563364,0.345701055221185,2061
"s_PSD_high","5 years",2.09876995963701,0.335170943867971,2066
"s_PSD_high","5 years",2.10624970810127,0.33821634823473,2071
"s_PSD_high","5 years",2.1063360144245,0.350802217796409,2076
"s_PSD_high","5 years",2.11963068366611,0.350667246633879,2081
"s_PSD_high","5 years",2.0961170950399,0.350409090313079,2086
"s_PSD_high","5 years",2.12401661284248,0.348676151880656,2091
"s_PSD_low","5 years",0.423338612258084,0.257465866532577,1871
"s_PSD_low","5 years",0.402074269657019,0.237850470612424,1876
"s_PSD_low","5 years",0.373046221377004,0.237191760580062,1881
"s_PSD_low","5 years",0.43764685952759,0.23088196024655,1886
"s_PSD_low","5 years",0.436431376037796,0.224543123755526,1891
"s_PSD_low","5 years",0.336416625200893,0.245101291029986,1896
"s_PSD_low","5 years",0.375643984206347,0.221686867617054,1901
"s_PSD_low","5 years",0.347032572660848,0.220372892255419,1906
"s_PSD_low","5 years",0.359638448866711,0.243022146500947,1911
"s_PSD_low","5 years",0.355108829370271,0.249046876590584,1916
"s_PSD_low","5 years",0.384024507099591,0.250152401247854,1921
"s_PSD_low","5 years",0.389850727775719,0.220759230340566,1926
"s_PSD_low","5 years",0.468253134863213,0.270238062941733,1931
"s_PSD_low","5 years",0.407713935959923,0.228997764279956,1936
"s_PSD_low","5 years",0.378375967309187,0.243127722880007,1941
"s_PSD_low","5 years",0.380275466242224,0.226342677803959,1946
"s_PSD_low","5 years",0.44244241245393,0.263970870190212,1951
"s_PSD_low","5 years",0.346092756077087,0.265378936685146,1956
"s_PSD_low","5 years",0.433279933136454,0.267180976165194,1961
"s_PSD_low","5 years",0.413815736034374,0.254375837097279,1966
"s_PSD_low","5 years",0.389853918132669,0.220023240852302,1971
"s_PSD_low","5 years",0.373273458288159,0.269238229958791,1976
"s_PSD_low","5 years",0.39639363568725,0.238732407782806,1981
"s_PSD_low","5 years",0.363216701463097,0.255222280152982,1986
"s_PSD_low","5 years",0.418529281241257,0.253042663199623,1991
"s_PSD_low","5 years",0.36535604441726,0.232194118890766,1996
"s_PSD_low","5 years",0.362880377581357,0.245386913922917,2001
"s_PSD_low","5 years",0.377086121417155,0.233980966223925,2006
"s_PSD_low","5 years",0.441894551560674,0.285031438548222,2011
"s_PSD_low","5 years",0.443189941041474,0.249920203330495,2016
"s_PSD_low","5 years",0.379893831466757,0.244391724624225,2021
"s_PSD_low","5 years",0.445282853237119,0.263549144365398,2026
"s_PSD_low","5 years",0.431706190301269,0.278176720777693,2031
"s_PSD_low","5 years",0.398246343704606,0.250061438206161,2036
"s_PSD_low","5 years",0.451505887266245,0.27099908155138,2041
"s_PSD_low","5 years",0.418510275868121,0.287557025333902,2046
"s_PSD_low","5 years",0.444822147960433,0.214317291061443,2051
"s_PSD_low","5 years",0.412874342868665,0.217643336374411,2056
"s_PSD_low","5 years",0.407092849920445,0.258801550876867,2061
"s_PSD_low","5 years",0.433567730982445,0.267384371830029,2066
"s_PSD_low","5 years",0.418107233152947,0.249896826866167,2071
"s_PSD_low","5 years",0.462762987653873,0.300475984882755,2076
"s_PSD_low","5 years",0.532434166446372,0.229996487984584,2081
"s_PSD_low","5 years",0.487494601436134,0.235840821797414,2086
"s_PSD_low","5 years",0.486096009102021,0.297274364363604,2091
