"exponent_type","time_window_width","mean_spec_exp","sd_spec_exp","year"
"s_PSD_high","5 years",2.27031014209427,0.312205545853348,1871
"s_PSD_high","5 years",2.26839932820319,0.31122325095108,1876
"s_PSD_high","5 years",2.2516260306161,0.303826262229109,1881
"s_PSD_high","5 years",2.26177556157565,0.317943971487232,1886
"s_PSD_high","5 years",2.28942247095765,0.318421064898861,1891
"s_PSD_high","5 years",2.29511533807653,0.332417115043555,1896
"s_PSD_high","5 years",2.27369184656899,0.316830815748608,1901
"s_PSD_high","5 years",2.26903699589168,0.315842169469711,1906
"s_PSD_high","5 years",2.29531439129847,0.31420325949153,1911
"s_PSD_high","5 years",2.30570635498804,0.310317281830155,1916
"s_PSD_high","5 years",2.30143355753351,0.31684615025481,1921
"s_PSD_high","5 years",2.27692516458224,0.313127348360992,1926
"s_PSD_high","5 years",2.2921916806275,0.320517102854984,1931
"s_PSD_high","5 years",2.29400570728694,0.313969082656551,1936
"s_PSD_high","5 years",2.30627153787663,0.316524159442809,1941
"s_PSD_high","5 years",2.30849905846273,0.307461540719769,1946
"s_PSD_high","5 years",2.2983120973567,0.308757797180185,1951
"s_PSD_high","5 years",2.3143303661231,0.31944442389379,1956
"s_PSD_high","5 years",2.2737533551947,0.319667076651895,1961
"s_PSD_high","5 years",2.28876982755409,0.320793736456425,1966
"s_PSD_high","5 years",2.273681859354,0.314163645930665,1971
"s_PSD_high","5 years",2.30937679838219,0.308842161909254,1976
"s_PSD_high","5 years",2.31539710505935,0.316185932784211,1981
"s_PSD_high","5 years",2.2985875025171,0.320171231689426,1986
"s_PSD_high","5 years",2.32136811340464,0.323274976743082,1991
"s_PSD_high","5 years",2.31157253836408,0.307103174199086,1996
"s_PSD_high","5 years",2.28555023722672,0.311164767936169,2001
"s_PSD_high","5 years",2.29074032175034,0.311680268695686,2006
"s_PSD_high","5 years",2.29816719980097,0.322805447201714,2011
"s_PSD_high","5 years",2.31111777762287,0.310830498257147,2016
"s_PSD_high","5 years",2.31418674907651,0.310778036589078,2021
"s_PSD_high","5 years",2.28281861240176,0.31071747047234,2026
"s_PSD_high","5 years",2.32399016911717,0.307180998539308,2031
"s_PSD_high","5 years",2.32317064529609,0.316671771536751,2036
"s_PSD_high","5 years",2.29495908033065,0.300342054124131,2041
"s_PSD_high","5 years",2.33121551108015,0.302559834616669,2046
"s_PSD_high","5 years",2.31416662889723,0.303299216641402,2051
"s_PSD_high","5 years",2.30377114926208,0.321296057038989,2056
"s_PSD_high","5 years",2.29522770286745,0.302107715275075,2061
"s_PSD_high","5 years",2.29475017958121,0.323964717730386,2066
"s_PSD_high","5 years",2.31708230682144,0.304940858272006,2071
"s_PSD_high","5 years",2.32181109788974,0.322311837752382,2076
"s_PSD_high","5 years",2.30261027767504,0.310738570976202,2081
"s_PSD_high","5 years",2.32835058513778,0.314994417507858,2086
"s_PSD_high","5 years",2.31193023105357,0.299996632918815,2091
"s_PSD_low","5 years",0.428057100825297,0.232931535785554,1871
"s_PSD_low","5 years",0.365791632176553,0.209241666696544,1876
"s_PSD_low","5 years",0.428944842481618,0.246079592728785,1881
"s_PSD_low","5 years",0.405433870244368,0.228547835899233,1886
"s_PSD_low","5 years",0.423733127989444,0.233275864292744,1891
"s_PSD_low","5 years",0.395118366995338,0.254460435316545,1896
"s_PSD_low","5 years",0.433878411045186,0.222102139187626,1901
"s_PSD_low","5 years",0.44458774334995,0.239409315623648,1906
"s_PSD_low","5 years",0.428561042579113,0.272458751201347,1911
"s_PSD_low","5 years",0.436672531547165,0.232025130871326,1916
"s_PSD_low","5 years",0.397486033906406,0.24954313058155,1921
"s_PSD_low","5 years",0.376459934520836,0.236625065963393,1926
"s_PSD_low","5 years",0.406517001585236,0.224248750710318,1931
"s_PSD_low","5 years",0.43563547375123,0.194765094474484,1936
"s_PSD_low","5 years",0.431220297046638,0.205044898298981,1941
"s_PSD_low","5 years",0.416539880511898,0.245150061823995,1946
"s_PSD_low","5 years",0.435966645379474,0.222740689248693,1951
"s_PSD_low","5 years",0.411146991919556,0.233978170519053,1956
"s_PSD_low","5 years",0.430416887476979,0.239061011673014,1961
"s_PSD_low","5 years",0.385715572446623,0.228469637751798,1966
"s_PSD_low","5 years",0.373189404559562,0.235366701727587,1971
"s_PSD_low","5 years",0.399638046157166,0.265307226446215,1976
"s_PSD_low","5 years",0.406549029563051,0.258654641475706,1981
"s_PSD_low","5 years",0.353775154483556,0.239435920347652,1986
"s_PSD_low","5 years",0.419995129168027,0.253626892227485,1991
"s_PSD_low","5 years",0.395636130714384,0.226718043279696,1996
"s_PSD_low","5 years",0.353679273637256,0.234432606750642,2001
"s_PSD_low","5 years",0.376623971639038,0.236752345034021,2006
"s_PSD_low","5 years",0.428533069811948,0.221827646925521,2011
"s_PSD_low","5 years",0.381302638643883,0.234526914100363,2016
"s_PSD_low","5 years",0.420852160858836,0.258570314886091,2021
"s_PSD_low","5 years",0.487964221784535,0.25528915022295,2026
"s_PSD_low","5 years",0.409059274856,0.250057509710581,2031
"s_PSD_low","5 years",0.410091976539069,0.207974685008883,2036
"s_PSD_low","5 years",0.426520917396975,0.244619777849489,2041
"s_PSD_low","5 years",0.395895602759274,0.268930644274167,2046
"s_PSD_low","5 years",0.386352872212735,0.274817108034801,2051
"s_PSD_low","5 years",0.411705177367057,0.279276225671508,2056
"s_PSD_low","5 years",0.469653268575991,0.228401402575533,2061
"s_PSD_low","5 years",0.430603858905851,0.282453454042969,2066
"s_PSD_low","5 years",0.491384895497487,0.220598919349778,2071
"s_PSD_low","5 years",0.497831195236921,0.263645963007767,2076
"s_PSD_low","5 years",0.467623858852248,0.21487789651595,2081
"s_PSD_low","5 years",0.472087823849171,0.236912530503911,2086
"s_PSD_low","5 years",0.483567913124972,0.237227996605234,2091
