"exponent_type","time_window_width","mean_spec_exp","sd_spec_exp","year"
"s_PSD_low","5 years",0.426579509384845,0.21743261732082,1966
"s_PSD_low","5 years",0.394287226502992,0.250165742400637,1971
"s_PSD_low","5 years",0.39967781290611,0.221418726643009,1976
"s_PSD_low","5 years",0.467857151043133,0.228261554649107,1981
"s_PSD_low","5 years",0.449525472036025,0.222470109279481,1986
"s_PSD_low","5 years",0.387476262454475,0.24892178922377,1991
"s_PSD_low","5 years",0.421895581364033,0.220643011981182,1996
"s_PSD_low","5 years",0.417139900082075,0.227230390403706,2001
"s_PSD_low","5 years",0.415994099756341,0.215048935235484,2006
"s_PSD_low","5 years",0.415150654394918,0.232868437593326,2011
"s_PSD_low","5 years",0.42598675722795,0.263797699502994,2016
"s_PSD_low","5 years",0.439288773433746,0.23125164877592,2021
"s_PSD_low","5 years",0.411085897806322,0.24175125303599,2026
"s_PSD_low","5 years",0.419225546054773,0.244104316885436,2031
"s_PSD_low","5 years",0.389000742448541,0.28297140548535,2036
"s_PSD_low","5 years",0.433603550122703,0.210727021579527,2041
"s_PSD_low","5 years",0.391781635381912,0.251876942216043,2046
"s_PSD_low","5 years",0.42870790863666,0.231127629204902,2051
"s_PSD_low","5 years",0.49623583208064,0.220405438680855,2056
"s_PSD_low","5 years",0.465580511208488,0.223169561117415,2061
"s_PSD_low","5 years",0.469818552921342,0.252868405135442,2066
"s_PSD_low","5 years",0.445025575114851,0.280351562046883,2071
"s_PSD_low","5 years",0.501242004033084,0.212700053138669,2076
"s_PSD_low","5 years",0.464250147149239,0.252415014873326,2081
"s_PSD_low","5 years",0.478359099918129,0.262974740697237,2086
"s_PSD_low","5 years",0.49958085493026,0.243394414730957,2091
