"exponent_type","time_window_width","mean_spec_exp","sd_spec_exp","year"
"s_PSD_low","5 years",0.450511609224826,0.18145444406036,1946
"s_PSD_low","5 years",0.395402342624767,0.184403436489839,1951
"s_PSD_low","5 years",0.445905256645753,0.18325641505403,1956
"s_PSD_low","5 years",0.447623947500158,0.212871902044539,1961
"s_PSD_low","5 years",0.423936504440607,0.19767259426374,1966
"s_PSD_low","5 years",0.456441996245995,0.181447743644486,1971
"s_PSD_low","5 years",0.406699321784703,0.193723966342619,1976
"s_PSD_low","5 years",0.444858476206039,0.207292241983807,1981
"s_PSD_low","5 years",0.429639453226809,0.172920248483388,1986
"s_PSD_low","5 years",0.443440492757095,0.23175712051645,1991
"s_PSD_low","5 years",0.445404051172098,0.166890493215364,1996
"s_PSD_low","5 years",0.447277415394112,0.175386286663044,2001
"s_PSD_low","5 years",0.464614955159429,0.187723127181569,2006
"s_PSD_low","5 years",0.425586488197736,0.171922211981012,2011
"s_PSD_low","5 years",0.439365451581796,0.204438900183618,2016
"s_PSD_low","5 years",0.395085129214837,0.197372910176451,2021
"s_PSD_low","5 years",0.385778141106434,0.210844958979843,2026
"s_PSD_low","5 years",0.373832932343051,0.193797532090692,2031
"s_PSD_low","5 years",0.405915356586005,0.190392137201753,2036
"s_PSD_low","5 years",0.449505559763922,0.176628868612723,2041
"s_PSD_low","5 years",0.536907479806253,0.200296678533911,2046
"s_PSD_low","5 years",0.486171593087271,0.185131830323068,2051
"s_PSD_low","5 years",0.53526432298436,0.21658482565357,2056
"s_PSD_low","5 years",0.417306586958428,0.185703688311847,2061
"s_PSD_low","5 years",0.500892468687938,0.20759492658654,2066
"s_PSD_low","5 years",0.455319907066504,0.193373316719071,2071
"s_PSD_low","5 years",0.572995171883021,0.193573112029561,2076
"s_PSD_low","5 years",0.521397859894358,0.174621406347604,2081
"s_PSD_low","5 years",0.557822836353824,0.19826953698337,2086
"s_PSD_low","5 years",0.536586085915091,0.176253246559196,2091
